,a,b,c,d
0,0.14109685,0.35689425,0.30281943,0.4476711
1,0.10896139,0.25766876,0.99274886,0.5860912
2,0.28814045,0.26075935,0.9676732,0.5576241
3,0.024987895,0.7250244,0.94826347,0.9711842
4,0.16065483,0.84030807,0.7272962,1.0
5,0.07023425,0.796645,0.8509678,1.0
6,0.01860372,0.0012786102,0.97657424,0.97402644
7,0.22720432,0.8844703,0.68293154,0.9971108
8,0.8023796,0.88071066,0.9882049,0.9962902
9,0.119680636,0.25828472,1.0,0.5642958
10,0.10851842,0.2584028,0.99925333,0.5791802
11,0.6165646,0.31070203,0.97859967,0.5291422
12,0.12139932,0.30918777,0.50361276,0.515456
13,0.0,0.67085904,0.9988764,0.99738187
14,0.6548919,0.30926257,0.98771334,0.5338006
15,0.0,0.6880293,0.98098433,0.9902325
16,0.0,0.6067163,1.0,0.97640395
17,0.39395738,0.7679562,0.9477228,1.0
18,0.6108372,0.77569807,0.9746737,1.0
19,0.6376135,0.42597806,1.0,0.52717805
20,0.11633937,0.3383486,0.31573325,0.47009102
21,0.011240183,0.66528493,0.96426314,0.99834996
22,0.3485853,0.26224738,0.57698387,0.34576458
23,0.678382,0.3111991,0.9975666,0.41019756
24,0.0,0.047367055,0.9821403,1.0
25,0.6559324,0.29899973,0.99946105,0.5367078
26,0.027239025,0.49067792,0.9841207,1.0
27,0.008213272,0.75624335,0.8384163,0.9536338
28,0.08880219,0.62269706,0.73252535,0.6799575
29,0.30357015,0.26774397,0.93221176,0.5585907
30,0.0,0.73215544,0.99807376,0.94252867
31,0.0,0.37433472,1.0,0.87269545
32,0.0,0.31161833,0.98097485,0.712943
33,0.03232488,0.48584592,0.9807369,1.0
34,0.20342459,0.36919227,0.22793478,0.38799843
35,0.81421477,0.88046074,1.0,0.9986739
36,0.1117748,0.32993704,0.379223,0.48692572
37,0.1383311,0.9347432,0.23617354,0.9990587
38,0.6419658,0.7718921,0.9270248,0.8864573
39,0.011380107,0.62699974,0.9082673,0.99447805
40,0.18622857,0.5830515,0.9600431,0.98302084
41,0.12721634,0.26090902,0.98516524,0.562723
42,0.04524231,0.43148196,0.9678468,0.9566458
43,0.01806605,0.49199808,1.0,0.94661266
44,0.1558297,0.08238304,0.9944035,0.92329574
45,0.018824743,0.2856695,0.79156274,0.9944557
46,0.03357666,0.50085646,0.9231574,0.9619435
47,0.6647159,0.3353776,0.992105,0.43766552
48,0.0621815,0.6219131,0.805771,0.68146473
49,0.020262096,0.625366,0.98752546,0.9692049
50,0.032345887,0.44099537,0.98469335,0.95557904
51,0.0,0.66638917,1.0,1.0
52,0.11963806,0.3390281,0.2805762,0.46126494
53,0.012411194,0.81511694,0.8394309,0.9943093
54,0.13330798,0.9379867,0.23857512,0.99685323
55,0.004276632,0.101456985,0.9541435,0.91473615
56,0.1371302,0.9316731,0.23470691,1.0
57,0.022648316,0.7630755,0.32519838,0.88933325
58,0.0,0.74209225,0.9477088,0.9653175
59,0.44184735,0.032563474,0.9483357,0.9936056
60,0.0,0.2545313,1.0,0.9790359
61,0.01200484,0.888342,0.25082964,1.0
62,0.2521744,0.38514617,0.2774121,0.43017402
63,0.2467477,0.89810187,0.67818266,0.9870611
64,0.19498771,0.37048283,0.21785337,0.3890948
65,0.052276663,0.7683442,0.91812176,1.0
66,0.8043871,0.883816,0.99205995,1.0
67,0.13750231,0.9322695,0.24187666,0.99934024
68,0.6892246,0.35844535,0.99211776,0.48724884
69,0.034942247,0.41295204,0.71208566,0.9724602
70,0.0,0.72521305,0.9324986,0.9236582
71,0.07664714,0.237061,0.9892342,0.61125195
72,0.10382533,0.1972269,0.97942036,0.9138128
73,0.48217613,0.10303341,0.98720413,0.8739906
74,0.78679097,0.8734985,0.99448955,1.0
75,0.25050375,0.88842,0.7074523,0.9856606
76,0.07528529,0.6263508,1.0,0.9670123
77,0.28553998,0.5061017,0.51955265,0.57674885
78,0.03662211,0.74452597,0.82633233,0.95384955
79,0.118791126,0.25459698,0.9666172,0.57596654
80,0.12347664,0.528191,0.83658844,0.6853976
81,0.03791153,0.23264015,0.98262066,0.91184974
82,0.19187926,0.88762355,0.71172905,0.99659467
83,0.4571481,0.49836248,0.97665185,1.0
84,0.02936137,0.24962167,1.0,0.8383485
85,0.78141725,0.880455,0.97697735,0.99341065
86,0.06724482,0.6862524,0.9522129,0.9629858
87,0.56451154,0.78919303,0.9947158,0.992687
88,0.7858124,0.8841254,0.99037826,0.9978205
89,0.08068639,0.52051014,0.86082053,0.6800794
90,0.021240337,0.29810232,0.91650015,0.8986278
91,0.34739769,0.2871247,0.64717156,0.5445258
92,0.31982324,0.50599426,0.4854063,0.57221067
93,0.098075666,0.23949116,1.0,0.6061324
94,0.01865916,0.62035984,0.7801524,0.9800802
95,0.49961418,0.49685892,0.6514711,0.5241744
96,0.31986135,0.2472308,0.7361192,0.56510377
97,0.0,0.16446522,1.0,0.9291293
98,0.19144915,0.4015674,0.21477897,0.42343828
99,0.010629756,0.7454884,0.84378606,0.9630075
