,a
0,0.9669575
1,0.84781545
2,0.78900397
3,0.23627271
4,0.14806503
5,0.13231741
6,0.12378974
7,0.11661525
8,0.106467314
9,0.10427244
10,0.09870208
11,0.09118967
12,0.087971635
13,0.08672161
14,0.07774975
15,0.06026742
16,0.041826814
17,0.032699365
18,0.024040634
19,0.022777792
20,0.02198156
21,0.021709023
22,0.020866025
23,0.02075733
24,0.020096423
25,0.01833026
26,0.018195204
27,0.017612454
28,0.01664731
29,0.01644597
30,0.016370183
31,0.015129521
32,0.01380966
33,0.013530004
34,0.011883552
35,0.011685117
36,0.011612353
37,0.011499509
38,0.010441954
39,0.010401564
40,0.010398484
41,0.009972749
42,0.009017467
43,0.008803234
44,0.0083679175
45,0.008293685
46,0.008162469
47,0.008089099
48,0.0076799504
49,0.0074595483
50,0.0071605626
51,0.007035439
52,0.0062557934
53,0.0061782505
54,0.005958305
55,0.005861951
56,0.0058089863
57,0.005280746
58,0.0051892404
59,0.005069041
60,0.0050589084
61,0.0047924425
62,0.004674814
63,0.0046700467
64,0.004564291
65,0.0043484946
66,0.004006335
67,0.0039661303
68,0.0037468483
69,0.003744864
70,0.003539394
71,0.0035378686
72,0.0035255342
73,0.0034734833
74,0.0034447734
75,0.0034014874
76,0.0030235013
77,0.0029266623
78,0.002900244
79,0.0028113755
80,0.002692132
81,0.0026732343
82,0.0026315213
83,0.002611227
84,0.0025964037
85,0.0025936083
86,0.0025704857
87,0.0025549475
88,0.0025168178
89,0.00248999
90,0.002429203
91,0.0024193649
92,0.002352627
93,0.0022490364
94,0.0022177286
95,0.0021950381
96,0.0020533716
97,0.002020524
98,0.0020190007
99,0.0019968299
