,a
0,0.9877879
1,0.85797274
2,0.5557877
3,0.50042427
4,0.19340393
5,0.15736854
6,0.14642854
7,0.13866839
8,0.0974944
9,0.092427045
10,0.08617898
11,0.08609491
12,0.079542905
13,0.06581823
14,0.052327238
15,0.046225853
16,0.024246324
17,0.024132498
18,0.02316656
19,0.02095543
20,0.017465783
21,0.012646798
22,0.012230502
23,0.01191227
24,0.010364275
25,0.009833006
26,0.009765626
27,0.009231931
28,0.009022217
29,0.008450302
30,0.008294916
31,0.00818095
32,0.008053235
33,0.007919687
34,0.007876085
35,0.007790399
36,0.00725366
37,0.0071107745
38,0.0066334633
39,0.0062352647
40,0.005870246
41,0.0056240275
42,0.0054970374
43,0.005401451
44,0.005342058
45,0.0053142193
46,0.005124278
47,0.0051038917
48,0.004610708
49,0.004190086
50,0.003677455
51,0.0033115842
52,0.0031771488
53,0.0031196747
54,0.0029748713
55,0.0029281713
56,0.002922379
57,0.002904183
58,0.0028718535
59,0.0027820326
60,0.0026143957
61,0.002547606
62,0.0024784186
63,0.002457621
64,0.0023765739
65,0.0023152675
66,0.0022555443
67,0.00222253
68,0.0021888958
69,0.002169197
70,0.0021387024
71,0.002085189
72,0.0019733428
73,0.0018931744
74,0.0018865583
75,0.0018228424
76,0.001812352
77,0.0017711468
78,0.001731867
79,0.0016952425
80,0.0016274562
81,0.001588204
82,0.0015827914
83,0.0015297136
84,0.0015063823
85,0.0014672317
86,0.0014639948
87,0.0014428259
88,0.0014186943
89,0.0013839853
90,0.0013665125
91,0.0013282974
92,0.0012677149
93,0.0012572184
94,0.001250896
95,0.0012221038
96,0.0012217334
97,0.0012201119
98,0.0011946254
99,0.0011854873
