,a
0,0.7654635
1,0.6565723
2,0.3868459
3,0.11895684
4,0.10732366
5,0.09640717
6,0.08595554
7,0.08419205
8,0.07684359
9,0.07634142
10,0.059492555
11,0.054709174
12,0.03986218
13,0.039401375
14,0.03574518
15,0.033008184
16,0.029817207
17,0.026743269
18,0.024902126
19,0.02371597
20,0.022832919
21,0.021663947
22,0.020341227
23,0.018467283
24,0.018401457
25,0.01695721
26,0.016630651
27,0.015838977
28,0.011674566
29,0.01119851
30,0.01008168
31,0.009796285
32,0.009787283
33,0.0096543925
34,0.009446969
35,0.007981318
36,0.0077183144
37,0.007529008
38,0.006850476
39,0.0063747433
40,0.0061516766
41,0.0060582147
42,0.005923347
43,0.0056940643
44,0.005602172
45,0.005510312
46,0.005391916
47,0.0052798665
48,0.005243864
49,0.005066197
50,0.0049805627
51,0.0048987847
52,0.004718955
53,0.0046710013
54,0.004668544
55,0.004106536
56,0.0039595272
57,0.0039552893
58,0.00390705
59,0.0037153184
60,0.0036301955
61,0.0035267342
62,0.0034451392
63,0.003420395
64,0.0033931688
65,0.0033086154
66,0.0033055306
67,0.0030853876
68,0.003052887
69,0.0030250254
70,0.0030084944
71,0.0027873865
72,0.0027650113
73,0.0027451408
74,0.002729879
75,0.002722284
76,0.0026131808
77,0.0025911075
78,0.002553798
79,0.0025507761
80,0.002471934
81,0.0023897388
82,0.002328656
83,0.0022480811
84,0.002073986
85,0.0020448067
86,0.002035691
87,0.0019656322
88,0.0019408963
89,0.0019238732
90,0.0019138253
91,0.0018546811
92,0.0018359844
93,0.0018354494
94,0.0017750117
95,0.0017653905
96,0.0017602008
97,0.0016801982
98,0.0015884569
99,0.0015869666
