,a,b,c,d
0,0.2823619,0.63801754,0.87761843,0.97855955
1,0.71649355,0.2246457,0.7584218,0.27555388
2,0.21404366,0.16380459,0.7584363,0.3892002
3,0.6919779,0.8857866,0.86947614,0.9534506
4,0.31216586,0.66637313,0.741806,0.978459
5,0.25094193,0.18496026,0.6942641,0.3724507
6,0.2051297,0.16934197,0.77103144,0.39222702
7,0.34088722,0.71006584,0.40761495,0.74089926
8,0.25315985,0.18272331,0.5180309,0.35320807
9,0.0,0.029338416,0.82779515,1.0
10,0.5715749,0.34702054,0.62480825,0.39400485
11,0.7722914,0.88050306,0.8683745,0.9493559
12,0.3913671,0.6560053,0.7209783,0.79522604
13,0.27124453,0.6504588,0.85463005,0.9802789
14,0.24542041,0.17835443,0.31085488,0.22064596
15,0.2900058,0.7259623,0.37732312,0.82731694
16,0.29291767,0.7270574,0.38621077,0.8285532
17,0.4043115,0.203219,0.7082066,0.37143052
18,0.81471497,0.87780803,0.8727042,0.9479606
19,0.49754024,0.6567963,0.7912935,0.75760347
20,0.3047878,0.7064402,0.40786,0.7618569
21,0.21642268,0.15615554,0.7472186,0.39048296
22,0.4131551,0.21417736,0.76867706,0.3256974
23,0.22697699,0.17214204,0.7333701,0.39475882
24,0.2237804,0.1640283,0.3113233,0.23233019
25,0.29684085,0.7087302,0.4070578,0.80935127
26,0.274966,0.6722515,0.8234946,0.9727106
27,0.59548837,0.8463784,0.8854167,0.9590746
28,0.32045177,0.6530336,0.76101726,0.79289424
29,0.32477367,0.6528809,0.7606824,0.791865
30,0.33722433,0.7158324,0.40362844,0.7489431
31,0.28603756,0.74727345,0.35879645,0.8312432
32,0.72416764,0.87343603,0.8696011,0.94203955
33,0.29862198,0.7054534,0.39856893,0.7852868
34,0.29120567,0.66291344,0.80582947,0.97784233
35,0.62348396,0.7708519,0.8579474,0.95547175
36,0.3941039,0.23352815,0.7559901,0.37121662
37,0.28815567,0.74987954,0.3640947,0.82898337
38,0.019944077,0.045742605,0.7525517,0.9668379
39,0.30334434,0.70916206,0.3873277,0.76240224
40,0.27489573,0.65088785,0.80530417,0.9424459
41,0.027580338,0.024669437,0.7348094,0.48972648
42,0.40297332,0.2533846,0.6954286,0.40274784
43,0.35682872,0.26505494,0.6057417,0.39654976
44,0.68742615,0.88445896,0.8662491,0.95277226
45,0.2600903,0.48347148,0.9346151,0.9260527
46,0.22653267,0.16524856,0.745567,0.40170103
47,0.78954977,0.8771717,0.85823745,0.94013894
48,0.4931539,0.6630978,0.749048,0.8116598
49,0.026616136,0.019984016,0.81615716,0.96006393
50,0.71767485,0.2240301,0.7581383,0.27523577
51,0.21279131,0.1626887,0.28555745,0.22818908
52,0.3497095,0.66801655,0.68881035,0.8246662
53,0.54205245,0.67259794,0.84615177,0.935545
54,0.36408815,0.8382482,0.68184197,0.9625365
55,0.13030095,0.0,0.8281052,0.9924818
56,0.28577003,0.6418007,0.81440294,0.9778134
57,0.6857459,0.8380077,0.8682563,0.9549743
58,0.33627304,0.6089958,0.8850285,0.99403137
59,0.32052928,0.70633096,0.4059189,0.75313985
60,0.29301086,0.6509716,0.7581863,0.7970608
61,0.28984967,0.21611984,0.5387187,0.35959113
62,0.53749734,0.66603416,0.82280123,0.9511573
63,0.0067674513,0.92700726,0.07173186,1.0
64,0.21890686,0.18178295,0.6105671,0.34470204
65,0.30662563,0.6753624,0.69377,0.97166836
66,0.7855668,0.8820109,0.8514428,0.94480294
67,0.015536703,0.035389364,0.7912906,0.9829629
68,0.29233208,0.69239265,0.5148335,0.834558
69,0.35297796,0.66943806,0.6906851,0.82648444
70,0.64292115,0.87856483,0.88484746,0.9543505
71,0.38707653,0.69216996,0.4893386,0.75489056
72,0.2213617,0.16745256,0.76510257,0.39026633
73,0.5735446,0.34669155,0.6255817,0.39599362
74,0.02101967,0.5206993,0.48738465,0.9760396
75,0.26047313,0.49648795,0.91325176,0.9464101
76,0.45084658,0.651528,0.69938195,0.8542044
77,0.019093756,0.1795481,0.606123,0.96775025
78,0.6916317,0.011607627,0.99494934,1.0
79,0.21937038,0.1554976,0.75767684,0.39478636
80,0.02689087,0.30021927,0.5619197,0.938112
81,0.3439846,0.42008907,0.47447872,0.47542506
82,0.41770622,0.20750543,0.7257414,0.3582647
83,0.43578303,0.6465184,0.7416236,0.7610505
84,0.29059315,0.18397862,0.55276287,0.28261074
85,0.017454224,0.0,0.8575393,0.9467303
86,0.42659828,0.0,0.9966321,1.0
87,0.23100223,0.16971868,0.29520074,0.2271475
88,0.38930637,0.70120144,0.5037739,0.7730305
89,0.34960645,0.65767217,0.6281286,0.8256554
90,0.071210176,0.0,0.8448157,1.0
91,0.008590752,0.5067585,0.07605738,0.9178208
92,0.28625047,0.2076562,0.46013469,0.33352485
93,0.31964758,0.6523338,0.75025654,0.79355866
94,0.35771817,0.6559909,0.7654208,0.7937587
95,0.352157,0.71071327,0.39822644,0.7260836
96,0.39903793,0.6774892,0.49788427,0.74188054
97,0.41375488,0.6811679,0.6304897,0.8250401
98,0.026579259,0.005555134,0.7505746,0.5376767
99,0.71956086,0.22530971,0.7573693,0.27425882
