,a
0,0.8191112
1,0.8122091
2,0.5619165
3,0.2520706
4,0.24946892
5,0.1602439
6,0.12865922
7,0.10906511
8,0.10257833
9,0.10057527
10,0.09539493
11,0.0855347
12,0.06569678
13,0.063817225
14,0.049416147
15,0.043273147
16,0.040750977
17,0.040434398
18,0.040061228
19,0.034253974
20,0.03198319
21,0.029807685
22,0.029056491
23,0.025370145
24,0.024507092
25,0.022530666
26,0.02113146
27,0.020870617
28,0.019132635
29,0.01798376
30,0.017093526
31,0.016816363
32,0.015204068
33,0.015113287
34,0.014783187
35,0.0147436615
36,0.014325632
37,0.013664205
38,0.013046646
39,0.012987768
40,0.012940088
41,0.012661381
42,0.011634627
43,0.011273232
44,0.010885576
45,0.010432156
46,0.010178333
47,0.009981427
48,0.009578861
49,0.009342552
50,0.009134916
51,0.008943358
52,0.008474393
53,0.008327379
54,0.007904957
55,0.007328013
56,0.0073152855
57,0.0072164
58,0.0070623253
59,0.00698274
60,0.0066964566
61,0.00647799
62,0.006273674
63,0.0061682537
64,0.0061282273
65,0.006118461
66,0.0058232853
67,0.005482964
68,0.005454367
69,0.005241298
70,0.005160762
71,0.004987271
72,0.00485564
73,0.0047905566
74,0.0047338395
75,0.0046716095
76,0.004638424
77,0.004627851
78,0.004602859
79,0.004458433
80,0.004446376
81,0.004236929
82,0.004173977
83,0.0040529203
84,0.004020613
85,0.003983528
86,0.0039776647
87,0.00394396
88,0.003916814
89,0.0038893837
90,0.0038024823
91,0.0037542656
92,0.003614674
93,0.0035884408
94,0.003532378
95,0.0035080682
96,0.0034693542
97,0.003406115
98,0.0033641635
99,0.003314894
