,a,b,c,d
0,0.0045161946,0.34648603,0.67733467,0.70571953
1,0.0154769905,0.27074733,0.97481304,0.9597886
2,0.64601314,0.275442,0.99490076,0.98274994
3,0.0062209577,0.17786029,0.9494607,0.9610496
4,0.41386628,0.35954407,0.5626813,0.5013471
5,0.017625732,0.18631488,0.9260018,0.9271519
6,0.0014764405,0.32249853,0.63048065,0.7986352
7,0.19364244,0.357713,0.35600206,0.45818374
8,0.17050359,0.4699237,0.23982227,0.57116216
9,0.0,0.27039868,0.96673554,0.97627103
10,0.24258555,0.71504515,0.42783865,0.7838388
11,0.42249018,0.24040736,0.9750926,0.9439636
12,0.41307047,0.37080288,0.51157904,0.50477284
13,0.3898997,0.72986394,0.70030135,0.8644535
14,0.0,0.37390932,0.4645804,0.7815489
15,0.021640524,0.25932577,0.98209447,0.9835559
16,0.46879563,0.37679172,0.5613241,0.4838107
17,0.6281558,0.00015877008,0.9983637,0.030225474
18,0.6411915,0.00023486017,1.0,0.03130728
19,0.0014091238,0.31434315,0.57415885,0.88322383
20,0.80173886,0.28380972,1.0,0.47792763
21,0.19400379,0.3573796,0.26469338,0.39406243
22,0.28788292,0.23539722,0.98039484,0.9843112
23,0.4688847,0.032538243,0.98276156,0.37794608
24,0.4071475,0.37782758,0.54095453,0.50558513
25,0.7207751,0.15243198,0.8908258,0.19232352
26,0.7364919,0.06602927,0.91471785,0.18912543
27,0.16549838,0.0013061428,0.7170699,0.09481805
28,0.046191763,0.26807097,0.95571536,0.97529495
29,0.4017429,0.7192836,0.6907803,0.8594917
30,0.44984752,0.20214218,0.9762894,0.3949299
31,0.0,0.32870826,0.79956913,0.8343198
32,0.104228266,0.115979746,0.96288514,0.55831647
33,0.16928284,0.2186377,1.0,0.8217267
34,0.42528185,0.13258961,0.9905125,0.5154821
35,0.17757541,0.004144969,0.7475635,0.095261745
36,0.0,0.44148964,0.786653,0.90321326
37,0.7003997,0.25838023,0.98373526,1.0
38,0.17313989,0.3507476,0.27758387,0.3966114
39,0.017069295,0.26956522,0.7843518,0.7963379
40,0.53639627,0.26598465,0.99391603,0.97269195
41,0.0,0.21758108,0.75063425,0.81065613
42,0.0,0.34815505,0.3015686,0.7594177
43,0.16225493,0.0040457463,0.55935293,0.07246218
44,0.6394328,0.0,0.9830872,0.03324669
45,0.4265956,0.70899516,0.68937635,0.8614923
46,0.45066422,0.0024819516,0.7449194,0.12658308
47,0.0073669944,0.1735313,0.991897,0.8421109
48,0.73140734,0.06523595,0.9161253,0.18935993
49,0.6272708,0.0020812857,1.0,0.030977983
50,0.9407168,0.0040546847,0.9971991,0.15610147
51,0.40978658,0.72589004,0.45964235,0.75626415
52,0.20105985,0.32111266,0.6787059,0.710735
53,0.59741235,0.27792978,0.99157757,0.94885314
54,0.29015613,0.3658824,0.6966313,0.7236294
55,0.1793496,0.3527324,0.31565142,0.41800362
56,0.38805026,0.0077755162,0.9615988,0.23565549
57,0.6270681,0.0009087825,0.99375194,0.027859544
58,0.45482922,0.2007943,0.94765264,0.40088898
59,0.12840007,0.0032148457,0.94822514,0.2788848
60,0.24374025,0.7003926,0.9346574,0.97147244
61,0.022032116,0.1458436,1.0,0.76621425
62,0.087112784,0.11630144,0.9714738,0.56146073
63,0.0,0.08902931,0.97174096,0.8048631
64,0.5622176,0.31057814,0.9638666,0.937426
65,0.64525294,0.00010937214,0.9993032,0.02973636
66,0.28164893,0.38283893,0.36813617,0.45270932
67,0.6241302,0.0,1.0,0.03341144
68,0.3219912,0.24936935,0.98292655,0.98332876
69,0.21175596,0.0,0.802588,0.14234857
70,0.61701226,0.0,1.0,0.061724823
71,0.03012558,0.115375824,0.6931078,0.8899919
72,0.6329073,0.0,0.99020755,0.031747602
73,0.48362505,0.32275,0.98168564,0.92365336
74,0.7123827,0.14523253,0.99864507,0.7611363
75,0.66563815,0.290087,0.9930136,1.0
76,0.7875624,0.32308784,0.9702662,0.8766164
77,0.94167006,0.0056423615,0.9969376,0.16105926
78,0.004507014,0.3285546,0.79660654,0.83365035
79,0.62787956,0.00025395036,0.9837725,0.032514773
80,0.41031632,0.19803187,0.967369,0.40298897
81,0.0,0.3455371,0.43989944,0.735057
82,0.16380773,0.35144305,0.29782212,0.3933861
83,0.17225537,0.0049577043,0.5538743,0.0717976
84,0.56614166,0.0,0.96353346,0.6749221
85,0.05990423,0.3251531,0.4329716,0.7258187
86,0.42014766,0.067789525,0.9763493,0.38684016
87,0.637893,0.0019128537,0.9721108,0.029641084
88,0.54659367,0.22390823,0.98603445,0.9616667
89,0.0,0.051473234,0.9080141,0.9995014
90,0.7802565,0.28296313,0.9944512,0.60714614
91,0.23150094,0.2781499,0.9865895,0.9803372
92,0.1812388,0.4654051,0.23138924,0.5556096
93,0.04906199,0.6321242,0.7518291,0.93008864
94,0.80238426,0.28071746,0.997312,0.49077573
95,0.17848113,0.010508504,0.475755,0.051108167
96,0.72374636,0.15219861,0.9060015,0.19360763
97,0.69056684,0.260415,0.9947069,0.9486705
98,0.41667572,0.0014883471,0.7565129,0.12362213
99,0.4495983,0.006254344,0.7393629,0.11883184
