,a,b,c,d
0,0.28739145,0.42567924,0.9591781,0.6206293
1,0.32804823,0.48773623,0.400307,0.52823657
2,0.89739656,0.5651379,0.9875628,0.5989781
3,0.05569321,0.07175682,0.9884648,1.0
4,0.05210358,0.69548726,0.639074,0.9874776
5,0.5464283,0.4531049,0.95352083,0.5978308
6,0.5387148,0.45452017,0.9349443,0.59417534
7,0.35590592,0.43248865,0.9210576,0.6190474
8,0.58945984,0.7626635,0.9882795,1.0
9,0.0,0.017533455,1.0,1.0
10,0.0484579,0.6092298,0.8243894,0.9893723
11,0.54101574,0.4718484,0.9720135,0.59504366
12,0.0061488855,0.58031213,0.80645055,0.98373765
13,0.29333693,0.42515686,0.9796161,0.62019527
14,0.05705622,0.7021864,0.20734459,0.94309735
15,0.29166922,0.42912754,0.9506109,0.6227174
16,0.17269537,0.76689094,0.3707366,0.93564475
17,0.0,0.45471537,0.9693266,0.96208906
18,0.6051424,0.7508686,0.9987051,1.0
19,0.378852,0.4345051,0.6265103,0.59750307
20,0.16225867,0.76882267,0.49136063,0.9349149
21,0.8567473,0.48989582,0.8988683,0.52647823
22,0.013499451,0.6048457,0.84024495,0.98393065
23,0.10050151,0.77850324,0.60712254,0.9782582
24,0.85308695,0.48916897,0.91824526,0.5445487
25,0.30599794,0.46373388,0.44731554,0.5478153
26,0.24037448,0.7655829,0.57464486,0.92561924
27,0.8797472,0.53549856,0.9784763,0.597961
28,0.046492312,0.6065389,0.77920157,0.96956676
29,0.11211057,0.6918139,0.62874484,0.98376715
30,0.2604942,0.9390808,0.52893996,0.9988481
31,0.29295564,0.8360334,0.55742395,0.94689137
32,0.86588115,0.501259,0.9267149,0.54383343
33,0.8582365,0.4974228,0.9447852,0.58874893
34,0.41656768,0.42871624,0.66984826,0.47167644
35,0.32410458,0.8476155,0.47361365,0.9322044
36,0.024114024,0.47870487,0.90237594,0.95247114
37,0.46487254,0.45112318,0.91335595,0.59209305
38,0.10347206,0.7655484,0.19225398,0.8227916
39,0.3040872,0.46909758,0.40396416,0.53910583
40,0.04813141,0.6862295,0.6733214,0.9796339
41,0.046889294,0.68696564,0.6541325,0.97045636
42,0.8510475,0.4938987,0.92440826,0.5736329
43,0.24645679,0.84938663,0.563231,0.98111
44,0.3022122,0.4659819,0.40388542,0.53814447
45,0.0,0.32772163,0.9223165,0.94368786
46,0.051537424,0.69690543,0.61687326,0.98733157
47,0.9163654,0.5550673,0.99214053,0.59277976
48,0.0,0.57553726,0.8749935,0.96359843
49,0.02456477,0.5930125,0.7336612,0.97719556
50,0.05349705,0.71149606,0.21312132,0.9408336
51,0.08944128,0.7923691,0.62570256,0.9631928
52,0.05786031,0.40420046,0.8779458,0.98833436
53,0.29214334,0.4093184,0.9688044,0.6268414
54,0.43997398,0.8496347,0.5607321,0.9353935
55,0.016437557,0.6035585,0.7949796,0.98898315
56,0.5708238,0.7609019,1.0,1.0
57,0.0,0.44712496,0.94398206,1.0
58,0.11344691,0.8559438,0.18108526,0.8860842
59,0.59177357,0.74838156,0.98224396,0.99791265
60,0.31393984,0.41549152,0.96109426,0.61544484
61,0.23456965,0.9344228,0.5647184,0.99521625
62,0.41357148,0.463016,0.578255,0.6015599
63,0.11341037,0.85665554,0.18198225,0.88736796
64,0.08454768,0.7572867,0.19687216,0.83472127
65,0.30828056,0.6963837,0.717205,0.98715764
66,0.303797,0.7033665,0.7008721,1.0
67,0.1114225,0.8585863,0.18091731,0.8863175
68,0.25280738,0.7739179,0.3515709,0.8959664
69,0.18119982,0.77698433,0.55551714,0.9080825
70,0.57329243,0.7594708,1.0,0.99424636
71,0.650286,0.0246381,1.0,1.0
72,0.16422938,0.7749368,0.3893922,0.93095154
73,0.0,0.33739632,0.99901056,0.9412372
74,0.43863416,0.067868724,0.98764396,0.9605129
75,0.09636503,0.50383955,0.8386839,0.9301227
76,0.41889468,0.43527856,0.60614216,0.55069995
77,0.11496448,0.8593925,0.18273753,0.88573027
78,0.594727,0.011549262,0.96122885,0.9561889
79,0.30420268,0.46785387,0.4768999,0.5764737
80,0.85323507,0.49053892,0.88989156,0.5175059
81,0.39267245,0.43554342,0.91738397,0.6148331
82,0.055610176,0.3853238,0.859022,0.962525
83,0.23630886,0.76837224,0.3380804,0.92427266
84,0.27826026,0.0,0.9681128,1.0
85,0.40796247,0.024709549,1.0,0.9548052
86,0.3554966,0.4283256,0.9484017,0.6194952
87,0.23714025,0.85543233,0.57719636,0.97312367
88,0.26436207,0.7984725,0.32636213,0.8803698
89,0.0012860616,0.4329225,0.9280369,1.0
90,0.631693,0.46893737,0.93802196,0.5887196
91,0.0004035441,0.0,0.97251964,0.6268121
92,0.2530071,0.93437696,0.5379414,0.99679047
93,0.018615978,0.07290432,1.0,0.9707669
94,0.28966933,0.84030056,0.58193964,0.941105
95,0.39601135,0.5393228,0.53804535,0.6189955
96,0.6024404,0.76070225,0.98928773,0.9990047
97,0.33608186,0.4873351,0.3967362,0.5159646
98,0.9146885,0.5469555,0.9892051,0.58262074
99,0.022122955,0.08956364,0.92463505,0.95453167
