,a,b,c,d
0,0.42628238,0.76725686,0.75043684,0.86531806
1,0.42482322,0.85249615,0.7373228,0.9655032
2,0.4615513,0.76334333,0.9563109,0.9748828
3,0.36356434,0.023946457,1.0,0.8591242
4,0.34130892,0.06409229,0.99012583,0.82022995
5,0.37740034,0.08223896,0.9198339,0.5517133
6,0.33959463,0.004254837,0.9846803,0.76249707
7,0.5141871,0.14193323,0.92783916,0.47480232
8,0.37421682,0.057164498,0.9840063,0.5723787
9,0.3765307,0.10156124,0.9119674,0.54389924
10,0.4113859,0.76478374,0.994455,0.98182005
11,0.39837638,0.70488334,0.9969547,0.9966176
12,0.669076,0.93555,0.8354961,0.9954624
13,0.52030754,0.008150902,1.0,0.7136598
14,0.5510468,0.08830834,0.95175165,0.38775885
15,0.6504124,0.45659682,0.9912308,0.797883
16,0.359644,0.006352768,0.994132,0.5516725
17,0.6681781,0.6078596,0.99284303,0.9804327
18,0.60768044,0.45261514,0.99629337,0.80091506
19,0.3638491,0.03251194,1.0,0.8816493
20,0.66370696,0.21424991,0.99964136,0.94239575
21,0.6186293,0.4400333,0.8018093,0.51674455
22,0.45509094,0.84184873,0.91470045,0.98079026
23,0.32448882,0.055946883,0.99289566,0.9556539
24,0.3758345,0.025148505,0.96356195,0.5764901
25,0.53471017,0.06555493,0.622458,0.1360661
26,0.4315415,0.123251684,0.99828535,0.9449867
27,0.5673993,0.4206346,0.832241,0.5318258
28,0.14882581,0.06633625,0.95783854,0.97173995
29,0.5195373,0.6052474,0.99435204,0.97749996
30,0.5949468,0.0040535163,1.0,0.34593475
31,0.48338145,0.016641025,0.97909886,0.44400275
32,0.3054432,0.3644666,0.98804855,0.9782694
33,0.7133521,0.0,1.0,0.51623505
34,0.43451077,0.8479873,0.73288816,0.96491885
35,0.62685215,0.9255538,0.89043945,1.0
36,0.4182734,0.7219178,0.97135,0.9871096
37,0.33546153,0.051246718,0.9955654,0.8213873
38,0.4197613,0.66415673,1.0,0.93596166
39,0.61812055,0.5928648,0.80928785,0.7901849
40,0.40321696,0.7102449,0.98897517,0.9969917
41,0.462971,0.24646303,0.908508,0.5144273
42,0.65647596,0.9352123,0.86589736,0.99863255
43,0.43874344,0.715076,0.99527365,0.9919481
44,0.28942138,0.36627373,0.97880954,0.9739501
45,0.6441896,0.49022788,0.9721453,0.7879239
46,0.6357809,0.4735076,0.98579866,0.79450566
47,0.6202578,0.47240353,1.0,0.8123721
48,0.45325786,0.73607695,1.0,0.9818846
49,0.66145253,0.0042212484,0.9923727,0.43717247
50,0.4472695,0.8616797,0.93130964,0.9852334
51,0.59984446,0.027243003,0.96254414,0.270519
52,0.10636472,0.13723229,0.9085323,0.9933489
53,0.71551615,0.8291125,0.9922209,0.99995464
54,0.394773,0.6143663,1.0,0.99562865
55,0.3624101,0.25574225,0.9896518,0.97175467
56,0.59288466,0.0099045755,1.0,0.20233586
57,0.6384119,0.45876047,0.8827431,0.59896576
58,0.48389924,0.05083737,0.90401644,0.33053604
59,0.36317974,0.031874083,0.98263574,0.7831114
60,0.45583794,0.82546157,0.8787421,0.97929627
61,0.4261206,0.83003134,0.9606638,0.98924106
62,0.67966354,0.95637435,0.8505701,0.991723
63,0.62480146,0.45573318,0.99605626,0.79702437
64,0.45489746,0.6715944,0.97797805,0.95022064
65,0.036879502,0.12826137,0.832794,0.99260753
66,0.6109522,0.037640493,0.97039413,0.591913
67,0.36214605,0.045628224,0.98981124,0.57587713
68,0.6489212,0.43874568,0.9328534,0.5940787
69,0.5555437,0.25715736,0.9941161,0.9244263
70,0.45171916,0.76687,0.93372226,0.9703724
71,0.45269564,0.7591043,0.9711538,0.9876089
72,0.5393787,0.5176199,0.98132104,0.9279472
73,0.4410201,0.7615044,0.9510171,0.9758851
74,0.42199445,0.76722914,0.7607799,0.8664508
75,0.31893802,0.15133993,0.918246,0.71383643
76,0.069347486,0.12997131,0.8004972,1.0
77,0.58053094,0.9133593,0.84884936,0.9929314
78,0.66299284,0.93563133,0.8428208,1.0
79,0.378016,0.71377796,0.9592374,0.9970025
80,0.62428313,0.43103278,0.8679403,0.5499679
81,0.3739573,0.83581084,0.78144,0.96002775
82,0.43762136,0.77442044,0.733471,0.8609085
83,0.51703554,0.9256655,0.8524443,0.9971436
84,0.42326823,0.8481939,0.74318063,0.96022344
85,0.5281974,0.06669225,0.6283374,0.14055318
86,0.07901456,0.12071995,0.90273803,0.9765636
87,0.46872082,0.02794691,0.9582394,0.33483437
88,0.39357072,0.74138236,1.0,0.985743
89,0.496609,0.004928083,1.0,0.21126163
90,0.38494906,0.7300059,0.9493559,1.0
91,0.31857118,0.010867481,0.9839002,0.46479696
92,0.39769697,0.76655555,0.7658717,0.8958196
93,0.66588676,0.9230066,0.9124236,0.99628264
94,0.14857846,0.04328182,0.9363019,0.9506799
95,0.51498586,0.51639366,0.999364,0.9139558
96,0.35724282,0.21097496,0.99712956,0.9786414
97,0.32154393,0.4002403,1.0,0.9756964
98,0.5162257,0.028086623,0.9734766,0.68770814
99,0.48488343,0.8260197,0.93959355,0.9745413
