,a,b,c,d
0,0.0059681195,0.055607453,0.9568446,0.9616722
1,0.037466787,0.5012417,0.8655833,0.98851097
2,0.0,0.08160976,0.96926534,0.9060676
3,0.0068706893,0.0038105773,0.2671257,0.3680679
4,0.17270087,0.011802273,0.36932647,0.15094814
5,0.0,0.05091278,1.0,0.8892297
6,0.005944252,0.0,0.32864508,0.38585606
7,0.0,0.077380635,0.97265035,0.88869095
8,0.065064825,0.9143448,0.51343983,0.9990312
9,0.030317638,0.0077022933,0.9977401,0.98526835
10,0.0,0.0,0.35407203,0.35448122
11,2.9525758e-05,0.0071367836,0.4380996,0.2169954
12,0.3150513,0.012715749,0.58054954,0.14355183
13,0.0,0.049475174,0.93636984,0.92869055
14,0.00902036,0.006214819,0.47698274,0.31771863
15,0.014631043,0.0043744277,0.36421534,0.13761626
16,0.37388253,0.009411612,0.45508122,0.08309
17,0.0002075704,0.047251586,0.9136072,0.9080004
18,0.3555154,0.0064081145,0.45994076,0.10720033
19,0.30586508,0.016167955,0.55953765,0.1333189
20,0.4601113,0.55155903,0.62643975,0.77434653
21,0.055561576,0.0073609063,0.5395674,0.17073448
22,0.20750488,0.07707803,0.34069923,0.15577671
23,0.022124875,0.0,0.3804024,0.16583914
24,0.08885857,0.011975507,0.3587778,0.13013913
25,0.03103409,0.903758,0.55135375,1.0
26,0.0,0.020942116,0.42322427,0.3685852
27,0.43866712,0.002675792,0.5755602,0.027162094
28,0.026084824,0.004813442,0.7323251,0.27335173
29,0.0055023576,0.0011904096,0.2853741,0.15145944
30,0.016382968,0.014949238,0.4223593,0.09107256
31,0.3421631,0.0,0.59902173,0.14414462
32,0.0,0.09540371,0.58096975,0.98652375
33,0.44254482,0.0020420647,0.57575476,0.027275981
34,0.32979944,0.0056896876,0.5711752,0.09730541
35,0.006899516,0.06829376,0.9343735,0.8995352
36,0.040582135,0.89669853,0.40677786,1.0
37,0.05958542,0.029017048,0.39901358,0.23676461
38,0.10479354,0.009367723,0.4955711,0.15998504
39,0.00022588094,0.0,0.33670175,0.38684735
40,0.023746211,0.8792095,0.58001405,0.99964803
41,0.0,0.108463705,0.6406107,0.9970654
42,0.3600697,0.0028955126,0.57599866,0.14308597
43,0.40374318,0.08940121,1.0,0.9200911
44,0.009910558,0.0,0.3631921,0.37879673
45,0.011467629,0.035940893,0.32274008,0.36202765
46,0.47002187,0.81621045,0.7083194,1.0
47,0.20414232,0.09803686,0.3179633,0.15435623
48,0.008074468,0.071924224,0.8555172,0.62710977
49,0.44929302,0.010966371,0.57697654,0.025791615
50,0.10785608,0.9059618,0.20867014,1.0
51,0.05246282,0.020867461,0.84592295,0.6023013
52,0.03629138,0.8799703,0.5652536,1.0
53,0.007819965,0.005653872,0.3936977,0.120446205
54,0.43399075,0.012350024,0.573488,0.03741668
55,0.2684868,0.6018493,0.84805644,0.9881717
56,0.120553575,0.008869281,0.44651842,0.1515223
57,0.041287944,0.098649785,0.61422575,0.9953169
58,0.024345474,0.0,0.29325432,0.3331998
59,0.49399406,0.82961774,0.7240499,0.99452317
60,0.0,0.0015285396,0.45160127,0.1999094
61,0.0,0.023635216,0.9844213,0.89451367
62,0.027347464,0.9066972,0.54979765,0.9987173
63,0.014505412,0.88619673,0.26169083,1.0
64,0.34972125,0.0060164547,0.43119848,0.09057158
65,0.20935573,0.5778142,0.2729724,0.64494073
66,0.35340703,0.5532394,0.787651,0.96582425
67,0.07692167,0.016117727,0.36628652,0.06725282
68,0.01851359,0.01931263,0.83334565,0.6062759
69,0.0,0.4851271,0.90268636,1.0
70,0.059107974,0.118303984,0.8054472,0.73244214
71,0.0,0.06478794,0.90716964,0.90144193
72,0.006460978,0.057958145,0.5793507,0.953567
73,0.4377116,0.0126826065,0.5742226,0.02734535
74,0.32043418,0.04233022,0.39038593,0.124076724
75,0.1664926,0.011029525,0.39081094,0.1638883
76,0.00064300536,0.021491375,0.883824,0.34752312
77,0.0,0.0,0.6412304,0.25930968
78,0.0,0.05375021,0.8163727,0.6230034
79,0.0018107097,0.059256665,0.9043271,0.6107566
80,0.06729867,0.89118874,0.21944916,1.0
81,0.31192538,0.0062210797,0.5899583,0.14075547
82,0.38719326,0.0071307346,0.47491878,0.067983024
83,0.0,0.05291168,0.9462125,0.92271775
84,0.016971512,0.009590835,0.49930555,0.3099604
85,0.043684743,0.065443344,0.5999848,0.994597
86,0.07608027,0.6027282,0.7616183,0.98368126
87,0.029597308,0.0,0.4424563,0.41790992
88,0.10146078,0.35486588,0.80225945,0.9763389
89,0.3588512,0.0033727263,0.4592118,0.12097606
90,0.33846235,0.012320802,0.5692782,0.07760971
91,0.035603,0.003824768,0.64957184,0.37242916
92,0.036030374,0.05945133,1.0,0.917666
93,0.00254584,0.07685451,0.3656182,0.78291684
94,0.112163216,0.9127107,0.5269032,1.0
95,0.4251181,0.015617555,0.5616274,0.051069915
96,0.016479136,0.006607475,0.3024228,0.15689322
97,0.3684581,1.4023781e-05,0.44761238,0.08615505
98,0.44642645,0.0061860085,0.54429257,0.028146766
99,0.041013516,0.0372958,0.65299696,0.85909694
