,a,b,c,d
0,0.3376743,0.13088807,1.0,0.3732318
1,0.30258417,0.5115406,0.9825854,0.7114327
2,0.017195283,0.54690903,0.48894665,0.8267027
3,0.41087,0.13240632,0.98869187,0.37415245
4,0.36760047,0.26533088,0.4788614,0.32673687
5,0.43984243,0.7199754,0.5458064,0.7531624
6,0.37557176,0.5276789,0.9821863,0.7154835
7,0.4532418,0.7220902,0.5387933,0.7519524
8,0.2611947,0.8174275,0.5088254,0.9926854
9,0.4499734,0.7817548,0.5154798,0.8070071
10,0.39610445,0.13384062,0.837644,0.36807442
11,0.7238418,0.5643678,0.9965702,0.7167043
12,0.21464677,0.007039661,0.48495293,0.14445083
13,0.18913172,0.9199897,0.2997667,0.9981159
14,0.4390147,0.7197634,0.5435268,0.75268286
15,0.295845,0.5186525,0.988478,0.7140732
16,0.3285521,0.5673206,0.4248023,0.6173781
17,0.4478576,0.7827593,0.4920166,0.80888677
18,0.0009785112,0.00026510953,0.057912994,0.059710547
19,0.2858695,0.38543606,0.34785634,0.41454569
20,0.38600206,0.535325,0.7406333,0.6925974
21,0.22753632,0.43375704,0.44858435,0.5634667
22,0.732694,0.15236759,0.9892926,0.31463152
23,0.4584663,0.7827953,0.5114101,0.8063813
24,0.18831165,0.92768914,0.27024162,0.9904737
25,0.21506709,0.8562066,0.29371583,0.92813224
26,0.39578715,0.54456174,0.7713567,0.6990042
27,0.4764405,0.788497,0.55428565,0.8258566
28,0.2527663,0.42503697,0.397201,0.49941233
29,0.3420054,0.26203898,0.41902852,0.33183685
30,0.18348199,0.863616,0.31905276,0.99999934
31,0.22493707,0.4765207,0.33072844,0.5607292
32,0.46616066,0.7918699,0.5394786,0.82692176
33,0.19427718,0.77122813,0.47299704,0.8687526
34,0.44937012,0.7821072,0.5152465,0.80684334
35,0.1776978,0.701178,0.4543233,0.83240914
36,0.44412985,0.7816945,0.54467946,0.8104175
37,0.19428472,0.7933125,0.31805447,0.86163557
38,0.4550941,0.7833629,0.4888271,0.80613273
39,0.4521896,0.7838296,0.54285866,0.81748134
40,0.28571767,0.38486576,0.34824327,0.41471875
41,0.730098,0.5627708,0.9890466,0.71292776
42,0.46743664,0.13052708,0.7106939,0.26391757
43,0.6469091,0.5133487,0.7245565,0.54862684
44,0.4547437,0.77816427,0.54496855,0.80691
45,0.32639867,0.50490344,0.963488,0.70597553
46,0.4517548,0.50733143,0.69133145,0.65709853
47,0.527314,0.7500711,0.56570786,0.78986526
48,0.44820195,0.78288186,0.4926319,0.808854
49,0.19291858,0.78699905,0.37370884,0.8566353
50,0.3087555,0.564882,0.43033153,0.64447534
51,0.22479014,0.49463335,0.38408816,0.56793416
52,0.44460282,0.7160623,0.54090726,0.7432658
53,0.47863474,0.78691053,0.55406934,0.8260333
54,0.450539,0.7826081,0.5148838,0.80667454
55,0.43905258,0.71968776,0.54462886,0.7531718
56,0.3433128,0.25546995,0.475837,0.33457735
57,0.28896397,0.37931857,0.39233324,0.41889727
58,0.30743465,0.57284635,0.38974637,0.64147604
59,0.73503613,0.16509406,1.0,0.2551034
60,0.33030787,0.12967695,0.9919936,0.37466544
61,0.4044704,0.12742524,0.98853445,0.37449482
62,0.4410603,0.71919334,0.5431147,0.7536132
63,0.49122325,0.22063705,0.7432431,0.37707663
64,0.48395398,0.7865832,0.5539008,0.82790256
65,0.304299,0.5173968,0.99740124,0.718594
66,0.32616857,0.12635823,0.9944975,0.37039995
67,0.531253,0.7524944,0.5658704,0.7890856
68,0.4498057,0.7208421,0.52813184,0.75311035
69,0.65366375,0.18570091,0.73532146,0.25188166
70,0.42459953,0.13995855,0.8529348,0.36234093
71,0.4589824,0.7809119,0.49377936,0.79470646
72,0.7440324,0.1531357,0.9947437,0.3132102
73,0.4713024,0.78873175,0.5312782,0.8197643
74,0.46381694,0.78155637,0.49398226,0.7955087
75,0.0,0.0,0.10417618,0.06598734
76,0.72874546,0.5694787,1.0,0.6878862
77,0.45699415,0.78826994,0.5488504,0.82354015
78,0.3991599,0.53308773,0.74128586,0.6943393
79,0.4524136,0.7817135,0.5167047,0.8067477
80,0.72470164,0.60422015,1.0,0.71620595
81,0.43459785,0.13536544,0.7829544,0.36288303
82,0.72266054,0.56015325,1.0,0.71989304
83,0.6094839,0.51383686,0.70323056,0.5823313
84,0.4479883,0.7831654,0.49168366,0.80845183
85,0.47349942,0.15036888,0.72734517,0.3311734
86,0.28349063,0.37994772,0.36072728,0.4263745
87,0.96472096,0.67729336,0.99805206,0.72305524
88,0.44929704,0.78407484,0.5400509,0.81188154
89,0.7349925,0.22788501,1.0,0.31030032
90,0.52665806,0.8016968,0.5537333,0.8235428
91,0.21023661,0.94328946,0.30016354,0.99630046
92,0.533853,0.75277394,0.56203526,0.77986795
93,0.479525,0.78964025,0.5584733,0.82804894
94,0.47363466,0.53692997,0.51555604,0.55662316
95,0.74556315,0.14604414,0.99528605,0.32121238
96,0.2872716,0.38329363,0.33960998,0.40633473
97,0.44520602,0.16843955,0.77153933,0.38465804
98,0.45079786,0.7819413,0.4921043,0.80710256
99,0.43025747,0.538298,0.66654074,0.6921023
