,a
0,0.97622323
1,0.9337139
2,0.21935798
3,0.18538176
4,0.18405496
5,0.15904771
6,0.10633354
7,0.10504195
8,0.10416389
9,0.10298344
10,0.09795399
11,0.078285836
12,0.057486918
13,0.055795494
14,0.04891065
15,0.046671785
16,0.040028702
17,0.03330335
18,0.03233336
19,0.030685104
20,0.026112728
21,0.025684468
22,0.0210224
23,0.020352356
24,0.01973694
25,0.019074054
26,0.018788213
27,0.01859268
28,0.01772095
29,0.016694367
30,0.016419113
31,0.015432831
32,0.015014528
33,0.014179871
34,0.01400146
35,0.013980131
36,0.013258597
37,0.012914326
38,0.012801375
39,0.012744341
40,0.0117867915
41,0.01147009
42,0.011342451
43,0.010929925
44,0.010885339
45,0.010358975
46,0.009993618
47,0.009784332
48,0.009782203
49,0.009393945
50,0.009184847
51,0.009068038
52,0.008528875
53,0.008408307
54,0.008057195
55,0.007835297
56,0.007680546
57,0.0075260494
58,0.0073648575
59,0.0072462084
60,0.0072442032
61,0.0069321333
62,0.0069253678
63,0.006846642
64,0.0063647763
65,0.006278834
66,0.005837962
67,0.005737529
68,0.005717019
69,0.0056728907
70,0.0055784346
71,0.0053965994
72,0.0053862934
73,0.0051864344
74,0.005144246
75,0.005130739
76,0.0051241983
77,0.005081551
78,0.0049987193
79,0.0048751906
80,0.0048558633
81,0.004802321
82,0.0046904604
83,0.0046692854
84,0.004613234
85,0.0045576803
86,0.004509059
87,0.004430367
88,0.0043064686
89,0.0041999933
90,0.0040956945
91,0.004058692
92,0.0040473626
93,0.003997107
94,0.0039877775
95,0.0039441464
96,0.0037732525
97,0.0036785367
98,0.0034357847
99,0.003254096
