,a
0,0.9856822
1,0.8415776
2,0.5513317
3,0.29721305
4,0.19022341
5,0.1691687
6,0.15641761
7,0.14688827
8,0.123209685
9,0.11177613
10,0.10289939
11,0.091575935
12,0.08087336
13,0.064152405
14,0.06218998
15,0.05097275
16,0.048345488
17,0.03430995
18,0.02120987
19,0.019684123
20,0.018174825
21,0.016340405
22,0.016113898
23,0.01173737
24,0.011631625
25,0.011561981
26,0.010867948
27,0.010382245
28,0.009454872
29,0.008850564
30,0.008646189
31,0.008506877
32,0.0077664726
33,0.007155327
34,0.0071158656
35,0.006517431
36,0.006451601
37,0.0060363766
38,0.005805235
39,0.0057847453
40,0.0057743974
41,0.0056282156
42,0.0054699904
43,0.0054083327
44,0.005131414
45,0.004906784
46,0.0048116124
47,0.0045342306
48,0.003928896
49,0.0037932922
50,0.0037572244
51,0.0037485443
52,0.0036366847
53,0.0033935388
54,0.0032433642
55,0.00323982
56,0.0031899635
57,0.0030036876
58,0.0028988817
59,0.0027617733
60,0.002739823
61,0.0026981547
62,0.0026314056
63,0.0024144645
64,0.0023910752
65,0.0023618583
66,0.00230401
67,0.0022654387
68,0.0021721886
69,0.0021676403
70,0.002147003
71,0.0021185847
72,0.0020991543
73,0.0020957247
74,0.002050493
75,0.0020055873
76,0.0019629286
77,0.0019220895
78,0.0018243842
79,0.0018068155
80,0.0017545708
81,0.001739624
82,0.0017157771
83,0.0017042442
84,0.001694135
85,0.0016888342
86,0.0016775641
87,0.0016680263
88,0.0016312597
89,0.0016186349
90,0.0016131381
91,0.0015917259
92,0.0015488634
93,0.0015453027
94,0.0015442662
95,0.0015441732
96,0.0015305569
97,0.0014322769
98,0.0014186467
99,0.0013990201
