,a
0,0.9288458
1,0.5265962
2,0.43621445
3,0.19350918
4,0.19273512
5,0.17998186
6,0.14799874
7,0.11653819
8,0.10910221
9,0.10854456
10,0.107366
11,0.094347425
12,0.094263814
13,0.07392992
14,0.066783115
15,0.059864014
16,0.05815006
17,0.056657545
18,0.05517875
19,0.05506662
20,0.051663302
21,0.048070107
22,0.046624035
23,0.042430136
24,0.039991885
25,0.03779246
26,0.037065875
27,0.035297498
28,0.035154477
29,0.03402084
30,0.03301026
31,0.031909082
32,0.031869
33,0.029939441
34,0.027185673
35,0.02604646
36,0.025974397
37,0.024934819
38,0.023443732
39,0.02296231
40,0.022837317
41,0.022732602
42,0.02224284
43,0.021020098
44,0.020286534
45,0.02027919
46,0.01984587
47,0.019571025
48,0.017012922
49,0.016078068
50,0.0155604975
51,0.014822493
52,0.014822393
53,0.014317919
54,0.013573686
55,0.013326776
56,0.012270909
57,0.011829341
58,0.011737624
59,0.011391002
60,0.011237886
61,0.011056033
62,0.010997486
63,0.010871542
64,0.01071165
65,0.010065862
66,0.009142216
67,0.00909834
68,0.00890491
69,0.00888815
70,0.008878618
71,0.008327382
72,0.00832558
73,0.008169274
74,0.007989068
75,0.007841771
76,0.0077248183
77,0.0076049687
78,0.0075852894
79,0.00735966
80,0.0071890713
81,0.00651942
82,0.006467999
83,0.006371982
84,0.0061662397
85,0.0059209755
86,0.005845891
87,0.005763563
88,0.005738407
89,0.005728119
90,0.005710105
91,0.005600316
92,0.005532956
93,0.005508104
94,0.005374869
95,0.005363184
96,0.0052277027
97,0.005042291
98,0.005041884
99,0.004860633
