,a,b,c,d
0,0.12168963,0.48396078,0.49229148,0.65940756
1,0.031299543,0.26578254,0.9779539,0.74741906
2,0.37215772,0.2651204,0.97896415,0.70558053
3,0.45952663,0.2769725,0.99316794,0.69701886
4,0.033403523,0.24201804,1.0,0.73104376
5,0.0360052,0.43206382,0.4738447,0.6924132
6,0.16652456,0.81116295,1.0,0.872721
7,0.24825746,0.5285914,0.28876632,0.5802764
8,0.2839507,0.5668763,0.3875449,0.62618726
9,0.34987256,0.28836876,0.59422535,0.43993026
10,0.269162,0.61545604,0.30976743,0.6504547
11,0.3558006,0.3638971,0.58148426,0.53334945
12,0.016798222,0.38030052,0.5890019,0.7198686
13,0.38003913,0.30236444,0.59144896,0.5097493
14,0.38705882,0.5325911,0.44458878,0.60740674
15,0.035244193,0.24987692,0.99758,0.7340811
16,0.3752866,0.38621035,0.54320806,0.4839651
17,0.23602474,0.52396613,0.2982245,0.5863849
18,0.24422514,0.2531479,1.0,0.7782188
19,0.08207316,0.8221287,1.0,0.9439665
20,0.0,0.059665717,0.9072334,0.93620026
21,0.35880226,0.28757802,0.8975608,0.5136081
22,0.082484335,0.728858,0.9677459,0.9244458
23,0.037456565,0.7374674,0.9644677,1.0
24,0.050366823,0.8579118,1.0,0.982659
25,0.35927412,0.2896207,0.64482546,0.5091413
26,0.37427714,0.30875155,0.73288435,0.6509094
27,0.009105734,0.038914032,1.0,0.9422199
28,0.0,0.746265,1.0,1.0
29,0.3751834,0.24120142,0.96538687,0.41947424
30,0.08639318,0.23677339,0.9731612,0.7578497
31,0.0,0.0,0.89990175,0.9719943
32,0.38872874,0.36859244,0.60382783,0.5317201
33,0.28880224,0.3123526,0.82675374,0.7216159
34,0.41184303,0.41877216,0.55422133,0.501643
35,0.94885004,0.5085144,0.9964939,0.66398245
36,0.8795731,0.5120537,0.9957612,0.68126076
37,0.0,0.14164436,0.93551385,0.88564324
38,0.37292495,0.531099,0.9697376,0.71694
39,0.9302234,0.513632,0.9960203,0.6658208
40,0.053770754,0.4499061,0.7516932,0.7467903
41,0.17876826,0.8126644,0.9762285,0.8732169
42,0.06667328,0.21107626,0.9674324,0.77210075
43,0.41464537,0.43707106,0.5712328,0.5206593
44,0.45713112,0.63393736,0.8048675,0.7260483
45,0.31542993,0.32462466,0.7223927,0.558855
46,0.0,0.068521954,1.0,0.95238936
47,0.0,0.0,0.95966476,0.9913577
48,0.0,0.06664901,1.0,0.93440443
49,0.040370077,0.44080508,0.38671938,0.6958238
50,0.2905047,0.3776544,0.6845681,0.6768444
51,0.26101515,0.6193165,0.2901426,0.64871407
52,0.5420978,0.40187362,0.99240005,0.6874808
53,0.06382894,0.9414704,0.8846815,1.0
54,0.10294014,0.95653695,0.39307296,0.99997973
55,0.045168713,0.21817544,0.9683846,0.7558549
56,0.021242142,0.34623063,0.7773694,0.7233447
57,0.5513,0.57627934,0.6480286,0.63187534
58,0.39197293,0.55224335,0.4644018,0.60606575
59,0.8977812,0.49026442,0.99255496,0.68173164
60,0.061269075,0.922234,1.0,0.99618983
61,0.1485628,0.26633105,0.94885683,0.77965605
62,0.3973803,0.42375162,0.53017664,0.48569643
63,0.04645111,0.52675587,0.937261,1.0
64,0.27028143,0.5682407,0.89108765,0.7343917
65,0.02897639,0.31782243,0.81367785,0.7202915
66,0.5383486,0.21556836,0.93480015,0.3241913
67,0.044901125,0.27931044,0.97744966,0.7980216
68,0.0,0.55737746,0.9061853,0.9391063
69,0.0940933,0.5629723,0.84469396,0.7580771
70,0.30298737,0.57589406,0.37402758,0.618852
71,0.4440141,0.22866957,1.0,0.7211255
72,0.03524994,0.4250818,0.83412,0.74965316
73,0.25388077,0.10998134,0.97548586,0.9017122
74,0.38869432,0.5372593,0.42924765,0.5990462
75,0.42180648,0.31877753,0.9365178,0.6387855
76,0.02807841,0.0,1.0,0.9989704
77,0.27802342,0.6127693,0.31345558,0.64493024
78,0.3310279,0.38459894,0.9387883,0.7171193
79,0.0,0.061919592,0.9949195,0.9334715
80,0.51554376,0.08635204,0.9862835,0.94562864
81,0.10272512,0.34266838,0.6844904,0.66026443
82,0.80796045,0.5230099,0.9993146,0.68088615
83,0.3311433,0.27408287,0.69050664,0.6736505
84,0.7423452,0.5505588,0.9693321,0.67409456
85,0.0013263194,0.21768463,0.83820784,0.86232054
86,0.51219785,0.5592525,0.59254897,0.60706836
87,0.0,0.1926168,0.69568765,0.834418
88,0.045353826,0.07885955,0.89740306,0.97695005
89,0.64055395,0.32881653,0.9860002,0.6675393
90,0.26491258,0.60842663,0.33620968,0.64802754
91,0.71731395,0.9694778,1.0,0.9977297
92,0.04848806,0.5450231,0.9547908,1.0
93,0.49025184,0.35218456,0.97379375,0.6576275
94,0.057701416,0.8103769,1.0,0.9818443
95,0.06263082,0.9408279,0.9212723,1.0
96,0.8272703,0.50065184,1.0,0.6792731
97,0.7303461,0.21612483,0.8715074,0.28867686
98,0.0,0.039954625,0.8418547,0.37098753
99,0.0,0.39299175,0.947639,0.8265454
