,a,b,c,d
0,0.3197865,0.37937775,0.7710307,0.7930411
1,0.6973897,0.37125045,0.8090994,0.48289198
2,0.6806607,0.38501188,0.7388406,0.4796054
3,0.52818257,0.37982166,0.73779917,0.5401578
4,0.6890214,0.3790511,0.74127597,0.43131366
5,0.32357782,0.38630453,0.7620638,0.8056026
6,0.7006246,0.36940724,0.81029,0.4842194
7,0.3292568,0.6039204,0.5765519,0.72126675
8,0.3243384,0.35419098,0.7643982,0.8322333
9,0.35804126,0.40324768,0.72505575,0.7672362
10,0.68015003,0.37704635,0.76329786,0.47048622
11,0.68590456,0.44256693,0.7391511,0.48157147
12,0.5484178,0.36753634,0.77593714,0.5096817
13,0.31463352,0.37206343,0.7891673,0.7882942
14,0.57216775,0.75364935,0.6490322,0.83180076
15,0.3120227,0.3843673,0.78282857,0.776474
16,0.30365437,0.33818996,0.8017684,0.85967296
17,0.33314577,0.60227615,0.54664207,0.6857393
18,0.0,0.20543224,0.0573894,0.3884677
19,0.31339824,0.39354548,0.784282,0.79861647
20,0.00057447754,0.10313278,0.06145438,0.2355896
21,0.49066678,0.4249242,0.7143336,0.601646
22,0.6057935,0.380123,0.74024093,0.47139633
23,0.0,0.4979143,0.04820972,0.5624392
24,0.061127856,0.009344864,0.6429835,0.07850793
25,0.035562836,0.88994575,0.29710835,0.99682117
26,0.0,0.032942563,0.067134716,0.07376522
27,0.0,0.053503226,0.05951309,0.15729427
28,0.0,0.031465035,0.055003308,0.09579578
29,0.0025447956,0.4629353,0.046154603,0.52355343
30,0.3423057,0.0,1.0,0.9865893
31,0.0,0.20301536,0.060438298,0.3082739
32,0.5719496,0.38029778,0.74212855,0.4844449
33,0.6908219,0.42284015,0.7470498,0.47763735
34,0.0065965876,0.083915025,0.07819471,0.4807983
35,0.6212614,0.37483025,0.7949627,0.48276854
36,0.0,0.06672333,0.04410057,0.1476451
37,0.056390382,0.0035295628,0.639563,0.07747134
38,0.0,0.20524018,0.057058144,0.39012745
39,0.3601114,0.60723096,0.50398785,0.67569256
40,0.0,0.10439975,0.060719445,0.23342612
41,0.0014386177,0.29135704,0.047427624,0.40863335
42,0.0,0.07739043,0.047713764,0.19496585
43,0.002163965,0.55328137,0.0431334,0.6418237
44,0.0015487131,0.4982067,0.04753324,0.5614448
45,0.011796748,0.20784788,0.059992906,0.2743909
46,0.020532362,0.029843828,0.050282944,0.07676064
47,0.009824645,0.12973236,0.06029431,0.20100574
48,0.4403439,0.3852339,0.77591044,0.6615236
49,0.01350746,0.034860723,0.059618596,0.0825926
50,0.046489704,0.9296022,0.36037618,0.992319
51,0.00092735136,0.35816687,0.045837186,0.4156688
52,0.0028914579,0.41263956,0.046531744,0.48082736
53,0.002534183,0.43685165,0.044864867,0.48567626
54,0.33374584,0.5951109,0.68124646,0.8213175
55,0.6478673,0.39891148,0.73386353,0.47592244
56,0.6767907,0.36517164,0.8240041,0.485605
57,0.6979767,0.4365791,0.75565785,0.48186973
58,0.014105238,0.46553588,0.038767874,0.5345633
59,0.12898503,0.1432302,0.87601644,1.0
60,0.0,0.20278285,0.059558388,0.3091153
61,0.6782865,0.38451296,0.76553446,0.47738758
62,0.70839846,0.37188202,0.80589956,0.4826761
63,0.0,0.03121298,0.06838875,0.073781416
64,0.0043365066,0.38660002,0.046417207,0.46638137
65,0.00050172966,0.041189976,0.043403976,0.108241454
66,0.6875067,0.37475958,0.81187844,0.49306646
67,0.6909535,0.44752365,0.7520159,0.48728332
68,0.19268693,0.0121341515,0.8886121,0.6204195
69,0.01923472,0.038168024,0.051142618,0.0913085
70,0.35759854,0.6011785,0.5498357,0.72830725
71,0.5582364,0.74688077,0.6509002,0.8347078
72,0.24276038,0.3289529,0.7953439,0.8962466
73,0.011375256,0.20954931,0.060171843,0.27313986
74,0.0015162817,0.2333623,0.048921086,0.34721404
75,0.0,0.051922377,0.05826258,0.15650561
76,0.3511883,0.010788057,0.7762849,0.06758005
77,0.0,0.031406768,0.054726947,0.09520208
78,0.010164317,0.11083225,0.060987048,0.18293314
79,0.004959779,0.040535484,0.05227203,0.06586357
80,0.46635926,0.4332454,0.70931864,0.599859
81,0.3972962,0.01078512,0.77125406,0.06849665
82,0.02597655,0.05916691,0.14372872,0.607091
83,0.0015032642,0.37088317,0.044779617,0.43543732
84,0.007886792,0.14163075,0.06104451,0.21413633
85,0.0038776654,0.07949415,0.07755815,0.4741237
86,0.013062962,0.025893599,0.059756827,0.06856367
87,0.030981548,0.03268003,0.04978824,0.058604643
88,0.00620478,0.47764513,0.053165484,0.5509006
89,0.0021202406,0.35981238,0.045631394,0.41401365
90,0.009175847,0.54246163,0.052875623,0.6485694
91,0.01594046,0.43590766,0.03893688,0.49125335
92,0.01718804,0.42583555,0.038547657,0.4770147
93,0.012042591,0.5147088,0.047355928,0.569849
94,0.7035585,0.4159951,0.7602135,0.47149605
95,0.31851915,0.3546599,0.78157365,0.8010826
96,0.01847689,0.05665603,0.051317625,0.12053503
97,0.7068852,0.4103055,0.782223,0.47834238
98,0.0062966794,0.22204627,0.07440912,0.5846741
99,0.004400881,0.18458833,0.052485593,0.25805718
