,a
0,0.6960523
1,0.3915812
2,0.35079455
3,0.29805616
4,0.28791833
5,0.25913453
6,0.23867288
7,0.17556062
8,0.15635498
9,0.13420989
10,0.12727769
11,0.122349955
12,0.11807538
13,0.11203262
14,0.11201837
15,0.1015939
16,0.090060405
17,0.08722679
18,0.084344745
19,0.080002815
20,0.078652896
21,0.076972224
22,0.069657564
23,0.067675844
24,0.06504376
25,0.053770952
26,0.05257693
27,0.05227553
28,0.05202501
29,0.050803103
30,0.04644945
31,0.044945933
32,0.042765904
33,0.04181742
34,0.040617578
35,0.04032616
36,0.037827622
37,0.03758312
38,0.0375473
39,0.035628773
40,0.034267288
41,0.03316592
42,0.031097436
43,0.030906335
44,0.029989034
45,0.029436942
46,0.029332059
47,0.023494696
48,0.023015076
49,0.02192969
50,0.019333897
51,0.015556199
52,0.015190671
53,0.01504993
54,0.013278629
55,0.013204311
56,0.012908675
57,0.0126098795
58,0.012338139
59,0.012262193
60,0.011494124
61,0.011379554
62,0.011193046
63,0.011036817
64,0.010692905
65,0.010638131
66,0.010529797
67,0.0102978395
68,0.010240351
69,0.009638865
70,0.009630127
71,0.009618328
72,0.009438019
73,0.009074203
74,0.009036149
75,0.00901497
76,0.008983423
77,0.008835206
78,0.008702377
79,0.008441369
80,0.0077186055
81,0.0076997364
82,0.007670576
83,0.0076549626
84,0.0072419588
85,0.007066423
86,0.006840729
87,0.0066356906
88,0.0064044283
89,0.006384638
90,0.006242584
91,0.0061614364
92,0.0059835273
93,0.005913816
94,0.005649129
95,0.005640442
96,0.0056389067
97,0.0054177055
98,0.005378451
99,0.0053377743
