,a,b,c,d
0,0.088101655,0.25878987,0.95547897,0.67691463
1,0.0,0.7555895,0.897887,0.99781805
2,0.12805858,0.21194546,0.9636017,0.6702974
3,0.7590696,0.0,0.9894214,0.19780944
4,0.17550623,0.9447929,0.31250286,1.0
5,0.7471741,0.00093593594,0.9877932,0.19803554
6,0.33690685,0.7363025,0.46193284,0.8344766
7,0.7605125,0.0,0.9878237,0.20685901
8,0.318271,0.73246,0.47490907,0.8476176
9,0.47689906,0.7907239,0.63002396,1.0
10,0.21720392,0.19824484,0.97230875,0.7068566
11,0.38938296,0.22918609,0.9821902,0.6443294
12,0.49778005,0.92225444,0.6049932,1.0
13,0.057524923,0.21025686,0.9144696,0.7383105
14,0.018622743,0.8443561,0.46210507,0.9667142
15,0.68037087,0.24689785,1.0,0.6562993
16,0.0,0.82606405,0.5468351,1.0
17,0.48577118,0.80379647,0.6214244,0.9957058
18,0.06655403,0.7526785,0.8549636,0.9848588
19,0.06531805,0.18267708,0.97014856,0.6504863
20,0.43195823,0.19488505,1.0,0.73238486
21,0.48790187,0.91584885,0.6092039,1.0
22,0.4280196,0.24824056,0.92976016,0.6359821
23,0.37211052,0.0028879833,0.7244096,0.22417702
24,0.131397,0.2735046,0.95621747,0.6557168
25,0.8165081,0.33107874,1.0,0.6266193
26,0.6572517,0.2982121,0.9680882,0.6121677
27,0.12659366,0.93835396,0.40269735,1.0
28,0.15422633,0.23520607,0.95196354,0.663674
29,0.110592194,0.26232535,0.9735661,0.6659723
30,0.09813085,0.2172746,0.95819336,0.6754083
31,0.4949941,0.91716945,0.61091393,0.9987925
32,0.018179322,0.16590235,1.0,0.7278948
33,0.61147094,0.16688046,0.91397923,0.27050284
34,0.13688673,0.83517766,0.36793852,0.9806704
35,0.05599996,0.20661065,0.98590326,0.7124369
36,0.053094737,0.20979932,0.9201709,0.63944733
37,0.59229696,0.25068766,0.9741648,0.6010195
38,0.17211272,0.8401397,0.32616162,0.9250733
39,0.014893392,0.6002435,0.98238224,0.9494284
40,0.07742421,0.1944286,1.0,0.6615222
41,0.0,0.12759541,0.93815535,0.67945844
42,0.33744124,0.7442028,0.4627326,0.8335384
43,0.0,0.1819071,1.0,0.65498066
44,0.48971447,0.8173464,0.61481804,0.99768347
45,0.031370036,0.22024179,0.9136195,0.68251127
46,0.16368717,0.8355892,0.30545127,0.9464771
47,0.0426237,0.7357851,0.90106857,0.9918145
48,0.46587348,0.29786107,0.94684225,0.64571357
49,0.6552039,0.16507259,0.9299077,0.27505767
50,0.11257925,0.21443674,0.9732964,0.6519008
51,0.064981945,0.7572369,0.93218935,0.99856627
52,0.3900674,0.24365985,0.95835125,0.48385242
53,0.74149334,0.4807487,1.0,0.61739004
54,0.8696529,0.596616,0.9960372,0.92256314
55,0.28284025,0.1173402,0.9878705,0.7476376
56,0.09415146,0.24239609,1.0,0.66654366
57,0.7156621,0.0,0.9845398,0.4701589
58,0.113030195,0.26500148,0.89810145,0.670643
59,0.10124841,0.82937545,0.46206513,0.9919763
60,0.18024506,0.22507074,0.9801962,0.67992765
61,0.7569812,0.007774024,0.9933183,0.1626598
62,0.010702617,0.26398677,0.949428,0.6271861
63,0.55451065,0.3944491,0.7538398,0.5753647
64,0.2542877,0.83927464,0.46133333,0.99607444
65,0.29919797,0.19030261,0.96310306,0.7451161
66,0.10093384,0.2023778,1.0,0.66881317
67,0.018991293,0.20513538,0.946774,0.7383633
68,0.04018341,0.17711355,0.9319337,0.66399324
69,0.39582866,0.06406723,1.0,0.80685544
70,0.22967418,0.18416387,0.9970457,0.76595014
71,0.11598531,0.22982232,1.0,0.69548285
72,0.6421802,0.306417,0.9834393,0.6417139
73,0.07825842,0.8145364,0.7953624,0.97949386
74,0.33693662,0.7348565,0.46472576,0.83990026
75,0.0,0.8250556,0.5277465,0.97885627
76,0.16618891,0.22073701,0.9662451,0.66301954
77,0.17255433,0.16972102,1.0,0.72563154
78,0.30296963,0.8836317,0.43084246,0.98099303
79,0.119931646,0.15792198,1.0,0.6962932
80,0.33868393,0.0004672432,0.64813626,0.21278054
81,0.10171199,0.24651156,0.9780516,0.6599039
82,0.7037595,0.16137801,0.9372208,0.2759509
83,0.05656835,0.18811692,1.0,0.6779961
84,0.7196802,0.0022073553,0.80012524,0.10672233
85,0.0,0.0,0.9903554,1.0
86,0.0,0.20436883,0.83200526,0.65907586
87,0.6564907,0.0031349564,0.992804,0.2949538
88,0.32178938,0.0,0.9081482,0.24943538
89,0.2295919,0.94853604,0.29595405,0.9963687
90,0.73290676,0.07861728,0.7967806,0.18252458
91,0.7197925,0.004005022,0.7956858,0.09594908
92,0.59716135,0.16831408,0.7158557,0.24090542
93,0.0,0.18320248,1.0,0.71169597
94,0.39470163,0.25550076,0.8277785,0.65684706
95,0.23173644,0.85979664,0.5007611,0.9979908
96,0.16822036,0.830797,0.3153346,0.9336431
97,0.5972591,0.16989943,0.73477125,0.25143093
98,0.06325068,0.16503587,0.9750523,0.7064727
99,0.595196,0.17184074,0.7130166,0.24083278
