,a,b,c,d
0,0.18608768,0.27585953,0.9994201,0.98967934
1,0.18941897,0.27026936,0.90953535,0.6941914
2,0.0,0.20884685,0.2810152,0.37710863
3,0.0,0.18811774,0.27829635,0.38559246
4,0.0,0.037076455,0.28918645,0.38597837
5,0.004843725,0.035782356,0.29312474,0.37925562
6,0.18631718,0.23559558,0.97538406,0.94103694
7,0.0077889254,0.0018956041,0.26243675,0.12347116
8,0.84177935,0.041981332,0.9051364,0.10275462
9,0.0,0.30119282,0.26071334,0.3807883
10,0.014321289,0.017278003,0.3203657,0.374175
11,0.047434263,0.007510786,0.27945405,0.11242885
12,0.0,0.24604468,0.2645424,0.37532264
13,0.0055661523,0.11019307,0.21401754,0.38058093
14,0.017401911,0.012750473,0.37185684,0.3607303
15,0.0,0.25819457,0.12569754,0.33817065
16,0.023969982,0.0,0.25935242,0.27958104
17,0.0032351813,0.009321575,0.2642353,0.2540996
18,0.43734393,0.086715266,0.4768179,0.13292408
19,0.16417593,0.2361282,0.97710025,0.96170956
20,0.0,0.23229335,0.2873026,0.36278147
21,0.0077032982,0.03611945,0.32334226,0.34334162
22,0.0026143137,0.19209597,0.20704916,0.37520042
23,0.018436408,0.040140312,0.36443833,0.3520106
24,0.8380958,0.042942505,0.9014802,0.0937158
25,0.16063286,0.09893942,0.88145125,0.5447344
26,0.85420257,0.047999933,0.8994054,0.08799362
27,0.43535742,0.0838487,0.47841498,0.13292028
28,0.019024367,0.006113777,0.26870188,0.15970394
29,0.0,0.11212981,0.2042934,0.37274718
30,0.37009156,0.07264303,0.40236577,0.11360029
31,0.8601123,0.18774989,0.9066054,0.22297256
32,0.43916592,0.084769495,0.4776851,0.13343213
33,0.0,0.26493677,0.10644454,0.33709484
34,0.052456286,0.005576367,0.2679818,0.12098842
35,0.021692047,0.0054548928,0.26545763,0.26501265
36,0.0033766492,0.26188534,0.11141449,0.32847443
37,0.0013432567,0.008310146,0.17418417,0.33428526
38,0.0074778874,0.01891447,0.1677694,0.30916333
39,0.0046451697,0.032905158,0.31320262,0.36985677
40,0.0107956575,0.16163643,0.15331596,0.36168537
41,0.8335463,0.025861587,0.99777216,0.2563342
42,0.08052049,0.024763409,0.2736,0.10037665
43,0.0,0.028275393,0.363975,0.38581657
44,0.17963366,0.32616386,1.0,0.93048877
45,0.8403823,0.17522901,0.9095339,0.23440798
46,0.020999895,0.027214356,0.37795237,0.3737934
47,0.0070947395,0.19699062,0.27765042,0.3798831
48,0.83925766,0.04287443,0.90544456,0.10073727
49,0.0101266485,0.019744243,0.3416886,0.35629088
50,0.00035854342,0.28980324,0.26996678,0.3796135
51,0.0,0.011953907,0.41146612,0.4210607
52,0.0091327,0.26462385,0.075975485,0.3309636
53,0.9016387,0.0014380645,0.99740595,0.25961655
54,0.0,0.19537953,0.3101751,0.38156173
55,0.026986046,0.26766568,0.2578707,0.37672982
56,0.17587373,0.30460015,0.9718111,0.97374105
57,0.006640155,0.0,0.41061723,0.37712058
58,0.024377735,0.047986668,0.37861314,0.34826386
59,0.16913842,0.2671518,0.9541813,0.98742956
60,0.82893234,0.035021495,0.999934,0.25508645
61,0.0,0.30022854,0.23348756,0.3800809
62,0.062496796,0.0,0.7667865,0.38979217
63,0.7160416,0.022108939,0.77670366,0.079332575
64,0.8214263,0.010915804,0.9996667,0.26226684
65,0.83986694,0.03554594,0.90109277,0.0909549
66,0.010805003,0.037233617,0.2835697,0.3661619
67,0.0,0.044279534,0.28811762,0.3685096
68,0.0,0.09353168,0.27448148,0.34466824
69,0.6102249,0.010339081,0.65115243,0.061726607
70,0.0,0.27030608,0.27636978,0.38755065
71,0.51687753,0.10469997,0.5599673,0.15417664
72,0.03976334,0.0,0.51627827,0.42592925
73,0.01822787,0.034581833,0.35610187,0.3637441
74,0.033854626,0.012075042,0.6790644,0.3737391
75,0.0,0.19941053,0.31131083,0.3765325
76,0.0068249768,0.0035634802,0.7296924,0.36906767
77,0.004571432,0.19872901,0.31228766,0.37699336
78,0.022592291,0.2173334,0.27726427,0.36532995
79,0.84139967,0.037622124,0.9042227,0.10017904
80,0.0,0.0,0.3760792,0.4067954
81,0.008434356,0.2505269,0.06915033,0.34299636
82,0.82855743,0.010973043,0.9976376,0.25897208
83,0.06279317,0.07343685,0.8401155,0.55588967
84,0.0146468105,0.020513782,0.37707376,0.38018394
85,0.84561074,0.17057815,0.9712264,0.24840191
86,0.84660465,0.019754639,0.992462,0.2646206
87,0.025384726,0.07357078,0.8514675,0.5717275
88,0.08848984,0.0237503,0.2684475,0.10068359
89,0.014778659,0.30654314,0.24653606,0.37607732
90,0.008621089,0.0066295527,0.19254363,0.31095222
91,0.0,0.048808783,0.29950044,0.3716971
92,0.8439704,0.17179096,0.91894054,0.24265498
93,0.43849337,0.08725728,0.47788757,0.13095358
94,0.0,0.021558303,0.3930307,0.3823766
95,0.0029317667,0.2640922,0.10235245,0.33837616
96,0.8372058,0.04225287,0.9045441,0.1018292
97,0.022931786,0.02105317,0.23958583,0.25487995
98,0.0,0.022675704,0.37046036,0.37116244
99,0.004865392,0.019780464,0.29925472,0.37946895
