,a
0,0.9326485
1,0.5748876
2,0.37792176
3,0.26613036
4,0.21744405
5,0.15556993
6,0.15326597
7,0.11701153
8,0.09995205
9,0.096462674
10,0.08806174
11,0.07914433
12,0.07563867
13,0.07422099
14,0.073781356
15,0.06832836
16,0.06509857
17,0.05628713
18,0.052615214
19,0.05107653
20,0.047838695
21,0.042818915
22,0.04179322
23,0.03587039
24,0.035636485
25,0.03554891
26,0.034667946
27,0.03333034
28,0.03061286
29,0.030122057
30,0.027591342
31,0.025935214
32,0.02555409
33,0.025509167
34,0.021061318
35,0.018765433
36,0.017454663
37,0.013047524
38,0.012960618
39,0.011136769
40,0.011099533
41,0.010715938
42,0.010643157
43,0.010446987
44,0.010093229
45,0.0089953495
46,0.00889079
47,0.007824458
48,0.007370538
49,0.00669751
50,0.0060095103
51,0.0058636563
52,0.005652116
53,0.0055242022
54,0.0054531484
55,0.005375759
56,0.0052711586
57,0.0052073947
58,0.005203513
59,0.005194398
60,0.005194209
61,0.004981523
62,0.004634863
63,0.0045186067
64,0.004311249
65,0.004266748
66,0.0042213188
67,0.004201878
68,0.0041736653
69,0.00414969
70,0.003924739
71,0.0036808862
72,0.003679978
73,0.003439343
74,0.003401275
75,0.0033413707
76,0.0033406573
77,0.003329624
78,0.0033023655
79,0.003296408
80,0.003084115
81,0.0029968482
82,0.0029535384
83,0.0028911037
84,0.002836881
85,0.0028113276
86,0.002773174
87,0.002772115
88,0.002733421
89,0.0026532388
90,0.0026345355
91,0.0025424517
92,0.002513521
93,0.002509433
94,0.0024911726
95,0.002455918
96,0.0023917274
97,0.0023625286
98,0.0022832842
99,0.0022647737
