,a
0,0.884992
1,0.58115256
2,0.45986512
3,0.42701766
4,0.42388135
5,0.40243214
6,0.33082753
7,0.31680062
8,0.2499972
9,0.18887036
10,0.18607077
11,0.18248856
12,0.17419168
13,0.14859392
14,0.14282748
15,0.12568419
16,0.101422966
17,0.0981895
18,0.08587799
19,0.08561716
20,0.08094049
21,0.07796831
22,0.071342476
23,0.06403011
24,0.04146257
25,0.03673408
26,0.036339138
27,0.03591204
28,0.03140436
29,0.031024557
30,0.028221386
31,0.026293363
32,0.025788402
33,0.024954386
34,0.023622444
35,0.02142369
36,0.021375626
37,0.020636907
38,0.01999979
39,0.017901834
40,0.017498724
41,0.017482927
42,0.017212324
43,0.016773159
44,0.016363008
45,0.016014587
46,0.014823203
47,0.013508022
48,0.012634239
49,0.012377236
50,0.011629591
51,0.011479252
52,0.011005495
53,0.010960434
54,0.010942846
55,0.010831632
56,0.009999454
57,0.009977381
58,0.009097601
59,0.009087746
60,0.008893737
61,0.008241862
62,0.008057132
63,0.008046429
64,0.00799886
65,0.0076880115
66,0.007577462
67,0.0075509683
68,0.0073902863
69,0.0072055757
70,0.0068880944
71,0.006794737
72,0.0066177887
73,0.0065092547
74,0.0064951587
75,0.006432658
76,0.006314342
77,0.0060002585
78,0.005982564
79,0.0059013916
80,0.0058551375
81,0.0054724
82,0.0053099147
83,0.00516877
84,0.0050306376
85,0.0050220555
86,0.004992748
87,0.0047799447
88,0.0043390035
89,0.0039187693
90,0.003909816
91,0.0038665233
92,0.003850814
93,0.0037755733
94,0.0036634235
95,0.0035465867
96,0.0034576657
97,0.0033009434
98,0.0032876986
99,0.0032263142
