,a
0,0.82411814
1,0.7172847
2,0.71202904
3,0.6359636
4,0.5403636
5,0.26054326
6,0.19532147
7,0.1904651
8,0.1885411
9,0.17641382
10,0.17527618
11,0.15768087
12,0.13715848
13,0.13642322
14,0.13324921
15,0.112724595
16,0.10783108
17,0.09137825
18,0.079857446
19,0.07715095
20,0.07346677
21,0.07272891
22,0.07124275
23,0.062220003
24,0.061831582
25,0.05666417
26,0.056536853
27,0.05575521
28,0.048872735
29,0.04882976
30,0.04833242
31,0.043995366
32,0.033628702
33,0.03209567
34,0.030035794
35,0.027142573
36,0.026602505
37,0.023640791
38,0.023171987
39,0.02084354
40,0.020517675
41,0.0189504
42,0.018641798
43,0.018378641
44,0.017268153
45,0.017251115
46,0.016432317
47,0.01601298
48,0.014542736
49,0.014496316
50,0.014278068
51,0.013133875
52,0.0125663
53,0.012422955
54,0.012197707
55,0.012107632
56,0.0120177725
57,0.0114707425
58,0.0112253595
59,0.011157804
60,0.010703369
61,0.010301831
62,0.00990888
63,0.009575562
64,0.009460027
65,0.009330798
66,0.009192583
67,0.009012929
68,0.008597875
69,0.008137725
70,0.007990631
71,0.0076664374
72,0.0075789327
73,0.007502046
74,0.0073366063
75,0.007229539
76,0.0072047226
77,0.007060849
78,0.0066190315
79,0.006465045
80,0.006434568
81,0.006347057
82,0.0060236636
83,0.0059433067
84,0.005940593
85,0.005745326
86,0.0056600827
87,0.0056336313
88,0.0055791438
89,0.005307822
90,0.005140272
91,0.005045043
92,0.0048637823
93,0.0048560565
94,0.0045518735
95,0.004503512
96,0.0044501415
97,0.004224692
98,0.0042053293
99,0.0041737547
