,a
0,0.832112
1,0.7559173
2,0.4050529
3,0.40183476
4,0.36069566
5,0.28605148
6,0.26671627
7,0.25056797
8,0.16902453
9,0.14851353
10,0.09344244
11,0.089738764
12,0.089479
13,0.086474344
14,0.06181968
15,0.05783792
16,0.05726862
17,0.056716677
18,0.05199894
19,0.044317722
20,0.036618732
21,0.030774916
22,0.030698048
23,0.029555706
24,0.027137637
25,0.02621457
26,0.025301894
27,0.023045568
28,0.02293831
29,0.022341011
30,0.022191307
31,0.021813102
32,0.02136061
33,0.019845154
34,0.018141635
35,0.017098228
36,0.01709239
37,0.01700823
38,0.016652646
39,0.016233021
40,0.01577116
41,0.014433976
42,0.014421029
43,0.014401423
44,0.013894474
45,0.013761489
46,0.013576763
47,0.012982329
48,0.012839051
49,0.012446759
50,0.012042643
51,0.011857686
52,0.011462393
53,0.011378985
54,0.01102419
55,0.010530825
56,0.009150545
57,0.008370744
58,0.008333121
59,0.008294592
60,0.0082047125
61,0.008035993
62,0.00782221
63,0.0077801277
64,0.0076581845
65,0.00747108
66,0.007183024
67,0.0067342278
68,0.0065942626
69,0.0062811356
70,0.0062314426
71,0.006205846
72,0.0060978113
73,0.006062875
74,0.0059682075
75,0.0057417946
76,0.00549038
77,0.0053412598
78,0.0053291502
79,0.005252773
80,0.00511799
81,0.005058378
82,0.005020379
83,0.004701261
84,0.004619513
85,0.004596509
86,0.004529508
87,0.004403447
88,0.0042913845
89,0.00426502
90,0.00412168
91,0.0041213953
92,0.0041015362
93,0.004020189
94,0.004014803
95,0.0040011057
96,0.0036547335
97,0.0036172853
98,0.0036077662
99,0.0035886716
