,a,b,c,d
0,0.093368076,0.26021543,0.9860203,0.86818755
1,0.19570991,0.43535212,0.44067836,0.54984665
2,0.051696245,0.5902517,0.48825908,0.827363
3,0.30568534,0.30240914,0.99932265,0.85833114
4,0.34784263,0.8225943,0.5961931,0.99326414
5,0.23195392,0.28479534,1.0,0.85351837
6,0.38311034,0.39714816,0.45385337,0.42940784
7,0.0,0.0023745059,0.19084549,0.091184616
8,0.28201732,0.9273724,0.38951015,0.9985484
9,0.25608125,0.54344183,0.36878484,0.5876381
10,0.4819246,0.14544831,0.73926085,0.3478691
11,0.08094748,0.448087,0.36931357,0.6723141
12,0.2970955,0.012267093,0.56823474,0.15235525
13,0.15279257,0.004554281,0.60948455,0.15250847
14,0.30909362,0.86829627,0.38313586,0.93397284
15,0.2824757,0.9392581,0.35106432,0.99101746
16,0.28193504,0.8681614,0.40642026,1.0
17,0.29281527,0.8102652,0.40695694,0.868421
18,0.08015895,0.22902022,0.9717918,0.8715298
19,0.07369535,0.4398442,0.43921316,0.67334896
20,0.051822204,0.27224156,0.60186034,0.9425859
21,0.0,0.0016573238,0.41727063,0.101771474
22,0.044366684,0.44615623,0.47966504,0.8215433
23,0.39688838,0.3990367,0.4444922,0.42166686
24,0.28811046,0.89229625,0.37887263,0.9865701
25,0.38246864,0.39701733,0.4542542,0.42908832
26,0.3965665,0.4330421,0.49518135,0.5064688
27,0.08063277,0.00068738934,0.4947097,0.12114662
28,0.29281536,0.7528142,0.5697289,0.8737529
29,0.33760178,0.9203702,0.6008919,0.9949863
30,0.012645137,0.039164238,0.76297855,0.99683106
31,0.1020077,0.31013834,0.9804824,0.8739569
32,0.0717511,0.25288647,0.9931259,0.85427296
33,0.4631827,0.33087307,0.96311116,0.7288583
34,0.38969418,0.43488848,0.48341203,0.47997013
35,0.2795546,0.435105,0.3456476,0.46570194
36,0.4874233,0.27163416,0.78671694,0.42051688
37,0.3054778,0.9410678,0.38714325,0.9964725
38,0.3196834,0.35048354,0.99329895,0.8416624
39,0.49072048,0.4837768,0.64745307,0.5398133
40,0.28087115,0.26941937,0.97885543,0.8389345
41,0.38075343,0.39705983,0.44603842,0.4260201
42,0.2024414,0.7043608,0.59667945,0.98132217
43,0.3334729,0.9421504,0.39646235,0.99669385
44,0.49227536,0.27485555,0.74436843,0.40301725
45,0.071438394,0.29259533,0.978106,0.8535049
46,0.33058628,0.93786466,0.3893204,0.9965016
47,0.3896381,0.43042582,0.5021261,0.51129663
48,0.3000195,0.78768796,0.49919176,0.8564767
49,0.5470254,0.16128397,0.7586002,0.31898457
50,0.50250083,0.9249053,0.5985689,0.9996398
51,0.2855175,0.9078975,0.36505368,0.9663008
52,0.26589075,0.72109795,0.55123913,0.84631217
53,0.29801515,0.81859756,0.4017564,0.8889117
54,0.015347316,0.0095708845,0.49789938,0.2791615
55,0.106943384,0.4453276,0.49876943,0.7238152
56,0.31502876,0.012675934,0.42971873,0.11458363
57,0.13411993,0.26704702,1.0,0.8343111
58,0.0,0.0013100433,0.70612806,0.23995478
59,0.38098076,0.3787929,0.6526116,0.48127726
60,0.37415525,0.36919022,0.61621225,0.4943112
61,0.49969423,0.23831786,0.70609725,0.3900591
62,0.38973933,0.3946313,0.52305955,0.4526427
63,0.4955422,0.098306045,0.60229033,0.2242788
64,0.056506652,0.47045875,0.8446402,0.9600202
65,0.5284309,0.15417726,0.7558244,0.32283744
66,0.49236992,0.08991591,0.5856659,0.18305114
67,0.059203647,0.03196041,0.8278843,1.0
68,0.03318657,0.58735853,0.4721501,0.8332582
69,0.38078967,0.39592707,0.4207703,0.42405063
70,0.4589791,0.23010956,0.5871585,0.34869486
71,0.49100667,0.14970891,0.8016258,0.39064556
72,0.46465236,0.2218679,0.665681,0.37796935
73,0.3109832,0.85729086,0.37353683,0.9045922
74,0.49887905,0.9247748,0.6044276,0.9990224
75,0.07466222,0.40396246,0.6336506,0.7800985
76,0.0,0.0003907871,0.18810934,0.09267596
77,0.33079642,0.9375308,0.38722372,0.9970752
78,0.30113804,0.7647172,0.48939794,0.8361966
79,0.45809785,0.6891631,0.9646988,0.8541724
80,0.3876822,0.431111,0.4968626,0.5130119
81,0.4016627,0.4335141,0.4957199,0.5133194
82,0.38008827,0.39187443,0.46391863,0.43794537
83,0.48762798,0.29936644,0.62347466,0.36705887
84,0.24284135,0.0067102,0.64265203,0.15911137
85,0.028154654,0.039032552,0.6919723,0.4345529
86,0.04644043,0.041146126,0.86124694,0.57920724
87,0.3771628,0.36949313,0.6221803,0.48795018
88,0.45024472,0.2111243,0.9680709,0.8546612
89,0.016175792,0.0,1.0,0.95432174
90,0.55588573,0.1554913,0.7579986,0.31628335
91,0.3907059,0.42984998,0.4975845,0.50868285
92,0.37991387,0.35828766,0.99326766,0.8248397
93,0.3841321,0.4042913,0.48014376,0.47230902
94,0.38533086,0.39707157,0.45141047,0.42880923
95,0.057078477,0.23983108,0.6095094,0.9623805
96,0.39850393,0.43112358,0.4927772,0.5091284
97,0.077919215,0.23430781,1.0,0.8616531
98,0.2724923,0.43558604,0.3653021,0.47178066
99,0.36683208,0.81959754,0.5969133,0.99616355
