,a,b,c,d
0,0.15911995,0.39955464,0.5640439,0.6035627
1,0.21195886,0.48860008,0.33034784,0.5622545
2,0.31414506,0.43494055,0.5386057,0.5900822
3,0.5014667,0.28030303,1.0,0.7140222
4,0.0,0.067952156,1.0,0.98107755
5,0.5360288,0.31853166,0.63848567,0.5366928
6,0.4331243,0.19210774,0.97045016,0.8805066
7,0.1669181,0.40677306,0.5565938,0.595297
8,0.36659405,0.442109,0.53392905,0.54266906
9,0.55215913,0.35030434,0.623044,0.49417394
10,0.0,0.30698755,0.51519376,0.655841
11,0.012723898,0.28188115,0.42048493,0.4054123
12,0.16802907,0.44180807,0.42025957,0.5786029
13,0.51283795,0.28173482,0.98332083,0.72172904
14,0.5142993,0.5354234,0.65831345,0.64453995
15,0.79746985,0.5092358,0.99598116,0.72063
16,0.16247638,0.4703214,0.28204277,0.56886226
17,0.16661356,0.4570634,0.3386788,0.57299876
18,0.5714377,0.2580657,0.99063826,0.7126258
19,0.5510157,0.34644213,0.62136817,0.49618128
20,0.5209045,0.5433711,0.6483936,0.6407547
21,0.33177182,0.43488708,0.5386931,0.57213765
22,0.39774066,0.24664836,0.9816028,0.88725066
23,0.5141604,0.2997859,0.99105483,0.7056683
24,0.017384492,0.07534908,1.0,0.91363525
25,0.15430877,0.40349668,0.5708165,0.5979138
26,0.39379922,0.28721598,0.97058505,0.890393
27,0.5297867,0.31506535,0.6357554,0.5411908
28,0.017490134,0.2037,1.0,0.80740094
29,0.16235538,0.45186806,0.33156157,0.569748
30,0.021219382,0.18124236,0.6691332,0.81771255
31,0.3252843,0.4132677,0.5357629,0.47296375
32,0.5387747,0.36029097,0.6306893,0.50496143
33,0.37351745,0.4500411,0.53301024,0.5353419
34,0.36627808,0.61301285,0.629361,0.7140327
35,0.0,0.09238456,0.7241319,0.7720894
36,0.5376208,0.30703658,0.6352443,0.54202074
37,0.5337818,0.33404842,0.63167197,0.5086484
38,0.0,0.28658298,0.50786585,0.52389985
39,0.32056525,0.52025217,0.533666,0.59151345
40,0.54216635,0.3862498,0.6179994,0.50545305
41,0.1748129,0.40970373,0.55248934,0.5948546
42,0.5882936,0.29957175,0.97624207,0.6701321
43,0.17063576,0.47220096,0.48955312,0.5940873
44,0.5314974,0.54756284,0.6633875,0.6343979
45,0.36109665,0.62243736,0.62516487,0.7160711
46,0.79950076,0.50657845,0.99100894,0.7115452
47,0.51926863,0.5292076,0.5671407,0.63435876
48,0.3629154,0.6343212,0.6363296,0.7083515
49,0.0060171,0.005732307,0.9485574,0.47662008
50,0.32176292,0.4016134,0.55040973,0.52428097
51,0.32593518,0.53137016,0.53704345,0.58387035
52,0.3688958,0.27632812,0.99102294,0.8029251
53,0.110702924,0.24472673,0.83505535,0.7604457
54,0.29032797,0.5150474,0.5527364,0.5875604
55,0.022964682,0.50470716,1.0,0.9824348
56,0.4772513,0.21327168,1.0,0.85360026
57,0.5137252,0.54742616,0.55600035,0.63481563
58,0.5337826,0.52220476,0.5745254,0.5732083
59,0.55987996,0.42032218,0.97960657,0.7117082
60,0.57296747,0.27527958,0.9907438,0.73426384
61,0.028198142,0.03483963,0.85424036,0.9511249
62,0.2673898,0.3912833,0.58451164,0.5991505
63,0.8119322,0.515909,0.99313456,0.7021755
64,0.17066035,0.3997924,0.5538267,0.6014776
65,0.5260723,0.52604306,0.5633594,0.58980113
66,0.37848276,0.24791166,0.9752812,0.82162154
67,0.30790567,0.42723155,0.516749,0.5705866
68,0.5527873,0.33977407,0.6214304,0.5009545
69,0.015392482,0.12092628,0.7106723,0.80525887
70,0.29062814,0.5093274,0.31466225,0.53693527
71,0.544834,0.39609244,0.61904347,0.50101185
72,0.121860765,0.3147972,0.9866756,0.7626175
73,0.528481,0.54613835,0.6706733,0.64268845
74,0.60343003,0.63380444,0.6703574,0.70454925
75,0.042782605,0.29190648,0.13970084,0.3634053
76,0.5353,0.43731022,0.6018442,0.5341834
77,0.5824657,0.40148836,0.61350256,0.43921626
78,0.0,0.3186539,0.55378836,0.63978505
79,0.7923779,0.50168824,0.9960114,0.71864915
80,0.4921582,0.28419295,0.91084635,0.720119
81,0.4740975,0.29417333,0.9717528,0.67390287
82,0.53323007,0.32877216,0.6359147,0.5127676
83,0.18815741,0.47144365,0.33275288,0.5721271
84,0.5132445,0.50302935,0.68323475,0.6685762
85,0.27818832,0.28408608,0.9740682,0.78785187
86,0.5466289,0.3555011,0.6314754,0.5070935
87,0.36648583,0.19984385,0.97829866,0.93407303
88,0.78181696,0.51382864,0.98459136,0.72634244
89,0.5978479,0.28874335,0.9837714,0.70454884
90,0.0,0.26851463,0.5578022,0.68991935
91,0.34813896,0.41712835,0.5504058,0.5071671
92,0.25012285,0.32699585,0.94736695,0.8936232
93,0.62791866,0.2627659,1.0,0.72152233
94,0.35350728,0.25598902,1.0,0.8721088
95,0.528556,0.47224525,0.75769866,0.71059513
96,0.39440262,0.23872916,0.9565218,0.8934422
97,0.5938597,0.30219704,0.98441875,0.6809963
98,0.5637508,0.32881412,0.6436438,0.5147484
99,0.01748179,0.3746196,0.8547193,0.9229568
