,a,b,c,d
0,0.26119468,0.20754051,0.99612683,0.9934461
1,0.2433933,0.62962556,0.8908189,0.9893312
2,0.2552145,0.4410358,0.83787477,0.84688795
3,0.36218384,0.28130835,0.69385153,0.5596613
4,0.267185,0.7950971,0.83083117,0.99855584
5,0.35316226,0.08990669,0.9237889,0.98062414
6,0.22517881,0.6711122,0.9318083,0.9941774
7,0.29862347,0.25924495,0.904936,0.800137
8,0.25137022,0.656795,0.96935165,0.99726975
9,0.26371726,0.4947311,0.95102656,0.95464766
10,0.23619688,0.5000538,0.9861273,0.9804544
11,0.28529546,0.80462086,0.6484797,0.98131233
12,0.2661474,0.36535957,0.949834,1.0
13,0.3753842,0.27331746,0.7608805,0.6695285
14,0.2911432,0.75189793,0.83390737,1.0
15,0.59204715,0.10094997,0.9397502,0.5380359
16,0.40063474,0.14383739,0.962358,0.867805
17,0.6448839,0.04376955,0.9601741,0.43303123
18,0.26946986,0.4556512,0.6504208,0.8199824
19,0.19297966,0.13528709,1.0,0.97374016
20,0.37984213,0.30656976,0.64252466,0.51071614
21,0.54721564,0.082135506,0.95709395,0.89066666
22,0.3517501,0.02723343,0.94449466,0.7518283
23,0.2678321,0.77271175,0.8858588,0.997129
24,0.5279968,0.026893845,0.98993105,0.9334187
25,0.5841735,0.104558066,0.9608452,0.7809941
26,0.272557,0.4010066,0.904392,0.8336691
27,0.41227543,0.022105636,0.99000764,1.0
28,0.27730647,0.4956405,0.55061686,0.7897585
29,0.3926174,0.007232132,0.9109236,0.65921926
30,0.7176343,0.04119625,0.9899693,0.72649336
31,0.64856964,0.23034568,0.90661347,0.40054637
32,0.415168,0.30340195,0.95641136,0.6942823
33,0.31422997,0.09538773,1.0,0.863136
34,0.8149636,0.21191409,0.98267823,0.83089507
35,0.6802595,0.19570461,0.9978999,1.0
36,0.27618116,0.45206818,0.84728795,0.80290145
37,0.36693233,0.38584498,0.4702783,0.49176297
38,0.7171899,0.45412916,1.0,0.9944549
39,0.3174835,0.32422912,0.93041575,0.79215544
40,0.6140483,0.0023779105,0.9790511,0.49549094
41,0.33947146,0.24871272,0.75026286,0.5568282
42,0.30662525,0.24877265,0.7530916,0.6279731
43,0.27384156,0.44491768,0.9119747,0.8248422
44,0.32550916,0.0909996,0.9853869,0.8759565
45,0.19054085,0.24438824,0.7201014,1.0
46,0.44564155,0.64924383,0.88264775,0.98348635
47,0.842238,0.17897317,0.92912316,0.23010583
48,0.43502855,0.8243881,0.57362676,0.93420607
49,0.27957967,0.71408325,0.90425557,1.0
50,0.28317812,0.14728092,0.9648296,0.8377429
51,0.29949877,0.57615685,0.61377805,0.81322265
52,0.6942069,0.250728,0.97752005,0.778822
53,0.31544223,0.27357885,0.8331457,0.62873197
54,0.54798496,0.011040038,0.9910998,0.7630817
55,0.3177516,0.66647923,0.8950359,0.95983356
56,0.46673763,0.87921524,0.80616236,0.99710554
57,0.68458843,0.02162611,0.9963033,0.45210257
58,0.18318589,0.23162986,0.7626749,0.953094
59,0.7702921,0.8199997,1.0,1.0
60,0.38027453,0.06761743,0.91016555,0.62440354
61,0.31494707,0.26337188,0.726263,0.5614295
62,0.3844651,0.64090246,0.9142074,0.919368
63,0.28109375,0.12407204,0.8874697,0.8741105
64,0.41478285,0.6745987,0.89493316,0.9393779
65,0.33167017,0.33534274,0.74374807,0.79511476
66,0.27899545,0.5277189,0.48084748,0.76492155
67,0.6670913,0.5111962,0.97744703,0.96312565
68,0.2540303,0.102280006,1.0,0.9691884
69,0.4698693,0.31902084,0.6503774,0.5002125
70,0.26863107,0.8284039,0.8918395,1.0
71,0.76141,0.64876527,0.94694865,0.86363524
72,0.2115043,0.3199067,0.9443863,0.91991216
73,0.3152101,0.73513937,0.8610356,1.0
74,0.34085017,0.2308157,0.7187172,0.5722274
75,0.34544697,0.50176483,0.86609274,0.9807669
76,0.30867112,0.16755936,0.95644593,0.7390274
77,0.8223866,0.5696615,0.9921872,0.634249
78,0.28861684,0.23749273,0.92528087,0.83116215
79,0.29785803,0.35763595,0.70589983,0.84486073
80,0.27559716,0.8125954,0.710027,0.99863744
81,0.29207385,0.13222301,0.98418736,0.85961777
82,0.32381064,0.27140424,0.7308488,0.64709646
83,0.41472396,0.23847963,0.91303396,0.5925878
84,0.32104313,0.24256362,0.930509,0.9022766
85,0.30085593,0.32667476,0.8274106,0.7856833
86,0.37781903,0.8178412,0.57145953,0.9120474
87,0.3432973,0.53816724,0.8900732,0.9277368
88,0.3651746,0.3127318,0.8201207,0.77441436
89,0.23462805,0.2408775,0.772396,0.9780746
90,0.83107805,0.2940242,0.99120647,0.70246536
91,0.24034421,0.46605656,0.87235963,0.9608809
92,0.28938544,0.49675187,0.90212077,0.98946106
93,0.6257157,0.68380094,0.9892071,0.9946567
94,0.31915826,0.012929039,0.9836718,0.7493382
95,0.32097524,0.34160504,0.78139794,0.775746
96,0.42412773,0.09972362,0.9041787,0.65219206
97,0.25272793,0.3753608,0.82756823,0.8265454
98,0.6474225,0.4292291,0.992741,0.9840866
99,0.83018863,0.5652364,0.99751997,0.63430226
