,a,b,c,d
0,0.2505391,0.43457648,0.98991823,1.0
1,0.000397288,0.0,0.98661625,0.980861
2,0.103409834,0.103356205,1.0,1.0
3,0.20914128,0.037643794,0.8635842,0.5456214
4,0.069381446,0.9626691,0.23307648,0.9999954
5,0.13587365,0.023834819,0.7502638,0.4482063
6,0.0,0.06435898,0.9961792,0.99876416
7,0.4821095,0.0028788613,0.9633005,0.14186786
8,0.20847751,0.0061520576,1.0,0.6433256
9,0.0,0.37982887,0.9537255,0.98645455
10,0.057976604,0.002568569,0.18833779,0.03205268
11,0.17702654,0.0096002575,0.47880572,0.11114848
12,0.03879537,0.44883758,0.96749806,0.97584075
13,0.056994326,0.0,0.9493327,0.5714156
14,0.0,0.8081334,0.96506673,1.0
15,0.16264428,0.11151596,0.9065894,0.76514244
16,0.099231824,0.024775924,0.7067561,0.44196516
17,0.21702434,0.6761405,0.99499047,0.98834246
18,0.0,0.8047355,0.97060204,1.0
19,0.39360625,0.09211391,1.0,0.89574736
20,0.2402081,0.47142464,1.0,0.9943009
21,0.07797328,0.01801117,0.8765702,0.75406486
22,0.032417603,0.9235885,0.24336404,0.99566513
23,0.11079773,0.0047745467,0.31310084,0.14924017
24,0.08207544,0.00054154755,0.17923479,0.024576316
25,0.032037094,0.020459514,0.07417296,0.08622818
26,0.15341014,0.20600425,0.7694758,0.58508366
27,0.19536984,0.0,0.4755679,0.12989414
28,0.2263023,0.210201,0.99606276,0.99680054
29,0.078179196,0.0,0.9295366,0.70270294
30,0.0430969,0.09051334,0.82057333,0.8573186
31,0.0012162082,0.22856219,0.08985702,0.273974
32,0.004503873,0.2072592,0.13207296,0.40623337
33,0.24018596,0.7941914,0.97394717,0.9990654
34,0.055667724,0.1492121,1.0,1.0
35,0.022189941,0.022142524,0.91121554,0.5608795
36,0.29224426,0.30410692,0.99795675,0.9913934
37,0.15058132,0.00041240692,1.0,0.9903015
38,0.08747671,0.017644081,0.9036314,0.7924333
39,0.09823006,0.043054692,0.7837603,0.93824536
40,0.13819918,0.022202644,0.68605584,0.50806886
41,0.059939016,0.009591789,0.9465255,0.43929622
42,0.34601465,0.74480337,0.940228,0.9952587
43,0.6225041,0.11806516,0.98672265,0.6057024
44,0.11650826,0.0068401047,0.51013124,0.26462248
45,0.12451335,0.38958448,0.97074336,0.9791745
46,0.1308299,0.088332385,0.907003,0.72235274
47,0.14965683,0.0,0.9318626,0.4480244
48,0.115270644,0.0008135986,0.8168567,0.45476264
49,0.049113,0.00091424107,0.19633141,0.028683728
50,0.10113612,0.054667242,0.96119225,0.9893945
51,0.09224986,0.031870022,0.77251256,0.4438703
52,0.041349437,0.96049047,0.23639843,1.0
53,0.13602978,0.00014400482,0.557735,0.37374094
54,0.10583834,0.014613132,0.79072726,0.5188654
55,0.083795555,0.96833587,0.20249097,0.9922461
56,0.14076445,0.06768493,0.793886,0.4771537
57,0.04787952,0.0016461145,0.17617883,0.032182243
58,0.0,0.904318,0.21103945,1.0
59,0.15473585,0.016493855,0.5409796,0.37221938
60,0.058095194,0.030971145,1.0,0.9957072
61,0.10768973,0.0098863505,0.521852,0.19117911
62,0.04127889,0.0,0.9501927,0.8632931
63,0.12043662,0.0037276936,0.44104505,0.13487186
64,0.038882855,0.47623745,0.9973986,0.98448956
65,0.8680673,0.38171947,1.0,0.66634244
66,0.0,0.38218397,0.9352093,0.9926408
67,0.13766617,0.06039749,1.0,0.9590853
68,0.14003962,0.054502867,0.70696765,0.46492144
69,0.14995337,0.013281899,0.48194236,0.27744645
70,0.01797924,0.9340209,0.3308823,0.99822104
71,0.03182648,0.021135565,0.07441625,0.08761278
72,0.055114836,0.0039473865,0.1447801,0.0301802
73,0.26587707,0.34213188,1.0,0.88151693
74,0.13404079,0.032976646,0.7249742,0.50532407
75,0.12518924,0.0026292992,0.9769903,0.40318465
76,0.07576482,0.04091381,0.77875686,0.53832823
77,0.13280177,0.07361681,0.80838174,0.48014158
78,0.13546915,0.016432667,0.5374295,0.4231722
79,0.0,0.9067349,0.10637558,1.0
80,0.26251245,0.6585487,0.96317357,0.97237074
81,0.118330464,0.027917633,0.72384554,0.55580586
82,0.0016980235,0.9044143,0.08093235,0.9913897
83,0.13841671,0.8751562,0.18069655,0.8991452
84,0.0,0.72952545,0.7485915,0.9959318
85,0.44522035,0.0,0.9768737,0.16746098
86,0.031700887,0.020156045,0.073028475,0.08645635
87,0.41588053,0.0,0.9841785,0.1696442
88,0.0,0.73289406,0.7276068,0.9953266
89,0.20567836,0.47636503,0.88285464,0.93569154
90,0.041830216,0.94713414,0.29357654,0.98989064
91,0.0921802,0.0,0.77082,0.5143406
92,0.03909973,0.11571573,0.8481006,0.6389009
93,0.13794255,0.87406087,0.18561411,0.89862174
94,0.49922287,0.0048569106,0.9969739,0.13758826
95,0.16289605,0.050439987,0.83009696,0.5893318
96,0.20921843,0.05450756,0.7489854,0.44003236
97,0.13427316,0.972028,0.35226136,0.99665844
98,0.14160512,0.8753418,0.17927994,0.8963315
99,0.10794594,0.004256477,0.3219023,0.14947629
