,a,b,c,d
0,0.14339077,0.44155046,0.3638585,0.5500512
1,0.11957672,0.28376362,0.9704778,0.8082807
2,0.32443786,0.27339247,0.9147307,0.8365169
3,0.14156654,0.27392092,0.9776934,0.8255288
4,0.11966181,0.40004936,0.49882126,0.6144457
5,0.3919728,0.25931174,0.98776126,0.7772547
6,0.7524528,0.36581764,1.0,0.67136514
7,0.12200211,0.26847166,0.99525535,0.8365518
8,0.7174698,0.36929214,0.975235,0.6703341
9,0.12261228,0.41719744,0.35909325,0.5671753
10,0.1262484,0.25658,0.95906436,0.8555829
11,0.22970253,0.48446825,0.28413317,0.5228028
12,0.40871122,0.5031462,0.78084385,0.83934796
13,0.76491296,0.3686353,0.98909855,0.6656296
14,0.20435755,0.46066967,0.23413885,0.48948956
15,0.51746744,0.2808727,0.88916445,0.40797684
16,0.14825079,0.25465742,0.98091614,0.8003887
17,0.41924474,0.29937124,0.9626402,0.7188389
18,0.4291258,0.28597203,0.8512435,0.56915087
19,0.14021897,0.38078606,0.59822893,0.6742274
20,0.34809002,0.27112666,0.8793997,0.79960847
21,0.41130927,0.33035406,0.8141588,0.67136586
22,0.12861204,0.41430727,0.3380644,0.56953615
23,0.3976783,0.30998296,0.563741,0.42822382
24,0.42144912,0.32928267,0.53087956,0.41687834
25,0.3920603,0.605211,0.86694074,0.83795166
26,0.28634784,0.48154303,0.31974357,0.5321337
27,0.20859371,0.46744668,0.23467049,0.49539766
28,0.42544606,0.42056137,0.86419916,0.78642577
29,0.20015821,0.46633276,0.22763553,0.49479026
30,0.23645921,0.485209,0.28463405,0.5110335
31,0.6029216,0.33203006,0.99543744,0.73298615
32,0.14505069,0.2700571,0.9425187,0.85839623
33,0.12585726,0.42477772,0.27145645,0.5583833
34,0.38971823,0.27336514,0.8514028,0.45618892
35,0.76014984,0.38999787,0.99321586,0.6222223
36,0.76177585,0.483541,1.0,0.6433774
37,0.7979496,0.33713165,0.9479567,0.38839796
38,0.41771314,0.32593098,0.53027415,0.4182451
39,0.78595364,0.35696423,0.9920016,0.6797906
40,0.2812948,0.48710346,0.30771565,0.53101283
41,0.7652864,0.3743867,0.9924572,0.65885514
42,0.042851616,0.09521305,0.9396126,0.9567755
43,0.39308763,0.65282667,0.7444781,0.8458609
44,0.19687292,0.5159306,0.22942618,0.5418243
45,0.7604287,0.336675,0.9552169,0.3891216
46,0.0061285403,0.108809546,0.8458287,0.98762083
47,0.20332688,0.4605029,0.2437381,0.49615252
48,0.29688093,0.48059005,0.32973254,0.530604
49,0.20860521,0.48907965,0.28067538,0.5260248
50,0.0,0.7982745,0.97171104,0.9785702
51,0.3844011,0.27839193,0.9543498,0.7813655
52,0.49133867,0.37290674,0.8780422,0.6579388
53,0.76333463,0.3598971,0.99846935,0.6807437
54,0.012739512,0.11081627,0.9322097,0.9769538
55,0.36048445,0.26991162,0.88863355,0.7985786
56,0.0,0.79344755,0.96300924,0.9942061
57,0.21304742,0.4777175,0.28436807,0.51134366
58,0.5966274,0.31947523,0.9927448,0.7602234
59,0.110253096,0.40395033,0.4093709,0.6102471
60,0.0031300862,0.79386806,0.98587525,0.9905833
61,0.0018434653,0.18898585,0.8801393,0.9531791
62,0.095967054,0.23637952,0.9811235,0.8411012
63,0.6887907,0.0,0.99057454,0.96322966
64,0.75219905,0.3525299,0.9768105,0.70128095
65,0.2670239,0.41367027,0.42423275,0.4536386
66,0.71972096,0.35904494,0.995157,0.6656053
67,0.43630737,0.2650844,0.9572862,0.61645246
68,0.45624858,0.05474468,0.9925391,0.9351939
69,0.6036732,0.3394255,1.0,0.6746743
70,0.2574221,0.48544246,0.291349,0.5082217
71,0.011313121,0.0021422196,0.83721066,0.9983639
72,0.341851,0.2704763,0.8866712,0.8020337
73,0.74169904,0.38200942,0.9883895,0.6594553
74,0.75117874,0.34955302,0.9986491,0.6736636
75,0.2034353,0.47725382,0.22672911,0.50183254
76,0.6321257,0.33811623,1.0,0.6722239
77,0.0,0.03888525,0.9163035,0.3031869
78,0.04382726,0.7868452,0.95677227,0.9838876
79,0.27819225,0.47681132,0.32953227,0.53244555
80,0.6062199,0.31841978,0.950552,0.6909994
81,0.19858055,0.5057539,0.22920035,0.5350687
82,0.0,0.071356654,0.9961718,0.4394002
83,0.7391181,0.3497306,0.97986484,0.6832714
84,0.21627836,0.47186396,0.24535541,0.49819034
85,0.03213646,0.0,0.63838065,0.28993195
86,0.23847866,0.41871834,0.31618965,0.44588104
87,0.0064090476,0.0,0.8781663,1.0
88,0.28326523,0.4992058,0.32136446,0.5345231
89,0.18419817,0.45775566,0.21481253,0.48690596
90,0.3949255,0.36592415,0.8411015,0.68752366
91,0.66751546,0.013472213,1.0,0.9589583
92,0.6943925,0.0,0.9913033,0.96000916
93,0.45909882,0.31612507,0.93495935,0.65265733
94,0.08524704,0.13797064,0.99913514,0.56453955
95,0.61974955,0.3369039,1.0,0.673614
96,0.0117835235,0.7516222,0.6899506,0.99696404
97,0.018642781,0.0056818104,0.81865174,0.20815632
98,0.34499505,0.40673992,0.77014244,0.68935406
99,0.46976644,0.27441475,0.956661,0.50069326
