,a,b,c,d
0,0.6908025,0.016527481,0.99641097,0.40240768
1,0.016752193,0.0020821,0.7041277,0.20661217
2,0.1768557,0.13377693,0.5956007,0.46484402
3,0.0,0.017975101,0.97129375,0.54586196
4,0.0,0.3182097,0.8085818,0.99043286
5,0.0,0.3081717,0.8487039,1.0
6,0.009578425,0.014919834,0.77420735,0.37540838
7,0.0,0.08326721,1.0,0.95910734
8,0.46413627,0.2986512,0.666556,0.4423504
9,0.012541174,0.3148635,0.826938,0.96646553
10,0.0,0.29056466,0.7971518,0.9836569
11,0.18520114,0.028410261,0.98926616,0.95374495
12,0.5544697,0.005406055,0.9969571,0.5160797
13,0.008610077,0.02639698,0.9979482,0.52881134
14,0.0,0.2190528,0.916465,0.9688776
15,0.0,0.0,0.91294926,0.26170915
16,0.0,0.0070382687,0.9690795,0.6653672
17,0.37957108,0.03212097,1.0,0.8536523
18,0.51381207,0.0,0.97395766,0.54175055
19,0.30651265,0.0,0.9782643,0.64730537
20,0.012740454,0.28001434,0.7867447,0.98776585
21,0.0,0.24802944,0.70220596,0.8580055
22,0.0,0.16202876,0.7939317,0.89948833
23,0.48355582,0.042950742,0.988907,0.86098844
24,0.3596242,0.23403434,0.5729508,0.45604354
25,0.0,0.094225764,0.8286386,0.8707055
26,0.30713248,0.0,0.9695925,0.57502896
27,0.55008465,0.0,1.0,0.529223
28,0.014697546,0.13521136,0.6228072,0.5548756
29,0.60832095,0.1287957,0.96789694,0.4743965
30,0.0,0.06895382,0.9910049,1.0
31,0.041131414,0.34145823,0.6017414,0.5779353
32,0.0,0.0064496323,0.8011745,0.3188849
33,0.3569984,0.028339062,0.946856,0.537211
34,0.11081378,0.03894512,0.88104445,0.47620192
35,0.593729,0.053510226,0.96697503,0.48842856
36,0.0,0.0,0.7812828,0.44779068
37,0.0,0.09636532,0.9475207,0.93707395
38,0.0018051657,0.32657364,0.78764606,0.94376415
39,0.44265866,0.29879415,0.6746464,0.43835735
40,0.08813009,0.11535467,0.93026197,0.7526331
41,0.4593422,0.23710313,0.90686303,0.4999331
42,0.03828171,0.063801706,0.6908206,0.42404005
43,0.13720727,0.117241286,0.62443566,0.457611
44,0.41802332,0.28107604,0.63455874,0.4572039
45,0.3986151,0.15052234,0.9279278,0.4888754
46,0.0,0.096515656,0.65036523,0.6853497
47,0.0,0.30965748,0.8388996,0.98709273
48,0.018395513,0.20731919,0.69302857,0.7190256
49,0.0,0.08832615,0.83855176,0.8995233
50,0.41980878,0.30925626,0.625946,0.443729
51,0.0,0.0,0.8596102,0.27998397
52,0.36893806,0.032599866,1.0,0.8994627
53,0.14859828,0.12544225,0.5888855,0.46660566
54,0.6937315,0.0069890213,0.9874748,0.41312298
55,0.0,0.21687298,0.84253025,0.9393243
56,0.016883494,0.31632864,0.88139874,0.9624303
57,0.026913935,0.25518376,0.4172593,0.5819956
58,0.011420212,0.015435562,0.7663322,0.33496317
59,0.0019327545,0.0,0.7379016,0.2020529
60,0.16823922,0.13279839,0.97139275,0.7636194
61,0.0,0.0,0.98454237,0.66722214
62,0.3769706,0.1843851,0.596582,0.3853923
63,0.00025924682,0.12357496,0.114675805,0.5417934
64,0.41840538,0.27482834,0.6247755,0.4391728
65,0.017541504,0.38736078,0.8927339,0.99684596
66,0.012535198,0.1388909,0.8269582,0.8774357
67,0.0,0.0040086745,0.9379418,0.666165
68,0.39972347,0.24838226,0.6219898,0.46806648
69,0.01206056,0.11649902,0.3179648,0.5962136
70,0.028652713,0.36272812,0.40528956,0.56257683
71,0.26292095,0.25764143,0.5519285,0.44591773
72,0.009635417,0.0,0.49696147,0.62253296
73,0.48263124,0.0,0.982133,0.57661897
74,0.50707275,0.0758181,0.94186527,0.49805048
75,0.014514262,0.0037762546,0.7199987,0.21242954
76,0.0,0.2730408,0.7894936,1.0
77,0.0030928294,0.12463363,0.1132737,0.51465875
78,0.44351402,0.23502506,0.5829244,0.32743895
79,0.4296305,0.2947117,0.67317885,0.4259572
80,0.027546514,0.19389834,0.61773366,0.563891
81,0.0011302185,0.10926533,0.96215194,0.9215855
82,0.08318838,0.0,0.9541384,0.5274656
83,0.041432954,0.13222454,0.64306045,0.61108434
84,0.38620138,0.3838946,0.5626116,0.46361813
85,0.3972577,0.07681289,0.9943015,0.879732
86,0.0,0.28776026,0.7900782,0.9637477
87,0.0,0.10973701,0.962909,0.9588289
88,0.02731631,0.021913337,0.43045005,0.4943709
89,0.0,0.16422278,0.10909818,0.4898246
90,0.61031693,0.021158524,1.0,0.4897963
91,0.0793071,0.27974448,0.7726909,0.9277385
92,0.0,0.25289604,0.7550765,0.9764928
93,0.5541267,0.013260707,0.9961,0.5217749
94,0.0031035042,0.09212015,0.19805804,0.6274578
95,0.42184004,0.121444374,0.9891835,0.7372078
96,0.081710815,0.05912159,0.6286263,0.39785498
97,0.0,0.0,0.7811126,0.45642698
98,0.3615984,0.0,1.0,0.87031704
99,0.0,0.04312744,0.7610712,0.9583261
