,a,b,c,d
0,0.53881353,0.008651895,0.7474976,0.15766196
1,0.077959955,0.12818573,0.9972364,1.0
2,0.0,0.14893116,0.48806703,0.92970484
3,0.022641169,0.09957462,0.5886141,0.9802177
4,0.5990877,0.00079150195,1.0,0.23960713
5,0.0380807,0.23782696,0.87063783,0.9619443
6,0.3339155,0.641734,0.45537463,0.7393002
7,0.013328629,0.22549148,0.74158674,0.9547527
8,0.51503605,0.1801895,1.0,0.97102666
9,0.04519267,0.7085995,0.3679771,0.9716737
10,0.38282138,0.08243187,0.98092926,0.8229082
11,0.35727036,0.86241174,0.51004714,0.94942695
12,0.6059076,0.6676158,1.0,0.9915205
13,0.56319755,0.20497523,0.993673,0.68855256
14,0.04956355,0.042194024,0.6987117,0.98869324
15,0.47408748,0.8397229,0.6643116,0.97828263
16,0.3802349,0.028846206,0.9731539,0.5289662
17,0.028347397,0.73788404,0.5208681,0.96235764
18,0.46149272,0.8311125,0.6498167,0.9742744
19,0.34794998,0.6465801,0.4517914,0.7398601
20,0.08470047,0.54673135,0.99301577,0.9869328
21,0.82829225,0.732454,0.9949022,0.9706041
22,0.062262677,0.5556154,0.96492904,0.96533024
23,0.601726,0.38986292,0.99330354,0.69479686
24,0.0012020111,0.060147054,0.501879,1.0
25,0.40588915,0.2987769,0.5608108,0.5214101
26,0.41900533,0.8057959,0.54890263,0.8924011
27,0.0,0.0283329,0.9081252,0.7403578
28,0.0,0.011196937,0.4734601,0.9674922
29,0.35828498,0.82025075,0.5349736,0.9362775
30,0.022374675,0.12873112,0.9409367,0.99144024
31,0.5797299,0.00337368,0.9564075,0.15766256
32,0.33630973,0.53400487,0.48672345,0.7379401
33,0.3919927,0.8339709,0.64551055,0.9757001
34,0.5284281,0.08972742,0.99297,0.41248792
35,0.3261094,0.5987593,0.469949,0.7494147
36,0.355197,0.33851814,0.9657817,0.6950279
37,0.05095342,0.76318085,0.37129715,0.9231427
38,0.42107606,0.8251668,0.6460844,0.9770223
39,0.3907748,0.81538725,0.54796433,0.9337842
40,0.32016134,0.6237399,0.98283803,0.9891104
41,0.6683912,0.5298905,0.99777955,0.6867578
42,0.4235223,0.80256486,0.54343677,0.908889
43,0.070642546,0.78254193,0.6469177,0.97789335
44,0.43279502,0.8099279,0.66243815,0.9915139
45,0.053073592,0.6052811,0.47034,0.9427308
46,0.40750155,0.8232724,0.61448,0.95370084
47,0.068464406,0.66864944,0.5998271,0.97172636
48,0.007478536,0.35731474,0.94081426,0.99207914
49,0.4314745,0.82314545,0.6278928,0.96522504
50,0.020045929,0.3721221,0.5189017,0.957125
51,0.3347116,0.84161156,0.55069745,0.95464545
52,0.3404381,0.81197846,0.54976857,0.9558975
53,0.42310905,0.47620574,0.96748304,0.7183663
54,0.33195597,0.6338537,0.4583237,0.7453469
55,0.012738495,0.06890785,0.67371655,0.9808433
56,0.37734285,0.8163404,0.64568126,0.97493076
57,0.17851166,0.5648952,0.732393,0.98727053
58,0.4393088,0.8367263,0.6653116,0.9852651
59,0.40822303,0.8107736,0.56379527,0.9321254
60,0.3420412,0.59698975,0.47100577,0.73590684
61,0.02854304,0.50524163,0.8890084,0.9531954
62,0.0,0.02359497,0.60376334,0.68539023
63,0.33314577,0.52748126,0.5027627,0.76001906
64,0.031104965,0.3640176,0.78573763,0.9756744
65,0.41820705,0.81175876,0.5410111,0.90215796
66,0.1860738,0.80877876,0.51575035,0.9525608
67,0.09579138,0.60919714,0.7528377,0.98533195
68,0.040118992,0.6422079,0.5931167,0.98910534
69,0.49977973,0.8629816,0.65989316,0.9782612
70,0.0,0.06412208,0.64809644,1.0
71,0.56687695,0.006346383,0.8466902,0.105437584
72,0.0,0.04095955,0.56670004,0.6922599
73,0.3863552,0.22340775,0.8032602,0.73837775
74,0.030787863,0.5695732,0.9555229,0.9581387
75,0.31088722,0.5493547,0.77994514,1.0
76,0.20390809,0.26802894,0.96363527,0.9563444
77,0.37870198,0.8073152,0.61247206,0.9780214
78,0.01358902,0.047350902,0.46703494,0.63829815
79,0.6224273,0.0,0.7696688,0.053323306
80,0.3637149,0.4932161,0.91760826,0.8857452
81,0.4292446,0.811515,0.6731111,0.983586
82,0.092750326,0.12275566,0.7531515,0.7497369
83,0.35278118,0.62535846,0.805277,0.98327667
84,0.3330582,0.60484326,0.4799587,0.75140274
85,0.6658085,0.003978896,1.0,0.11831795
86,0.06502103,0.7799854,0.5558025,0.98989415
87,0.06337901,0.33943352,0.8665971,0.9759368
88,0.45209745,0.84071934,0.66167974,0.9876711
89,0.43242595,0.81943154,0.6490599,0.98792136
90,0.67106646,0.8229287,0.92164135,0.9952653
91,0.09804779,0.7863503,0.635014,0.98765767
92,0.026461883,0.033005714,0.4494821,0.7400856
93,0.32636467,0.5839563,0.46997398,0.7388119
94,0.13335961,0.57070565,0.728175,0.96138906
95,0.075376436,0.78466827,0.6349377,0.9719436
96,0.6846449,0.83365166,0.78665274,0.95226645
97,0.004881872,0.046087034,0.3994544,0.78523535
98,0.035318833,0.39914596,0.55882275,0.96418256
99,0.4110644,0.8133687,0.64983165,0.98499095
