,a,b,c,d
0,0.15486044,0.41300505,0.29386795,0.5565353
1,0.09097265,0.041479263,0.9541217,0.79313916
2,0.06874634,0.0,0.94514835,0.7999797
3,0.2406204,0.041955832,0.9922925,0.84825176
4,0.05928874,0.66196966,0.629946,0.98065406
5,0.10137878,0.0055293273,0.98363215,0.87068325
6,0.15911213,0.0030345344,0.4197113,0.44092268
7,0.23477311,0.0,0.40662244,0.15896006
8,0.06748922,0.29789147,0.36448944,0.6774982
9,0.088536024,0.27986002,0.97353417,0.8410913
10,0.08436184,0.40099028,0.29436615,0.6133153
11,0.13343443,0.31579107,0.9619146,0.8424899
12,0.07746899,0.37938505,0.34089783,0.65555763
13,0.077579066,0.37915832,0.5197865,0.7495439
14,0.2173171,0.10330543,0.9988947,0.79311377
15,0.0657485,0.07608135,0.37663025,0.6649246
16,0.0,0.21282457,0.22459425,0.41274786
17,0.07089946,0.363216,0.357787,0.67895675
18,0.07434719,0.38999766,0.3171799,0.631878
19,0.104508266,0.34024993,0.95503056,0.8805137
20,0.14083984,0.012578277,0.9430281,0.54949826
21,0.35246098,0.70830977,0.46454343,0.7556938
22,0.2302331,0.38167572,0.9695034,0.8604604
23,0.23124845,0.0,1.0,0.88560843
24,0.091545895,0.37421104,0.52204835,0.7561015
25,0.10158015,0.36459678,0.73745173,0.7085428
26,0.52610016,0.42795217,0.58828044,0.507618
27,0.07228317,0.0,0.9567316,0.79059136
28,0.14189233,0.037670363,0.40465137,0.41122553
29,0.2757486,0.8489051,0.5494529,0.97312707
30,0.14324585,0.34059176,0.7248736,0.6965655
31,0.0,0.20593311,0.22480209,0.41667092
32,0.07236347,0.08966967,0.38351125,0.664631
33,0.2820382,0.36919028,0.94411683,0.83933896
34,0.0707044,0.012821426,1.0,0.76280373
35,0.06778895,0.0,0.957546,0.42222977
36,0.17847316,0.57952464,0.47063625,0.7306969
37,0.14614303,0.008372498,0.6938022,0.52351034
38,0.07132073,0.39346266,0.27381438,0.60768056
39,0.109567516,0.20417216,0.21083008,0.2910704
40,0.06773796,0.054054603,0.57188165,0.8148158
41,0.069304645,0.38638216,0.3387789,0.67184025
42,0.20041162,0.31771627,0.68666494,0.7078494
43,0.60715485,0.5460073,0.71679354,0.6378706
44,0.0,0.35444632,0.99462366,0.9504709
45,0.12770393,0.37131926,0.6449553,0.7158312
46,0.3753702,0.4045668,0.9837554,0.8193453
47,0.06424101,0.38891754,0.5142881,0.75589836
48,0.41933456,0.76060516,0.54896444,0.86918473
49,0.24185716,0.00025375842,0.41862157,0.07301995
50,0.0052394676,0.2849195,0.15945816,0.38987425
51,0.111118436,0.37381232,0.47758943,0.68719196
52,0.07380885,0.64154994,0.6909344,0.9773994
53,0.11383749,0.016510887,0.9933998,0.88078505
54,0.26434913,0.5976779,0.33165088,0.63322103
55,0.19196454,0.7789953,0.28856915,0.8512392
56,0.10127983,0.8599919,0.7189971,0.98007274
57,0.16823715,0.760414,0.29733166,0.85995597
58,0.21227549,0.0,0.39784828,0.22263172
59,0.12445649,0.2282955,0.87153566,0.77000415
60,0.060165126,0.0737619,0.5665338,0.83575153
61,0.1170133,0.34849465,1.0,0.94874305
62,0.08114871,0.37457868,0.35242027,0.6754513
63,0.3550119,0.70882386,0.4662091,0.7554259
64,0.066773556,0.358003,0.3458515,0.6710164
65,0.08443586,0.39485687,0.3136786,0.6186673
66,0.42317614,0.76219445,0.5429571,0.8658121
67,0.2434875,0.44453037,0.81531036,0.7780539
68,0.3312828,0.76857144,0.4335142,0.8589523
69,0.37619045,0.7203659,0.44324785,0.75213224
70,0.10658363,0.36658725,0.74866617,0.7132014
71,0.10359958,0.6780647,0.65823406,0.9766386
72,0.08934423,0.35498312,0.35434616,0.67713356
73,0.099879965,0.011930389,0.5645283,0.64614975
74,0.19660905,0.0,0.39392376,0.32817432
75,0.090417966,0.3699121,0.73955506,0.71396935
76,0.13350515,0.4055026,0.33544144,0.6508359
77,0.07511167,0.05436283,0.8261552,0.7190782
78,0.10533468,0.34161013,0.5231578,0.6845143
79,0.0015514628,0.60068613,0.7205681,0.9833615
80,0.13685389,0.34134868,0.5010105,0.6552628
81,0.08503969,0.0,0.4127801,0.4855171
82,0.13194585,0.3331541,0.8559996,0.7903247
83,0.14611074,0.40154895,0.6261525,0.66308165
84,0.085221805,0.39149016,0.3779238,0.64802575
85,0.0045200223,0.20110473,0.22947149,0.3992533
86,0.15253924,0.74279904,0.30229646,0.8961294
87,0.1588948,0.58838123,0.34274378,0.6726148
88,0.12554942,0.4113123,0.32059303,0.6116838
89,0.0466389,0.66018844,0.66721684,0.976143
90,0.0112757115,0.10596666,0.24143024,0.4500704
91,0.056429915,0.08279106,0.37105572,0.65634984
92,0.061438728,0.024274826,0.86112136,0.71337247
93,0.5238982,0.4229502,0.6125395,0.5165441
94,0.50074065,0.41642052,0.68135184,0.5635308
95,0.36130583,0.71678984,0.44425356,0.7539216
96,0.8831371,0.853723,1.0,0.9944496
97,0.15942518,0.4275641,0.8433262,0.7606753
98,0.15112783,0.5757137,0.40933666,0.68482006
99,0.16894841,0.42782912,0.26114684,0.52910566
