,a,b,c,d
0,0.10062312,0.08226864,0.8783356,0.9203073
1,0.03375074,0.23380233,0.710425,0.97072047
2,0.2298272,0.0224728,0.94244033,0.7481355
3,0.0005725352,0.42226988,0.60509545,0.99222213
4,0.32015833,0.0,0.99549747,0.5051193
5,0.046995495,0.5158529,0.81916654,0.9869482
6,0.24616763,0.040981255,0.98203903,0.89941144
7,0.18395135,0.0,0.96131057,1.0
8,0.32522258,0.1937205,0.89906466,0.63869303
9,0.3613311,0.0,0.94313467,0.5173966
10,0.330525,0.76562375,0.6309832,0.9933473
11,0.0016433208,0.13966084,0.92344934,0.97367156
12,0.2189188,0.21119413,0.84206355,0.78065
13,0.16563919,0.13182858,0.8837775,0.9228743
14,0.14255852,0.15494747,0.9542666,0.9722131
15,0.07631109,0.4601783,0.6806057,0.7986743
16,0.35336107,0.0,0.9664199,0.5339456
17,0.37108368,0.0,0.97845036,0.7787457
18,0.7108263,0.31365782,0.9976344,0.9839389
19,0.14378884,0.14751011,0.8756113,0.8066661
20,0.030224508,0.4079682,0.729818,0.98631096
21,0.56947196,0.666922,0.7858893,1.0
22,0.01006794,0.43333027,0.3920359,0.9656575
23,0.10153923,0.097942576,0.8645071,0.9456021
24,0.03702357,0.33833835,0.86088747,0.97781754
25,0.6323276,0.099821776,0.9996938,0.8504569
26,0.24439721,0.0,1.0,0.34477958
27,0.8090201,0.26631874,0.9610428,0.48053214
28,0.29098836,0.70128876,0.7154627,0.99111146
29,0.066425934,0.57601607,0.9262116,1.0
30,0.08719701,0.5758187,0.8130688,0.9703153
31,0.3516765,0.77185774,0.63282794,0.98757076
32,0.7034208,0.28490582,1.0,1.0
33,0.052243665,0.37208387,0.4651413,0.8755194
34,0.3038468,0.18312378,0.8999632,0.67082983
35,0.8868438,0.0,1.0,0.34481475
36,0.6967337,0.55498976,0.9865603,0.98707336
37,0.58626854,0.0,0.97355574,0.46169555
38,0.21902698,0.10452947,0.94598526,0.6701508
39,0.2374767,0.25304112,0.777439,0.7376037
40,0.36254403,0.0,0.9702825,0.5034359
41,0.56650525,0.008416786,0.9890355,0.93135804
42,0.043783188,0.47231704,0.6433829,0.9511494
43,0.19923608,0.36037338,0.63649434,0.8349517
44,0.7884174,0.038091734,0.97625613,0.43299064
45,0.0295267,0.27988645,0.6807721,0.99164706
46,0.0,0.036861878,0.9238413,1.0
47,0.6069136,0.017413445,0.9679286,0.85030806
48,0.83653456,0.34856611,0.9423583,0.4651512
49,0.16084452,0.0077513885,0.9721447,1.0
50,0.035085578,0.2348603,0.55007815,1.0
51,0.18916547,0.3152969,0.4014928,0.52358484
52,0.3033905,0.69323564,0.72312236,0.9944987
53,0.22318746,0.6021615,0.86357427,1.0
54,0.009906438,0.42057982,0.5259432,0.9982774
55,0.0104127,0.5972154,0.86423695,0.9807809
56,0.63620335,0.027328033,0.98798925,0.9332606
57,0.70761055,0.29298228,0.99677634,1.0
58,0.69393885,0.32239577,0.99705386,0.9954567
59,0.0,0.5514301,0.96118104,0.9787971
60,0.21367489,0.019076996,1.0,0.6716595
61,0.15767303,0.16728558,0.9180702,0.9186879
62,0.24922708,0.11857679,0.97629744,0.75402653
63,0.4026703,0.3442891,0.9297992,0.9660627
64,0.28116253,0.2541338,0.8629173,0.56522024
65,0.21747355,0.080526926,0.9453326,0.6243616
66,0.16548008,0.3844905,0.8774018,0.9640141
67,0.3371069,0.0,0.98591024,0.82288647
68,0.5448987,0.67102873,0.7671687,1.0
69,0.047964655,0.19881493,0.7467883,0.9163432
70,0.5811651,0.26324978,0.9834629,0.9652046
71,0.32951534,0.0076948926,0.9261953,0.67113537
72,0.37563863,0.00873641,1.0,0.32261938
73,0.70051754,0.293414,1.0,1.0
74,0.023708649,0.3925098,0.89746094,0.9581788
75,0.0,0.35742015,0.63202494,1.0
76,0.09846797,0.2027309,0.9277179,0.95587355
77,0.018296408,0.4400081,0.52634394,0.96207684
78,0.18316793,0.59337085,0.8148248,0.99758244
79,0.41001508,0.4122638,0.9645914,0.97207594
80,0.6614176,0.038737107,1.0,1.0
81,0.15953071,0.23893173,0.89977676,1.0
82,0.11096675,0.1333536,0.98421127,0.9128064
83,0.2858406,0.0,0.98206466,0.79008985
84,0.13927323,0.13334972,0.8698326,0.9782127
85,0.21135311,0.2619481,0.80314326,0.6402887
86,0.024799284,0.4134501,0.44720387,0.944612
87,0.008368454,0.45390692,0.4858251,0.9702407
88,0.29926667,0.68395174,0.77462107,0.99567807
89,0.0,0.54104596,0.87888265,0.99950695
90,0.6972769,0.65191406,0.9884233,0.99680847
91,0.0,0.53018665,0.90616316,0.9749139
92,0.0693985,0.14082623,0.9388318,0.9717607
93,0.016139857,0.5522716,0.8184433,0.95930356
94,0.34283793,0.77289116,0.6326602,0.98842275
95,0.38702324,0.016526127,0.9816284,0.52154624
96,0.69245774,0.6527629,0.9859078,1.0
97,0.09615174,0.27970797,0.72019583,0.8283082
98,0.35977727,0.32772118,0.9416024,1.0
99,0.09186737,0.18949504,0.9175151,0.9195236
