,a,b,c,d
0,0.2055872,0.48244217,0.3473063,0.54906297
1,0.16731665,0.39168724,0.97525436,0.6689489
2,0.2954081,0.39658445,0.95742106,0.66899014
3,0.051695254,0.6617811,0.8145043,0.98682624
4,0.20680016,0.7866122,0.36267906,0.9577948
5,0.64162606,0.79858524,0.991934,1.0
6,0.045353267,0.6047798,0.8771636,0.99089503
7,0.6020316,0.4445154,0.98268574,0.65630996
8,0.3254955,0.79103637,0.6040965,0.97332656
9,0.16315944,0.43756247,0.48419994,0.6016434
10,0.0,0.018082961,0.9962484,0.9872626
11,0.4620151,0.87559044,0.59685576,0.9812433
12,0.11648964,0.7357007,0.6726811,0.99483967
13,0.037807364,0.6475447,0.79984516,0.97634715
14,0.057368547,0.63016194,0.8063773,0.98832875
15,0.14939088,0.3966032,0.9836765,0.6722729
16,0.15963744,0.39491832,0.988661,0.6751134
17,0.33617657,0.87359214,0.47877377,0.96989495
18,0.0,0.5497794,0.9454747,0.98021233
19,0.62436944,0.7821241,1.0,1.0
20,0.3256058,0.40530998,0.997263,0.67578727
21,0.62603873,0.43217692,1.0,0.6705633
22,0.31252304,0.8653152,0.58520395,0.98093534
23,0.26702398,0.63843733,0.713989,0.67293257
24,0.28968218,0.4023619,0.78698367,0.664492
25,0.42308456,0.8794268,0.46567658,0.93019783
26,0.63965774,0.43741533,0.998688,0.52770436
27,0.2076068,0.78869367,0.56695217,0.9685905
28,0.6264164,0.5361985,0.9942496,0.68564457
29,0.068792254,0.7620627,0.20965949,0.98761344
30,0.07579035,0.49375716,0.92170554,0.9693004
31,0.085183844,0.75595427,0.68260705,0.97469723
32,0.4178703,0.8855598,0.4617151,0.9295703
33,0.33102888,0.40197185,0.7426241,0.65300167
34,0.009453328,0.5495388,0.9052287,0.96620995
35,0.17177996,0.46346086,0.35251215,0.5626119
36,0.602533,0.79016036,1.0,1.0
37,0.38758078,0.39877564,0.61493766,0.4737973
38,0.19741072,0.39674988,0.9591782,0.67672026
39,0.33612877,0.3979428,0.9153369,0.6569246
40,0.05354233,0.6804006,0.7468194,0.98717415
41,0.13544555,0.79488546,0.195692,0.853991
42,0.0,0.0,1.0,1.0
43,0.076518,0.7108834,0.212435,0.9301053
44,0.0,0.59207517,0.9089037,0.9729086
45,0.10537928,0.20543636,0.93042827,0.95489377
46,0.34398788,0.40274796,0.6272149,0.62965804
47,0.08504558,0.9639294,0.29345804,1.0
48,0.07837395,0.74012685,0.22103387,0.98531014
49,0.09569763,0.7933328,0.20470706,0.8518965
50,0.2668909,0.79597485,0.35697588,0.93375194
51,0.30214593,0.4965377,0.32517374,0.53497094
52,0.038086675,0.40370825,0.8083847,0.97996783
53,0.07443077,0.65163463,0.8497261,0.9988884
54,0.08610489,0.71550924,0.69778836,0.9754564
55,0.5166261,0.42292595,0.9812787,0.6713143
56,0.6381369,0.47742027,0.97981805,0.66196465
57,0.24540874,0.63733536,0.682881,0.6771192
58,0.07636455,0.7848246,0.20385082,0.8724465
59,0.0,0.1004245,0.9131445,0.42502418
60,0.28718588,0.27852234,0.98266053,0.8672725
61,0.06310468,0.67094254,0.7513265,0.95976484
62,0.0,0.4406831,0.9514729,1.0
63,0.34963802,0.5388937,0.6152031,0.64320016
64,0.36804014,0.41581428,0.60179824,0.594337
65,0.07105115,0.60935724,0.8821778,0.9510698
66,0.37289643,0.3948694,0.62549275,0.51741594
67,0.31646743,0.79889464,0.6012096,0.9700639
68,0.12709033,0.8896501,0.19605528,0.91657484
69,0.12451319,0.8877942,0.1999965,0.9172821
70,0.36619553,0.4109155,0.6473058,0.619151
71,0.42428786,0.79683006,0.59583116,0.9780512
72,0.2422904,0.9620836,0.5848905,1.0
73,0.45934948,0.87921596,0.5905012,0.9659694
74,0.20217134,0.9436481,0.59002084,0.99093264
75,0.256633,0.5066704,0.29603538,0.52711034
76,0.0,0.21241283,0.99787945,0.9961905
77,0.07259829,0.7184771,0.7088084,0.985125
78,0.3419984,0.8265975,0.58326674,0.8877799
79,0.13533102,0.65589935,0.8419467,0.9503636
80,0.021891633,0.31392342,0.96997684,0.93236357
81,0.560986,0.20646998,1.0,0.88926375
82,0.36667338,0.0,0.95097375,1.0
83,0.0,0.010880222,0.98726547,0.5703904
84,0.0383313,0.348623,0.93763906,0.94242615
85,0.0053490195,0.4838614,0.92013127,1.0
86,0.17153685,0.45920813,0.34955528,0.56518674
87,0.5759842,0.4450785,0.6528112,0.48794097
88,0.011811829,0.31972495,0.9257657,0.8158812
89,0.33635738,0.79878,0.59250647,0.97344023
90,0.25416642,0.5209413,0.27029935,0.5370027
91,0.47779146,0.8043041,0.5781008,0.84419334
92,0.0,0.010343818,1.0,0.58299047
93,0.418489,0.8833937,0.46060705,0.9329036
94,0.19738941,0.79504895,0.3753018,0.95385253
95,0.32675186,0.5648751,0.8791777,0.96353954
96,0.024245454,0.3430097,0.8870321,0.9667904
97,0.50645256,0.8698688,0.5831065,0.9799064
98,0.0,0.22321182,0.91301966,0.84947586
99,0.17554668,0.39083046,0.94252986,0.6696253
