,a
0,0.9649088
1,0.9136098
2,0.48606968
3,0.4717435
4,0.46807125
5,0.29768118
6,0.22812063
7,0.18857625
8,0.15367734
9,0.15293506
10,0.14446555
11,0.12534899
12,0.09553041
13,0.07826471
14,0.07269516
15,0.071656816
16,0.04690088
17,0.045557972
18,0.032716773
19,0.03218879
20,0.029166473
21,0.029034562
22,0.024575332
23,0.020160437
24,0.020147217
25,0.019494765
26,0.019347003
27,0.015819788
28,0.01375987
29,0.0100143
30,0.009546888
31,0.009439357
32,0.009163094
33,0.009086233
34,0.008621359
35,0.007642663
36,0.0073460005
37,0.0072540957
38,0.0072410055
39,0.006988954
40,0.006907134
41,0.006674765
42,0.0064640585
43,0.0064557875
44,0.0063004084
45,0.006228704
46,0.006063606
47,0.0059478716
48,0.0056796507
49,0.005268155
50,0.0051735067
51,0.004867081
52,0.0047796373
53,0.004530999
54,0.004473521
55,0.0043122726
56,0.0042653554
57,0.004235941
58,0.0036213777
59,0.00361018
60,0.0036011867
61,0.00355876
62,0.0033334673
63,0.003258815
64,0.0031882166
65,0.0031725042
66,0.003147747
67,0.0031384635
68,0.003085563
69,0.0030769818
70,0.0029940852
71,0.002975971
72,0.002808269
73,0.0027416197
74,0.002715647
75,0.0026785037
76,0.002646429
77,0.002619514
78,0.0025780874
79,0.002491597
80,0.002457188
81,0.00236958
82,0.0023284527
83,0.0023175275
84,0.002269432
85,0.0021854572
86,0.0019988872
87,0.0019930955
88,0.0019800714
89,0.0019268334
90,0.0018564801
91,0.00180379
92,0.0017900879
93,0.0017866744
94,0.0017054921
95,0.0016707844
96,0.0016112897
97,0.001556667
98,0.0015532918
99,0.0015266472
