,a
0,0.7532036
1,0.66365194
2,0.54114133
3,0.47022367
4,0.41607946
5,0.1731054
6,0.14507271
7,0.1317638
8,0.12432399
9,0.10127218
10,0.084967256
11,0.08419876
12,0.07366725
13,0.073659346
14,0.07226765
15,0.057877757
16,0.047057774
17,0.045977984
18,0.04545155
19,0.04402482
20,0.042233028
21,0.041775465
22,0.041317523
23,0.040707413
24,0.040119782
25,0.037349895
26,0.033909217
27,0.031283583
28,0.030661976
29,0.030521942
30,0.02991211
31,0.02912643
32,0.02879663
33,0.0254263
34,0.02373867
35,0.023300547
36,0.022183053
37,0.021701425
38,0.021502543
39,0.021218596
40,0.021185908
41,0.020455861
42,0.019730946
43,0.01753657
44,0.017511431
45,0.01623167
46,0.01605331
47,0.014710959
48,0.014547003
49,0.014344778
50,0.014288382
51,0.014045528
52,0.013815678
53,0.013664766
54,0.013527919
55,0.013117176
56,0.013077719
57,0.01287406
58,0.012659942
59,0.012439806
60,0.012230617
61,0.01176524
62,0.011244305
63,0.010279094
64,0.010237765
65,0.009829122
66,0.009810651
67,0.009154023
68,0.009053962
69,0.008809585
70,0.008691073
71,0.008596272
72,0.008391771
73,0.008107827
74,0.007828682
75,0.0078033432
76,0.0076774783
77,0.0074264924
78,0.007245514
79,0.007014001
80,0.0070103435
81,0.0069579654
82,0.006332528
83,0.0063151205
84,0.0058830357
85,0.005732375
86,0.005655837
87,0.00565098
88,0.005574387
89,0.0054387874
90,0.0052160537
91,0.0051755905
92,0.0051610833
93,0.0050843186
94,0.0049477215
95,0.004810567
96,0.004708745
97,0.004527876
98,0.004429232
99,0.0044274256
