,a
0,0.79545265
1,0.43030074
2,0.36977664
3,0.3630107
4,0.2847518
5,0.24265426
6,0.17665733
7,0.13009392
8,0.12002461
9,0.092020825
10,0.0897608
11,0.083236314
12,0.08140986
13,0.057375893
14,0.05701145
15,0.05661322
16,0.05276781
17,0.047057725
18,0.045311045
19,0.044659223
20,0.043383002
21,0.032272264
22,0.030523939
23,0.03027179
24,0.029867401
25,0.027716603
26,0.02316654
27,0.022954114
28,0.021982165
29,0.021970116
30,0.021294933
31,0.021050036
32,0.020589413
33,0.017987948
34,0.017977413
35,0.017289948
36,0.01726331
37,0.017018646
38,0.016415967
39,0.016084217
40,0.015942648
41,0.015741317
42,0.015709344
43,0.015422438
44,0.014769324
45,0.01469071
46,0.014422464
47,0.013923793
48,0.013712065
49,0.013159002
50,0.012506349
51,0.011765829
52,0.011496655
53,0.011282879
54,0.0112641
55,0.010981891
56,0.0102408
57,0.010014105
58,0.009834618
59,0.009611546
60,0.009435256
61,0.009389702
62,0.0093480665
63,0.009274499
64,0.008851747
65,0.008785676
66,0.008742946
67,0.008690528
68,0.008494854
69,0.00848113
70,0.008443885
71,0.008390468
72,0.008329301
73,0.008325271
74,0.008308519
75,0.008285669
76,0.008063056
77,0.0079511255
78,0.007909301
79,0.0077976654
80,0.007716861
81,0.007581568
82,0.0074983495
83,0.0074957637
84,0.007445786
85,0.007251356
86,0.0072079264
87,0.007188111
88,0.007124501
89,0.0070663677
90,0.0069751944
91,0.006832505
92,0.0068129716
93,0.006786836
94,0.0067527215
95,0.006566448
96,0.0065199384
97,0.006501758
98,0.0063620904
99,0.006306642
