,a
0,0.96146125
1,0.79880273
2,0.7926143
3,0.6330379
4,0.60606974
5,0.3005474
6,0.2962888
7,0.27688357
8,0.099650376
9,0.08841758
10,0.083175406
11,0.082833275
12,0.06778601
13,0.058088355
14,0.05489849
15,0.054801293
16,0.04945934
17,0.044011623
18,0.04393709
19,0.04186516
20,0.039461553
21,0.03756776
22,0.035458937
23,0.034456126
24,0.033874966
25,0.03205993
26,0.031468797
27,0.030325554
28,0.029230356
29,0.026168318
30,0.024985857
31,0.024930941
32,0.023467204
33,0.023029437
34,0.021315109
35,0.021283193
36,0.021082222
37,0.019709375
38,0.019094126
39,0.01905889
40,0.018553447
41,0.018439662
42,0.018403284
43,0.018025715
44,0.01753161
45,0.016401151
46,0.016142558
47,0.016096612
48,0.015652526
49,0.014951462
50,0.014621556
51,0.012477514
52,0.010812113
53,0.010646642
54,0.010607778
55,0.010539277
56,0.010331431
57,0.010251167
58,0.010212813
59,0.010118991
60,0.010057244
61,0.009735874
62,0.009599035
63,0.009470662
64,0.009213682
65,0.0089648655
66,0.008942956
67,0.008612232
68,0.008591693
69,0.008439621
70,0.008208499
71,0.008093524
72,0.0080741765
73,0.008019498
74,0.007957094
75,0.007926559
76,0.00792004
77,0.0075158537
78,0.007164321
79,0.0069134617
80,0.006695586
81,0.006518267
82,0.0064951964
83,0.006487493
84,0.0062093777
85,0.0062052323
86,0.0058311657
87,0.0058131046
88,0.0057851817
89,0.0057472745
90,0.005635765
91,0.005629962
92,0.00553398
93,0.0054945117
94,0.00538144
95,0.005115566
96,0.0050339424
97,0.004988551
98,0.0048477687
99,0.004805804
