,a,b,c,d
0,0.0,0.0078027723,0.9840496,0.95365494
1,0.3426297,0.0,0.9555337,0.7135773
2,0.11594358,0.20811942,0.87615156,0.93761265
3,0.17479123,0.07535509,0.9789856,0.7030458
4,0.059536744,0.1489606,0.81908154,0.86591625
5,0.5530574,0.0,0.97012424,0.5806376
6,0.0,0.30381042,0.87936646,0.9901797
7,0.0,0.10149799,0.81374323,0.96164274
8,0.33772454,0.08666079,0.96692365,0.65962905
9,0.49944928,0.13757405,0.8826357,0.50156647
10,0.1132917,0.04101326,0.9428652,0.75236785
11,0.101977386,0.0,0.87405807,0.5418548
12,0.40646434,0.10374662,1.0,0.643543
13,0.074034326,0.050270423,0.73303235,0.7011445
14,0.46392778,0.32648405,0.66992635,0.5115695
15,0.04691442,0.08401416,0.6562149,0.88608414
16,0.020360362,0.08273872,0.680689,1.0
17,0.76267505,0.06259428,1.0,0.57257605
18,0.09653992,0.0,0.97814935,0.91945934
19,0.1918585,0.060695264,0.9699863,0.96325004
20,0.73615366,0.0,0.9962067,0.5958748
21,0.61941254,0.03467306,1.0,0.5840177
22,0.009560852,0.37344474,0.7091751,0.9503951
23,0.43897834,0.17714225,0.6460023,0.391766
24,0.07070129,0.0,0.9255777,0.5298799
25,0.09103811,0.31012744,0.9715324,0.98106873
26,0.060345817,0.25458696,0.65185267,1.0
27,0.53031844,0.41821384,0.67211,0.50887257
28,0.31861377,0.16597858,0.7359298,0.46253824
29,0.47029594,0.39807552,0.6815135,0.51557374
30,0.3088895,0.15569149,0.95122844,0.7141669
31,0.47918162,0.11156915,0.86356795,0.49952415
32,0.0,0.07169517,0.7775568,0.97150403
33,0.0,0.101611175,0.5811909,0.9949164
34,0.4286074,0.08581135,0.9985023,0.5200755
35,0.0,0.3686705,0.68938845,0.97476196
36,0.008403906,0.17363536,0.8221634,0.9319479
37,0.5078357,0.14465235,0.73770255,0.29327062
38,0.12411873,0.023804607,0.6351252,0.43527296
39,0.19892648,0.0073432922,0.95942724,0.56393826
40,0.0,0.270725,0.8971249,0.9874601
41,0.3191863,0.0828738,0.99294996,0.97853696
42,0.52692413,0.01197689,0.94767344,0.5478309
43,0.0,0.00056201936,0.943148,0.75088334
44,0.41507047,0.19159456,0.7487544,0.54166013
45,0.7722081,0.020202845,1.0,0.5426634
46,0.61824304,0.04476084,1.0,0.60331273
47,0.15804863,0.0,0.9038165,0.51941067
48,0.28780308,0.031155204,0.9120054,0.7105461
49,0.0,0.0,0.6970196,0.9737961
50,0.77194226,0.016999474,0.9980873,0.54589236
51,0.49810493,0.08248283,0.9064708,0.5166161
52,0.10848709,0.0,0.99804854,0.88332397
53,0.24363671,0.027553137,0.9823353,0.9856732
54,0.8240123,0.0062803077,0.9959351,0.38890243
55,0.14286977,0.0067653274,0.97515523,0.8692267
56,0.45335177,0.10727493,0.9010013,0.6231159
57,0.11417916,0.009965611,0.646397,0.4578053
58,0.033938296,0.425882,0.6761935,0.940459
59,0.3849837,0.0,0.9601036,0.8148846
60,0.25497255,0.0,0.97141767,0.6311904
61,0.5308052,0.056805342,0.96029043,0.49328414
62,0.05288447,0.2215707,0.8476039,0.9377362
63,0.00408076,0.3100612,0.8574905,0.9870889
64,0.520211,0.15115179,0.7126804,0.25119302
65,0.39517593,0.0,0.9948503,0.96437573
66,0.28036663,0.0328183,1.0,0.9033368
67,0.64164275,0.0,0.99319905,0.69934464
68,0.28644237,0.0,1.0,0.9758242
69,0.055439405,0.23600326,0.6287567,0.9966514
70,0.7497647,0.0062103653,1.0,0.57442564
71,0.37192705,0.066563606,0.9479328,0.8678796
72,0.49970675,0.11454626,0.88806236,0.5109606
73,0.069399975,0.15953499,0.78129077,0.91340506
74,0.44800773,0.038142927,0.97841626,0.5335433
75,0.0,0.24895996,0.923629,1.0
76,0.7616652,0.03328886,0.99717367,0.5410236
77,0.31611666,0.0,0.9420266,0.9261372
78,0.283683,0.01841278,0.9584075,0.9369237
79,0.32064834,0.0,0.9373881,0.7558497
80,0.0,0.4251136,0.80499834,1.0
81,0.29470804,0.043196373,0.93735325,0.5736675
82,0.35014096,0.14698233,0.7337012,0.52957207
83,0.09141686,0.0,0.6705649,0.4686432
84,0.5150501,0.15367804,0.71945673,0.29922116
85,0.06270108,0.0,0.5479191,0.3638783
86,0.04357015,0.013188343,0.85697055,0.36150756
87,0.27058288,0.18220374,0.9721747,0.9883468
88,0.06794963,0.0008060455,0.9567633,0.4128729
89,0.90456015,0.32910037,0.99978435,0.5619847
90,0.045734685,0.015348205,0.6673349,0.7985197
91,0.054791413,0.554399,0.88435835,1.0
92,0.10573985,0.0,0.9042736,0.72140396
93,0.0,0.61578476,0.721615,1.0
94,0.24535793,0.4359845,0.58949417,0.89399654
95,0.0791214,0.26435933,0.5428602,0.9810039
96,0.0,0.50269383,0.6461492,1.0
97,0.05787275,0.014449558,0.77507406,0.5060446
98,0.38283366,0.060382385,0.91483825,0.6058759
99,0.02801351,0.090813175,0.919774,0.9858708
