,a,b,c,d
0,0.3579152,0.36145842,0.72379196,0.5922602
1,0.034828186,0.029203834,0.96630853,0.8950566
2,0.3250817,0.43247086,0.97800374,1.0
3,0.08588497,0.04693819,0.5100505,0.44557983
4,0.07513041,0.005338726,0.9369236,0.28612033
5,0.280035,0.36025023,0.69733906,0.7161251
6,0.7979913,0.12276036,0.9988006,0.41953135
7,0.1758416,0.25542018,0.98964816,0.9456065
8,0.16775398,0.106851615,0.85061616,0.6351604
9,0.053141125,0.0,0.67110866,0.6345849
10,0.022896526,0.0,0.6215196,0.6924003
11,0.13741583,0.07991619,0.5233798,0.43106562
12,0.0,0.043696497,0.8838898,0.64177346
13,0.7923161,0.12683663,0.9992379,0.4015129
14,0.100183845,0.021313038,0.78392917,0.6079222
15,0.0,0.19487149,0.30262583,0.5322661
16,0.076217756,0.059652556,0.8742655,0.8404602
17,0.05445445,0.043003693,0.6595777,0.7583189
18,0.7756085,0.13410246,1.0,0.41828924
19,0.0,0.0,0.83111227,0.71690065
20,0.34024027,0.48141158,1.0,0.99563843
21,0.70001626,0.062089138,0.9825037,0.38345894
22,0.60641915,0.022732219,1.0,0.4509226
23,0.78458333,0.1332489,0.993749,0.41326725
24,0.05516107,0.095959716,0.46154776,0.42317885
25,0.5665312,0.0071471976,1.0,0.4547148
26,0.14693728,0.010683251,0.8882242,0.71488065
27,0.21217677,0.31598103,0.990131,0.90501463
28,0.09978618,0.11000757,0.7693959,0.6829952
29,0.10610217,0.07263038,0.75822765,0.7354658
30,0.019020692,0.0,0.7314538,0.6586154
31,0.14950092,0.051480483,0.6485233,0.49148643
32,0.77584857,0.11184366,1.0,0.4230742
33,0.021077296,0.07912149,0.50926095,0.5522615
34,0.03741178,0.005458698,0.619402,0.2293599
35,0.21546888,0.27266857,0.82197785,0.7587968
36,0.028049827,0.0,0.8039169,0.7067661
37,0.5826923,0.039825268,0.9776827,0.3599008
38,0.22862945,0.3901874,0.49289912,0.744902
39,0.4119771,0.3764746,0.7316897,0.57785565
40,0.78421474,0.11296904,1.0,0.4256283
41,0.6651523,0.05891111,0.99632996,0.4087007
42,0.5650866,0.028851623,0.9929281,0.44802925
43,0.054821905,0.0,0.6605595,0.66339546
44,0.11348872,0.047656648,0.6766402,0.47822952
45,0.009121195,0.0,0.9707122,0.95044655
46,0.37587753,0.5307225,1.0,0.99095243
47,0.1145089,0.08928677,0.73690623,0.67658764
48,0.35655376,0.45399863,0.9731222,0.9644274
49,0.79212123,0.11754507,1.0,0.4189878
50,0.6727935,0.06548084,0.984928,0.38811618
51,0.21673793,0.21333462,1.0,0.9494147
52,0.05516106,0.050462052,0.7467857,0.68567663
53,0.014291153,0.01074253,0.50313896,0.5274719
54,0.05506358,0.0,0.7016714,0.62637806
55,0.0,0.1790845,0.30200297,0.54631263
56,0.13916029,0.07764835,0.93754274,0.8702608
57,0.31369224,0.3726349,0.952511,0.88406587
58,0.17301191,0.1228598,0.7951922,0.5808643
59,0.656183,0.00841383,0.9967724,0.5047212
60,0.06907781,0.04963497,0.562338,0.6897813
61,0.31537774,0.44300222,1.0,0.9985149
62,0.06214882,0.020422783,0.8679265,0.30739585
63,0.03043541,0.010097875,0.27897343,0.20290272
64,0.029066367,0.03989685,0.62431526,0.69709957
65,0.23580976,0.057798345,0.9231574,0.71771485
66,0.24426988,0.2643913,0.592722,0.73133975
67,0.13960192,0.08154412,0.52087915,0.40150696
68,0.108365,0.100602396,0.51421744,0.41519874
69,0.0,0.013725547,0.9681074,0.37675264
70,0.11037819,0.057479113,0.52756715,0.42655617
71,0.39978623,0.37093967,0.700225,0.5834334
72,0.11977018,0.0,0.8304589,0.63824135
73,0.10005772,0.06912834,0.48355561,0.44757065
74,0.10181852,0.121538304,0.5095242,0.3822568
75,0.6902084,0.08357256,0.99899334,0.41016197
76,0.027225394,0.120975204,0.8969228,0.64068645
77,0.0388016,0.05893955,0.4211323,0.4849827
78,0.09971904,0.039908446,0.5159332,0.44525132
79,0.31893888,0.37664184,0.74847895,0.6310093
80,0.09727594,0.06335226,0.4334245,0.4603272
81,0.2971776,0.029627703,0.9110834,0.47335586
82,0.06544998,0.019108754,0.5540098,0.6140746
83,0.3177528,0.4387687,1.0,1.0
84,0.088672094,0.079955116,0.45095283,0.4297145
85,0.63858706,0.0249963,0.9892674,0.7650775
86,0.3841028,0.37094116,0.7132299,0.5692761
87,0.15058042,0.0080247875,0.75539947,0.6618133
88,0.14465155,0.037736263,0.92798585,0.3590303
89,0.09414106,0.22071029,0.86513895,0.7673295
90,0.1413298,0.075337924,0.49155337,0.44791344
91,0.3229748,0.33951256,0.80168015,0.6110717
92,0.40555745,0.36919063,0.72819346,0.5703579
93,0.0842214,0.058721103,0.44627962,0.45035192
94,0.045006335,0.023197116,0.73862255,0.57612324
95,0.14096728,0.27461678,0.93737215,0.83838546
96,0.034659933,0.08415067,0.39238003,0.50697476
97,0.08794004,0.061150357,0.5661343,0.6132388
98,0.0715047,0.038785115,0.5379706,0.55828065
99,0.051690117,0.14924808,0.6552808,0.7184877
