,a,b,c,d
0,0.2222539,0.337957,0.8718799,0.68437254
1,0.11735214,0.30338252,1.0,0.94416744
2,0.7599634,0.37825546,1.0,0.99971557
3,0.47841662,0.33993122,0.6461046,0.43509707
4,0.38839528,0.68150246,0.60203105,0.7595911
5,0.099351145,0.2647314,1.0,0.99401456
6,0.114261426,0.25933692,1.0,0.934562
7,0.7249887,0.0024273873,0.9964956,0.37200126
8,0.4210299,0.41320544,0.5053727,0.5143296
9,0.10894046,0.34292588,0.6493051,0.7863042
10,0.7051373,0.0,0.987029,0.3887181
11,0.10863958,0.28919908,1.0,0.9918704
12,0.13156599,0.4302871,0.8421913,0.9216138
13,0.67041945,0.38540038,0.8007264,0.49764913
14,0.10691572,0.3283715,0.8639548,0.7764905
15,0.24462958,0.013555383,0.55487007,0.2939451
16,0.28512335,0.638912,0.7783372,0.91940594
17,0.603557,0.24080497,0.7205674,0.270786
18,0.24502984,0.0058727358,0.53366,0.1965153
19,0.035523992,0.22964336,0.08959095,0.27865425
20,0.899336,0.38478217,0.99757695,0.57925916
21,0.6689005,0.37708175,0.74072766,0.49272627
22,0.08452062,0.14486907,0.93154746,0.79747945
23,0.6308899,0.27020714,1.0,1.0
24,0.09163363,0.28622124,0.87666905,0.84532964
25,0.13822058,0.15743543,0.98332113,0.72468674
26,0.59161824,0.18164194,0.70443475,0.2071911
27,0.11432994,0.29999286,0.9966559,0.95517975
28,0.4770335,0.3345445,1.0,0.99993485
29,0.8933178,0.3886749,0.99423045,0.8339711
30,0.12132739,0.42592874,0.85734844,0.9026895
31,0.09378169,0.22071034,1.0,0.99779874
32,0.62050694,0.24314609,0.7113183,0.2642903
33,0.074457504,0.078507975,0.9564204,0.6483569
34,0.7155483,0.0,0.9827303,0.3953837
35,0.770338,0.3503704,0.9997023,1.0
36,0.71050996,0.40033028,0.82319397,0.4837764
37,0.068667196,0.22604588,1.0,0.9994456
38,0.67809224,0.3888607,0.8083589,0.4957743
39,0.25398675,0.018482383,0.5462489,0.17753787
40,0.34513983,0.36895457,0.96716106,0.9838121
41,0.6529856,0.13027199,0.71692103,0.15405063
42,0.42560568,0.33398885,0.51010376,0.37993947
43,0.70662546,0.42970893,0.76704687,0.48728356
44,0.71215516,0.36472476,1.0,1.0
45,0.25314084,0.0063424204,0.540239,0.10792601
46,0.42186692,0.33230072,0.50929034,0.37964827
47,0.80112,0.8314226,1.0,1.0
48,0.5385494,0.67967415,0.61383945,0.71482414
49,0.5191259,0.3890581,0.99232596,0.96882427
50,0.24001384,0.5339426,0.9862082,0.98530835
51,0.7604715,0.006159811,0.9799377,0.22268955
52,0.47795996,0.33795908,0.5279983,0.376431
53,0.5175486,0.33879212,0.99291974,0.9824078
54,0.059059247,0.18274426,0.9560951,0.8013017
55,0.75464416,0.42118374,0.8209665,0.4771805
56,0.6956159,0.41277778,0.7798814,0.48716903
57,0.6109396,0.24026239,0.71704024,0.2589459
58,0.7694893,0.0117861265,0.992935,0.1895877
59,0.73178756,0.019210547,1.0,0.37374035
60,0.7277315,0.4141474,0.81734365,0.47616583
61,0.37152457,0.24508785,0.99641174,0.75259477
62,0.46713695,0.6778966,0.608018,0.7205587
63,0.4460458,0.343577,0.5000617,0.3671103
64,0.2604917,0.027295016,0.5594218,0.29269978
65,0.6134256,0.2388243,0.72091657,0.26791906
66,0.5784314,0.26833716,0.7184133,0.36783618
67,0.61611533,0.24027555,0.71198684,0.26666197
68,0.5004845,0.3651377,0.8856492,0.7033274
69,0.38974327,0.38043636,0.51879394,0.53948534
70,0.44296163,0.34231552,0.50223166,0.36770287
71,0.25585592,0.0026268244,0.52669066,0.048036322
72,0.71313643,0.0,0.99701416,0.38372207
73,0.58131766,0.18459886,0.7182418,0.20601724
74,0.43805304,0.68123406,0.61222106,0.7419897
75,0.61097896,0.23989412,0.71454984,0.26697373
76,0.65754455,0.1314033,0.7190087,0.15384346
77,0.00807541,0.01825985,0.90190494,0.72355527
78,0.4759856,0.33416003,0.52730554,0.3803741
79,0.2532128,0.006553731,0.54944825,0.103790775
80,0.49255046,0.3369225,0.6485525,0.3911436
81,0.11637874,0.0385647,0.77250874,0.43533707
82,0.7557761,0.43497565,0.9938059,0.9233762
83,0.3025476,0.63720053,0.8112446,0.90424794
84,0.59583914,0.18650682,0.66829294,0.2046987
85,0.25471884,0.0155210495,0.5559459,0.28977102
86,0.5537751,0.2635561,0.7212056,0.38022724
87,0.3560872,0.3260031,0.60796505,0.7222225
88,0.5887298,0.18783024,0.67962843,0.20465218
89,0.74069,0.0025810336,0.97733533,0.23523869
90,0.74125326,0.0020225144,1.0,0.3959984
91,0.5969676,0.18732017,0.6721711,0.20347854
92,0.39280918,0.6830719,0.62536347,0.7646461
93,0.30592126,0.33409157,0.65123445,0.716344
94,0.7668213,0.578312,0.99200505,0.98257744
95,0.18011802,0.36672544,0.9262841,0.8555042
96,0.09199219,0.13741024,0.93842685,0.81050766
97,0.56497747,0.2694597,0.71942085,0.36743683
98,0.41744384,0.3059795,0.99522537,0.9787584
99,0.23159648,0.017211046,0.53829974,0.2935329
