,a
0,0.69696546
1,0.6160214
2,0.5697413
3,0.4493351
4,0.4406893
5,0.35666564
6,0.26178655
7,0.22792631
8,0.22200823
9,0.21775657
10,0.20646656
11,0.18837537
12,0.13165024
13,0.111830816
14,0.11161174
15,0.10690894
16,0.09784828
17,0.09761197
18,0.09745097
19,0.06701959
20,0.06558079
21,0.062423795
22,0.061566368
23,0.060207766
24,0.05953759
25,0.056356877
26,0.054890852
27,0.054507744
28,0.053486414
29,0.048459016
30,0.047814425
31,0.046839137
32,0.04492997
33,0.04332763
34,0.042442188
35,0.042018205
36,0.040152073
37,0.040038586
38,0.03751034
39,0.037206646
40,0.036933504
41,0.030532157
42,0.029349808
43,0.027871776
44,0.025466172
45,0.02451224
46,0.024383591
47,0.023404833
48,0.023070095
49,0.02244057
50,0.02190521
51,0.021496404
52,0.021226335
53,0.021147408
54,0.021098645
55,0.021044487
56,0.019004093
57,0.018303657
58,0.017746277
59,0.01767586
60,0.017477507
61,0.016067697
62,0.015832404
63,0.015820758
64,0.015505285
65,0.015480095
66,0.015418388
67,0.015358822
68,0.015242059
69,0.014617086
70,0.013417491
71,0.013037578
72,0.012928299
73,0.012665642
74,0.012575369
75,0.012416696
76,0.012009339
77,0.0119032925
78,0.011788028
79,0.011739504
80,0.01169155
81,0.01164931
82,0.011583148
83,0.010396231
84,0.0103778085
85,0.0102417115
86,0.010225626
87,0.009881525
88,0.009723607
89,0.009013465
90,0.008585806
91,0.008421515
92,0.008396411
93,0.008292181
94,0.008242467
95,0.008208919
96,0.008020127
97,0.007890587
98,0.007576949
99,0.007424307
