,a
0,0.9264916
1,0.63138086
2,0.39080492
3,0.35090813
4,0.3104855
5,0.3089368
6,0.30331895
7,0.200007
8,0.18483952
9,0.14796717
10,0.12871167
11,0.12348285
12,0.108860664
13,0.10331179
14,0.09986737
15,0.09976874
16,0.096591845
17,0.06631002
18,0.065079994
19,0.06340566
20,0.05622043
21,0.053504236
22,0.051029984
23,0.04813967
24,0.047149677
25,0.04656608
26,0.04604786
27,0.045980353
28,0.044400264
29,0.03831335
30,0.03793151
31,0.0360334
32,0.035455495
33,0.032712452
34,0.032166924
35,0.029601559
36,0.028407449
37,0.027094336
38,0.026706751
39,0.026354572
40,0.023060149
41,0.022590777
42,0.022128459
43,0.019869601
44,0.019036544
45,0.01688447
46,0.015807996
47,0.015164491
48,0.015008408
49,0.014668396
50,0.014509331
51,0.013924289
52,0.013728772
53,0.013087644
54,0.012868077
55,0.012256401
56,0.01161022
57,0.011587141
58,0.011454774
59,0.011413376
60,0.011403909
61,0.011369284
62,0.011069631
63,0.010698718
64,0.010543419
65,0.010379156
66,0.009835603
67,0.00947378
68,0.009180368
69,0.008608918
70,0.008286404
71,0.008080929
72,0.008060623
73,0.0077708755
74,0.007691165
75,0.007594335
76,0.0070574274
77,0.0069692037
78,0.006835845
79,0.0061725616
80,0.006056478
81,0.005705839
82,0.0056101135
83,0.005606669
84,0.005317509
85,0.005284898
86,0.005261112
87,0.005194929
88,0.0051867072
89,0.0051057125
90,0.005034872
91,0.0050055934
92,0.0049901856
93,0.0049752328
94,0.0047366926
95,0.004713052
96,0.004602277
97,0.00457185
98,0.004523805
99,0.004507739
