,a,b,c,d
0,0.14662507,0.30212373,0.7409727,0.5886912
1,0.6249136,0.023528023,0.98821646,0.87332594
2,0.11973806,0.019864388,0.98136467,0.726729
3,0.12959702,0.030153923,0.970977,0.89973176
4,0.12858292,0.04887661,0.9928298,0.92369217
5,0.14953476,0.23116462,0.97089803,0.9118035
6,0.5133825,0.7273149,0.7371564,0.9008441
7,0.123737544,0.2526214,0.46587688,0.57529193
8,0.5440395,0.4162928,0.65125895,0.5413738
9,0.5245593,0.6473995,0.8889727,0.903767
10,0.36047298,0.3536856,0.43084636,0.44609794
11,0.31680968,0.49636352,0.4091869,0.5695803
12,0.39189297,0.4342922,0.53657985,0.5294506
13,0.47644293,0.5804139,0.9709648,0.9278837
14,0.5406772,0.66971755,0.7475095,0.8220535
15,0.47206676,0.5688874,0.9298277,0.92086387
16,0.4989908,0.77864724,0.7500818,0.92401755
17,0.5690227,0.7046529,0.68522155,0.7761992
18,0.5081002,0.62002224,0.8329229,0.8977675
19,0.5130344,0.7027574,0.7295979,0.8478125
20,0.5560432,0.6459582,0.7690609,0.7671717
21,0.12729116,0.19678344,0.9887966,0.93161935
22,0.40157038,0.23935917,0.55993295,0.31459266
23,0.31831816,0.44359726,0.98732597,0.9239288
24,0.11376391,0.25437844,0.6692435,0.597213
25,0.3351813,0.44647238,0.98228323,0.91859776
26,0.5241733,0.7467274,0.8276551,0.9173939
27,0.455891,0.02663208,0.99978966,0.69960403
28,0.512152,0.7088689,0.7714665,0.8689681
29,0.4575765,0.16229919,1.0,0.94128263
30,0.5734418,0.6994327,0.6930828,0.7812738
31,0.48496425,0.5684132,0.91747844,0.84427136
32,0.3910146,0.5639722,0.95383567,0.93203765
33,0.11027451,0.0021609878,0.9702122,0.7348724
34,0.81260955,0.6511217,1.0,0.8916038
35,0.12257482,0.06065601,1.0,0.92390794
36,0.5691973,0.5549764,0.9849334,0.9366685
37,0.7664739,0.00062051293,0.99846685,0.12970735
38,0.6281194,0.70458287,0.87779754,0.8915523
39,0.32154995,0.46664816,0.9897268,0.9335976
40,0.5498017,0.42591396,0.6441625,0.5364951
41,0.5257153,0.70903707,0.71329516,0.8679728
42,0.48590606,0.62298256,0.9589072,0.9255682
43,0.5066104,0.69200414,0.7552573,0.8795115
44,0.42511886,0.03369419,0.98645836,0.36202258
45,0.56302357,0.6080667,0.9056711,0.86979073
46,0.5098931,0.61017895,0.7583943,0.75357175
47,0.50616866,0.73952943,0.82506317,0.9125108
48,0.116042994,0.071581535,0.8298992,0.48744714
49,0.5630387,0.70385534,0.6940531,0.7813204
50,0.101346284,0.07365677,0.8425976,0.605254
51,0.14064932,0.032654267,0.9513033,0.9216361
52,0.51277345,0.054301873,0.9747363,0.8953305
53,0.6410234,0.6973948,0.90084606,0.9150632
54,0.5116753,0.6510409,0.7941292,0.79514205
55,0.1130054,0.13780752,0.782497,0.6316184
56,0.5178665,0.6438583,0.79481757,0.78020203
57,0.37079653,0.051102526,0.629781,0.09771713
58,0.59009767,0.6211658,0.8050635,0.75227314
59,0.5811387,0.0019942808,0.84220356,0.12782049
60,0.5307539,0.014728985,0.9154119,0.2808583
61,0.5835968,0.0,0.8077552,0.12028842
62,0.7583023,0.0060960576,1.0,0.13207465
63,0.62667143,0.0,1.0,0.8314176
64,0.7201856,0.86870354,0.9484139,1.0
65,0.11499113,0.036036607,0.9673086,0.69205594
66,0.49632743,0.2744746,0.57530975,0.31364644
67,0.70556027,0.500238,1.0,0.92278016
68,0.53268975,0.694145,0.72744054,0.8024843
69,0.38525283,0.4315901,1.0,0.9394714
70,0.48434123,0.5761379,0.8540934,0.8290272
71,0.77382904,0.7084857,0.89673465,0.8256178
72,0.7017566,0.0010323905,0.9846277,0.52096653
73,0.2421921,0.0061323163,0.99257714,0.5205406
74,0.553474,0.6632369,0.75866973,0.7871296
75,0.5066011,0.6924053,0.75309426,0.8715279
76,0.083973035,0.06319656,0.8496729,0.61469525
77,0.4971601,0.5689689,0.744542,0.6971431
78,0.2544011,0.0312998,0.89318526,0.37576994
79,0.50658363,0.61210537,0.7988561,0.76110977
80,0.097928345,0.23633541,0.67008483,0.5876737
81,0.4790649,0.5752481,0.9745012,0.90925044
82,0.3201202,0.15188324,0.8251124,0.32877636
83,0.6028494,0.0,1.0,0.826493
84,0.4118677,0.23783767,0.5833847,0.31645885
85,0.63133824,0.0,1.0,0.5920122
86,0.7035536,0.05267124,0.98274976,0.48847395
87,0.55009544,0.14567906,1.0,0.8820808
88,0.39773464,0.22522576,0.63327175,0.32855365
89,0.1484211,0.22448733,1.0,0.92647016
90,0.54380465,0.69848275,0.7124639,0.7637858
91,0.38899192,0.22615638,0.65546066,0.31902638
92,0.53449506,0.3841603,0.9799453,0.956302
93,0.5277599,0.69633335,0.67172486,0.744047
94,0.45863318,0.6213485,0.97436523,0.9166236
95,0.49920726,0.73476964,0.84472626,0.92677146
96,0.63347477,0.5428234,0.968828,0.9143874
97,0.52463526,0.7051343,0.7184772,0.888983
98,0.49939835,0.5694019,0.7880488,0.7046029
99,0.5117679,0.78931224,0.78308344,0.93055755
