,a
0,0.21077093
1,0.1928639
2,0.12630661
3,0.094980896
4,0.09269556
5,0.08849436
6,0.08572152
7,0.07509075
8,0.07106454
9,0.056571256
10,0.054156315
11,0.053992826
12,0.05085148
13,0.046447318
14,0.046133075
15,0.046032332
16,0.043322425
17,0.04132438
18,0.03884473
19,0.035637308
20,0.034413528
21,0.03419797
22,0.031904776
23,0.031242142
24,0.0312173
25,0.028568259
26,0.025454799
27,0.023124993
28,0.022172473
29,0.021827847
30,0.02162656
31,0.021590473
32,0.01988498
33,0.01943862
34,0.01796466
35,0.017605988
36,0.016417751
37,0.014871596
38,0.013993705
39,0.013632821
40,0.011968598
41,0.011855193
42,0.011492394
43,0.010422652
44,0.010206654
45,0.010075718
46,0.009825867
47,0.009661807
48,0.00956171
49,0.009452699
50,0.009328716
51,0.009317108
52,0.009281718
53,0.008655794
54,0.008335684
55,0.00833055
56,0.008322361
57,0.007954211
58,0.0072845616
59,0.0070128636
60,0.006875632
61,0.006860768
62,0.006831653
63,0.006636996
64,0.006529715
65,0.0065126424
66,0.0061598825
67,0.0056200065
68,0.0055895033
69,0.0053184885
70,0.0049489206
71,0.0049479157
72,0.004918494
73,0.0047204737
74,0.004709658
75,0.004632814
76,0.004618084
77,0.004527221
78,0.00439818
79,0.0043732766
80,0.004314117
81,0.004311926
82,0.004309524
83,0.0042808023
84,0.0042378344
85,0.004174155
86,0.0041512507
87,0.0040982435
88,0.004063338
89,0.003966654
90,0.0039046272
91,0.0038923405
92,0.0038204773
93,0.0037628412
94,0.0037295897
95,0.0036255363
96,0.0035944977
97,0.00351731
98,0.003488002
99,0.003453397
