,a
0,0.9779443
1,0.6455901
2,0.5395078
3,0.4354553
4,0.3330185
5,0.22047012
6,0.17364939
7,0.1611627
8,0.15362144
9,0.1279934
10,0.08472899
11,0.08432769
12,0.07356879
13,0.07326811
14,0.046364464
15,0.037518814
16,0.031762067
17,0.03088996
18,0.029573813
19,0.02609707
20,0.023567772
21,0.022623857
22,0.021135492
23,0.01946721
24,0.01886359
25,0.018601872
26,0.018222567
27,0.017242175
28,0.016760312
29,0.015862906
30,0.014682466
31,0.0145031465
32,0.013673294
33,0.013593956
34,0.011842071
35,0.011749973
36,0.011002636
37,0.010957143
38,0.010635752
39,0.009603616
40,0.009452088
41,0.009105488
42,0.007890466
43,0.007518356
44,0.0074057453
45,0.0072867465
46,0.007274004
47,0.0072115394
48,0.0065902644
49,0.006400202
50,0.006342623
51,0.006287241
52,0.0060369335
53,0.005997591
54,0.005889219
55,0.005883954
56,0.005882838
57,0.0058067143
58,0.005758896
59,0.005568083
60,0.0055262614
61,0.0054749656
62,0.0054327725
63,0.005107857
64,0.0050156587
65,0.004942663
66,0.004935319
67,0.00480562
68,0.004799972
69,0.0046762777
70,0.004501852
71,0.0044883112
72,0.004304018
73,0.004276971
74,0.004179346
75,0.004155182
76,0.004102033
77,0.0040310333
78,0.0039532236
79,0.003687302
80,0.0036826055
81,0.0035337596
82,0.0035242115
83,0.00346505
84,0.0032674668
85,0.0032563645
86,0.003254582
87,0.003247629
88,0.0031830233
89,0.003161247
90,0.0031116575
91,0.0030748146
92,0.002835794
93,0.0028276562
94,0.0027956471
95,0.0027920653
96,0.0027275935
97,0.0027237374
98,0.0026052652
99,0.0025926384
