,a
0,0.621061
1,0.46812677
2,0.36936975
3,0.3328732
4,0.28575748
5,0.16417949
6,0.1505546
7,0.14904074
8,0.14811729
9,0.14218016
10,0.13838892
11,0.124343626
12,0.121576026
13,0.11559042
14,0.10575856
15,0.100548305
16,0.09830129
17,0.09108836
18,0.07426061
19,0.07364718
20,0.07189925
21,0.0609556
22,0.053917147
23,0.05110513
24,0.049915627
25,0.043329764
26,0.041685976
27,0.039167948
28,0.03913888
29,0.035782006
30,0.035676844
31,0.033741187
32,0.033437543
33,0.033270396
34,0.032055095
35,0.0310423
36,0.030939825
37,0.030360557
38,0.02992127
39,0.02972903
40,0.029691346
41,0.029302336
42,0.029248094
43,0.028669298
44,0.026784163
45,0.026463063
46,0.02593967
47,0.025843319
48,0.0257157
49,0.025239881
50,0.024462262
51,0.024331024
52,0.02398926
53,0.022793306
54,0.021633541
55,0.021586342
56,0.021248987
57,0.020738306
58,0.020280574
59,0.020095238
60,0.018655267
61,0.018190447
62,0.017484047
63,0.017410615
64,0.017164798
65,0.016318198
66,0.015889324
67,0.01576744
68,0.015490524
69,0.015380842
70,0.014803853
71,0.014678401
72,0.014640326
73,0.01461939
74,0.0143323615
75,0.014246911
76,0.01377986
77,0.0134117445
78,0.013288136
79,0.012635294
80,0.012505938
81,0.012354078
82,0.012064123
83,0.011952509
84,0.01192434
85,0.011922282
86,0.011889889
87,0.011562956
88,0.011560609
89,0.011524525
90,0.011451388
91,0.011427955
92,0.011186558
93,0.010976652
94,0.010858157
95,0.010187906
96,0.009770442
97,0.00957232
98,0.009476008
99,0.009324404
