,a,b,c,d
0,0.053907625,0.39174983,0.3136396,0.50683594
1,0.04321635,0.058590543,0.98392093,0.8081955
2,0.33845553,0.22363734,0.9967272,0.7305159
3,0.48102602,0.03543699,0.8951354,0.3313781
4,0.55200976,0.29094967,0.9834827,0.6552362
5,0.03632467,0.28992495,0.6323877,0.57684624
6,0.7805975,0.28524038,0.9941738,0.6454488
7,0.66065377,0.27654696,0.96905446,0.6367886
8,0.39008924,0.10570492,1.0,0.7186487
9,0.042549286,0.030745506,1.0,0.8916615
10,0.046143852,0.15478846,1.0,0.81698745
11,0.41907033,0.2833451,0.947299,0.62768936
12,0.5258068,0.0,0.97820693,0.3012435
13,0.76349336,0.28009892,1.0,0.65714574
14,0.027224464,0.3409059,0.31332117,0.5162625
15,0.32034475,0.028773231,0.9927313,0.6310418
16,0.12242027,0.41796702,0.15623355,0.45963642
17,0.061975304,0.4440475,0.9434192,1.0
18,0.38472486,0.5781,0.72148764,0.7501143
19,0.20924714,0.43776995,0.2606823,0.49590364
20,0.07067988,0.107201725,0.984281,0.8315008
21,0.09460353,0.4666382,1.0,0.98393005
22,0.4515038,0.20317659,0.89458364,0.32026854
23,0.093899384,0.0047315215,0.98674846,0.6135605
24,0.025958622,0.9046699,0.43056214,0.99778587
25,0.13619074,0.4620422,0.19718735,0.49016547
26,0.40022132,0.022908172,1.0,0.39204276
27,0.33016053,0.2830566,0.89362085,0.615705
28,0.5649224,0.0,0.8663135,0.25786385
29,0.5541481,0.0,0.861973,0.27865654
30,0.14071749,0.7447911,0.5870302,0.8071072
31,0.20286041,0.070196986,0.96380544,0.834409
32,0.37437865,0.55886394,0.88294506,0.732792
33,0.067577414,0.03827503,0.99240845,0.86504346
34,0.41509423,0.5105078,1.0,1.0
35,0.3604585,0.25750136,1.0,0.87023187
36,0.3445685,0.018681735,0.9338973,0.40646896
37,0.49037915,0.03096222,1.0,0.8703624
38,0.12240219,0.5194165,0.95102274,0.99701416
39,0.23850076,0.0059682652,0.99967754,0.40120292
40,0.44300792,0.008800849,0.96801364,0.34073624
41,0.02876919,0.33089247,0.33276048,0.5170811
42,0.8159842,0.29131937,0.99951196,0.6541623
43,0.18220042,0.54616535,0.9458249,1.0
44,0.52895415,0.007939617,0.5855269,0.042567756
45,0.21883655,0.31140202,0.9966118,0.93564576
46,0.03174413,0.8578359,0.822156,0.9981307
47,0.13386719,0.49584487,0.93286157,0.96591794
48,0.4360011,0.009022484,0.95860445,0.3459059
49,0.1419303,0.0043276977,0.9847524,0.61058784
50,0.21791644,0.28718308,0.8418258,0.61872333
51,0.21191405,0.44341168,0.24617323,0.49064082
52,0.0,0.904785,0.108181715,0.9989262
53,0.26249117,0.306981,0.7680891,0.5782491
54,0.03540461,0.3287564,0.40865928,0.5466217
55,0.33010906,0.27994204,0.81034356,0.5914234
56,0.09061956,0.47935832,1.0,0.98239696
57,0.4773735,0.31248194,0.7787296,0.57447666
58,0.5095688,0.0,0.9521519,0.2935919
59,0.22387518,0.4392425,0.2844023,0.49286562
60,0.79031414,0.9194571,0.99537295,0.9978396
61,0.45003313,0.22585838,0.8387763,0.3500655
62,0.8075288,0.30971503,0.9959128,0.6431542
63,0.081698254,0.0005773926,0.98142135,0.57050633
64,0.06759577,0.11370071,0.9440194,0.8819449
65,0.38642362,0.4773586,0.9354292,0.69072425
66,0.7964496,0.91842216,1.0,1.0
67,0.14742275,0.47358406,0.97537297,0.9705469
68,0.38332295,0.5729608,0.73076755,0.8673419
69,0.3609943,0.25117669,0.99676496,0.98000723
70,0.19130944,0.56495667,0.96156913,0.98749816
71,0.4481869,0.29142198,0.86316204,0.6237023
72,0.07183828,0.47332296,1.0,0.9859705
73,0.37102,0.12948254,1.0,0.8366432
74,0.4122133,0.10275156,0.9214217,0.5296456
75,0.2861623,0.20910369,1.0,0.9092832
76,0.13570921,0.2628611,0.9613453,0.9433256
77,0.14749782,0.4782614,0.9901015,0.95530146
78,0.47468874,0.33633822,0.928444,0.5999439
79,0.013174108,0.0,0.7342505,0.97385436
80,0.03972326,0.21466303,0.56835884,0.79658467
81,0.018083395,0.044544943,0.88144535,0.9646751
82,0.46011436,0.0,0.9871519,0.33653846
83,0.6432815,0.0,1.0,1.0
84,0.21256164,0.4564613,0.25311193,0.4974714
85,0.056034166,0.10889341,0.7979938,0.59718245
86,0.80557674,0.27203786,0.99869996,0.6564858
87,0.0055503845,0.3015367,0.8637478,0.96643806
88,0.51329714,0.0012208556,0.96612775,0.33165735
89,0.42426404,0.56865555,0.9832886,0.9679759
90,0.4660432,0.32069057,0.76472473,0.5719181
91,0.2465321,0.22615913,0.9509596,0.69296634
92,0.06288798,0.16877495,0.96570724,0.90466243
93,0.79276836,0.28666127,1.0,0.6353198
94,0.6762342,0.3037191,0.9706015,0.6370715
95,0.21144736,0.4699434,0.24318849,0.4985011
96,0.018061677,0.17865066,1.0,0.9332089
97,0.47260508,0.33290285,0.7661605,0.5511217
98,0.17272563,0.5360662,0.97202456,0.9662345
99,0.10595902,0.48125112,1.0,0.9967069
