,a
0,0.9434227
1,0.2308467
2,0.20326507
3,0.11393167
4,0.059602764
5,0.055529125
6,0.038582973
7,0.034386303
8,0.033919178
9,0.033608958
10,0.026466666
11,0.025958981
12,0.024198817
13,0.02129724
14,0.021011002
15,0.020638427
16,0.019490737
17,0.017980376
18,0.017628537
19,0.016324906
20,0.014573188
21,0.014562807
22,0.014455537
23,0.014074236
24,0.012807607
25,0.012611306
26,0.012202263
27,0.012076042
28,0.011857948
29,0.0117642
30,0.010735829
31,0.009681996
32,0.009450838
33,0.0089333635
34,0.0075195874
35,0.0074636727
36,0.007113807
37,0.006942167
38,0.0064740037
39,0.006416041
40,0.006044262
41,0.005872538
42,0.005749721
43,0.005629221
44,0.005171688
45,0.005040799
46,0.004963076
47,0.0048380885
48,0.004711032
49,0.004608072
50,0.0045785275
51,0.004523442
52,0.0044002566
53,0.0043934975
54,0.004373961
55,0.0042672376
56,0.0040318123
57,0.003942092
58,0.0038757024
59,0.0038104507
60,0.003744627
61,0.0033804206
62,0.0033777698
63,0.003310403
64,0.0032661606
65,0.0032624414
66,0.0032382568
67,0.0031507185
68,0.0031254468
69,0.003101052
70,0.0030941234
71,0.003059165
72,0.0029648119
73,0.0029247026
74,0.0029003737
75,0.0028827533
76,0.0028720524
77,0.0028657143
78,0.0028395609
79,0.002721157
80,0.0026759957
81,0.0026346638
82,0.002533178
83,0.002519873
84,0.0024891752
85,0.002416665
86,0.0024000567
87,0.0023979817
88,0.002382916
89,0.0023674476
90,0.0023195876
91,0.002307165
92,0.0022948182
93,0.0022188583
94,0.0022040845
95,0.002165582
96,0.0021611333
97,0.002132952
98,0.0021064517
99,0.002068602
