,a,b,c,d
0,0.39041302,0.13224912,0.9988201,0.34882125
1,0.50099814,0.0069900323,0.99670106,0.21448019
2,0.5259194,0.08717153,0.6132298,0.13541855
3,0.58698887,0.0042054174,0.9812459,0.20186691
4,0.4563348,0.063344344,0.9864309,0.2812672
5,0.20423512,0.62250996,0.56164634,0.7195844
6,0.19939369,0.62371206,0.5630152,0.7167353
7,0.5411411,0.66750664,0.56733406,0.7099799
8,0.48127624,0.125585,0.9933004,0.3424845
9,0.4333807,0.1764693,0.5368532,0.24066082
10,0.1187555,0.19408062,0.29845744,0.2505953
11,0.23753147,0.6264795,0.5184123,0.71236736
12,0.50828105,0.6238171,0.53669596,0.65035236
13,0.098732986,0.19473065,0.30905953,0.24948621
14,0.09954091,0.19676088,0.3089067,0.24870859
15,0.09280755,0.1966754,0.31152984,0.25160477
16,0.39576355,0.16448994,0.47573212,0.24080443
17,0.51442885,0.6238331,0.5410616,0.65576553
18,0.49469987,0.06541962,0.97182274,0.2934966
19,0.4983596,0.0083872415,0.9929556,0.22601983
20,0.2716037,0.74926746,0.32945532,0.833359
21,0.48385948,0.13484582,0.83185,0.34715885
22,0.49138632,0.12324478,0.98618907,0.35426486
23,0.22231145,0.5294869,0.48213208,0.5839687
24,0.5028426,0.0037315653,0.9933905,0.21013644
25,0.5789381,0.91157234,0.6728959,0.9564411
26,0.20199935,0.5516379,0.29110378,0.6551913
27,0.46706483,0.052284677,0.99181104,0.2645808
28,0.5871816,0.005609064,0.97248703,0.19877987
29,0.5164402,0.029650701,0.64302695,0.12641956
30,0.38043505,0.66403276,0.55555224,0.70364606
31,0.56598943,0.90823627,0.67806995,0.95992285
32,0.39438522,0.16531046,0.533139,0.2484247
33,0.56170785,0.9096791,0.6745613,0.9609781
34,0.763913,0.19641782,0.9839581,0.3248083
35,0.5340494,0.6688699,0.560961,0.7085643
36,0.3477083,0.6243553,0.52885115,0.6630691
37,0.5839253,0.0,0.916781,0.20068197
38,0.020528238,0.16183387,0.12154041,0.22867198
39,0.5177945,0.00436326,0.99602824,0.2168315
40,0.20502953,0.5517681,0.2953595,0.6535376
41,0.97266614,0.30547366,0.9971421,0.32673553
42,0.10452667,0.195822,0.30309245,0.24920633
43,0.5152029,0.03582417,0.6266272,0.1331366
44,0.24641857,0.6344485,0.40699574,0.71203244
45,0.2697342,0.74874645,0.33662793,0.83832854
46,0.81760544,0.045150347,1.0,0.23086345
47,0.12224737,0.20709272,0.16796224,0.23602071
48,0.5485824,0.04009525,0.99582857,0.25165698
49,0.28201705,0.75171584,0.31816626,0.7751874
50,0.36954635,0.65129447,0.5433927,0.6946532
51,0.20833674,0.5341988,0.48469463,0.6483155
52,0.4025981,0.13274878,0.99257654,0.34864393
53,0.48243073,0.14015421,0.80517143,0.3460038
54,0.21786672,0.53754,0.48444602,0.64823395
55,0.19898216,0.62326145,0.56115574,0.71888477
56,0.50694674,0.62215126,0.53113973,0.6451149
57,0.11415156,0.18016475,0.29040927,0.21746619
58,0.13343328,0.17765598,0.28658503,0.20736
59,0.019117855,0.1606758,0.11873592,0.22974573
60,0.29432067,0.92466444,0.3867376,1.0
61,0.813746,0.10672079,0.9934086,0.24274549
62,0.20421802,0.5499239,0.2947254,0.65592426
63,0.3643849,0.6373321,0.5403759,0.6849129
64,0.19985367,0.5295758,0.3290693,0.6748301
65,0.16508785,0.20689848,0.30726966,0.25151384
66,0.5572378,0.90966153,0.67936593,0.95820296
67,0.46444702,0.045831755,0.98452944,0.2707388
68,0.42413956,0.10360815,0.98650634,0.3455963
69,0.36139563,0.6273861,0.5284784,0.6966779
70,0.28103423,0.75056237,0.3182796,0.77603626
71,0.20604847,0.6179903,0.5531435,0.71550655
72,0.5137345,0.62168926,0.5360754,0.6402481
73,0.1576366,0.18608803,0.29103142,0.21337532
74,0.515353,0.006008253,0.9938147,0.21796992
75,0.49939832,0.1390457,0.82072103,0.3417398
76,0.5144034,0.008984003,0.97714204,0.19148605
77,0.2279442,0.5307558,0.47087216,0.65564245
78,0.24352142,0.9149011,0.67648274,0.9990268
79,0.18777657,0.20807788,0.3023027,0.2521319
80,0.0,0.058544043,0.58184457,0.9772131
81,0.20019999,0.66645026,0.25825766,0.7006954
82,0.5851885,0.006249809,0.9059819,0.18753353
83,0.21765712,0.6199443,0.55652595,0.7153722
84,0.21122243,0.5314201,0.4848257,0.58156216
85,0.4820206,0.11441917,0.9956289,0.3528558
86,0.110516846,0.19697489,0.31142652,0.25110513
87,0.48016825,0.047484472,1.0,0.2631005
88,0.4766355,0.05686589,0.98508245,0.26966685
89,0.23150529,0.6623209,0.45179105,0.7136489
90,0.6350445,8.7220666e-05,0.7755021,0.051363323
91,0.29233617,0.5921606,0.46279055,0.64992046
92,0.27124196,0.74475014,0.33502045,0.8393967
93,0.27105454,0.7541629,0.33366665,0.8275256
94,0.47943524,0.627001,0.5347297,0.6558016
95,0.17465256,0.19187336,0.28820363,0.22024646
96,0.80443275,0.031048188,0.99764997,0.16844355
97,0.111347355,0.43509838,0.24342331,0.48787692
98,0.13757184,0.23406322,0.29902315,0.27465877
99,0.27653584,0.7518984,0.3234299,0.77942055
