,a
0,0.96630603
1,0.4934274
2,0.44065696
3,0.25223354
4,0.19152907
5,0.1820447
6,0.13419966
7,0.13038942
8,0.1206032
9,0.100456625
10,0.08378032
11,0.08155606
12,0.073592864
13,0.06618363
14,0.054979417
15,0.048322316
16,0.047740743
17,0.033903465
18,0.027817179
19,0.02439186
20,0.02404192
21,0.02401665
22,0.020299826
23,0.019607555
24,0.018758012
25,0.016627364
26,0.014042165
27,0.012408916
28,0.011864589
29,0.01143973
30,0.011142498
31,0.010196619
32,0.009939795
33,0.009601271
34,0.009537764
35,0.0094715925
36,0.009195979
37,0.0089271385
38,0.008897661
39,0.00874407
40,0.008613499
41,0.00788004
42,0.0070152553
43,0.006841552
44,0.00663862
45,0.0064827255
46,0.0054156254
47,0.0052371817
48,0.005165208
49,0.004883535
50,0.004679425
51,0.0046650586
52,0.004308779
53,0.004118028
54,0.0040374408
55,0.0038408348
56,0.0037260638
57,0.003535348
58,0.0035112014
59,0.0034382085
60,0.003247298
61,0.0031730705
62,0.00311943
63,0.0031132845
64,0.0029646163
65,0.0029298307
66,0.0028918062
67,0.0028701937
68,0.0028227924
69,0.002821416
70,0.0027387836
71,0.0027362795
72,0.0026774742
73,0.0026773398
74,0.0025563722
75,0.0025548374
76,0.0023398264
77,0.0023218573
78,0.0022573832
79,0.0022211485
80,0.0022095116
81,0.0022053206
82,0.0021702943
83,0.0021427518
84,0.002064384
85,0.0019851122
86,0.001980618
87,0.0019547876
88,0.0019103623
89,0.001848596
90,0.0018232121
91,0.001801927
92,0.0017934084
93,0.0017895767
94,0.0017548985
95,0.00172423
96,0.0017116556
97,0.0017113353
98,0.0016854618
99,0.0016686359
