,a,b,c,d
0,0.28647646,0.250644,0.80014896,0.60298514
1,0.003910319,0.18041763,0.7867592,0.963842
2,0.0,0.15215297,0.47922996,1.0
3,0.8746754,0.40472132,0.9964078,0.4879288
4,0.66895366,0.6372054,0.98514825,1.0
5,0.0078450395,0.16947977,0.36287716,0.6645061
6,0.274143,0.24720119,0.7457502,0.63089734
7,0.64488345,0.6416086,0.9947682,0.9962248
8,0.0045185597,0.4290625,0.4586955,0.99882597
9,0.004823812,0.20006235,0.346195,0.6475161
10,0.047230784,0.0,0.94393516,0.17812957
11,0.760463,0.48811212,0.9955289,0.64731866
12,0.5512931,0.74200696,0.68430966,0.8041644
13,0.062559105,0.0050016735,0.87277997,0.09075939
14,0.2401443,0.2294189,0.7758404,0.60642594
15,0.85668385,0.39945686,0.9950178,0.4925321
16,0.17064174,0.10909896,0.9598932,0.94215804
17,0.0,0.15140323,0.3778386,0.7274214
18,0.104954585,0.18121068,0.586764,0.7045136
19,0.48313484,0.5821683,0.95068526,0.9968869
20,0.008501028,0.3241101,0.6261613,0.92553943
21,0.0,0.23572281,0.43673843,0.90352225
22,0.003051885,0.1685717,0.50129366,1.0
23,0.59019554,0.09362552,0.97044486,0.92552793
24,0.64037496,0.07169357,0.98568445,0.9034493
25,0.17306842,0.25454757,0.9173319,0.65494734
26,0.03172976,0.15839645,0.5931955,0.70466775
27,0.1487099,0.1944712,0.83444554,0.68821687
28,0.2662952,0.23677285,0.79775614,0.6111406
29,0.75856227,0.49036428,0.9995912,0.64597327
30,0.40210938,0.23259151,0.9559943,0.95773894
31,0.64684594,0.6121718,0.9767984,1.0
32,0.87434286,0.4014413,0.9943207,0.4855749
33,0.10513845,0.19790989,0.97719485,0.9627142
34,0.64274555,0.0,0.78705335,0.044959772
35,0.22864665,0.24624978,0.8469024,0.63199455
36,0.0017136638,0.27558327,0.9143095,0.99102116
37,0.84275115,0.0,0.99883956,0.17236516
38,0.009597537,0.23193157,0.42549217,0.8913496
39,0.83943725,0.48116276,0.9955772,0.6250756
40,0.68913025,0.6458477,1.0,0.9966587
41,0.020333938,0.17593624,0.86270976,0.9668173
42,0.65828526,0.6349556,1.0,1.0
43,0.8943385,0.40511176,0.9964029,0.4867279
44,0.8671761,0.49140814,0.99315226,0.58378285
45,0.8479647,0.0065794373,0.99855816,0.16275842
46,0.0,0.15345979,0.8884425,0.699166
47,0.1432468,0.5134313,0.97214276,1.0
48,0.49793193,0.7303533,0.6870098,0.81243
49,0.5308171,0.23142844,0.9563243,0.904712
50,0.7510823,0.48361441,0.9958119,0.64790356
51,0.03140981,0.1778542,0.37021604,0.50328714
52,0.12140637,0.17250858,0.37554556,0.340492
53,0.8638978,0.4029204,0.9919502,0.48827952
54,0.0,0.0,1.0,1.0
55,0.5143356,0.73580617,0.69079185,0.80757344
56,0.48425722,0.2749112,0.66972935,0.3355719
57,0.30079347,0.2207519,0.7766404,0.63501537
58,0.09084295,0.11809591,0.8894283,0.6864899
59,0.5147627,0.07030952,0.99909,0.9492891
60,0.021734722,0.12886153,0.63817245,0.8052813
61,0.34556717,0.15503678,0.92118067,0.92653996
62,0.75874025,0.49075267,0.9903304,0.6427374
63,0.869267,0.40269405,0.9900194,0.4900783
64,0.35924658,0.071156345,0.9762972,0.9534704
65,0.010218175,0.69250953,0.47590822,1.0
66,0.0,0.14649421,0.5054619,0.98523337
67,0.0,0.052688483,1.0,0.9976814
68,0.0,0.36779198,0.9343024,0.98910606
69,0.20327182,0.17726825,1.0,0.6755322
70,0.16288832,0.22325712,0.85981953,0.6215898
71,0.8227411,0.49687725,1.0,0.63168
72,0.6967343,0.2990791,0.984572,0.6119936
73,0.3100475,0.27427372,0.78369164,0.58933866
74,0.0,0.19053523,0.42740437,0.9273797
75,0.20980355,0.25584623,0.8067703,0.63692915
76,0.05718788,0.6436533,0.7687998,0.9952289
77,0.15217744,0.18296582,0.85525656,0.69660157
78,0.7791859,0.4906401,0.9752758,0.6377866
79,0.16282229,0.51913625,0.9858738,1.0
80,0.67694235,0.2980207,1.0,0.595475
81,0.11483264,0.1967668,0.9579856,0.72387266
82,0.32619908,0.22524753,0.7757726,0.6061482
83,0.43852997,0.5912267,0.9699531,1.0
84,0.011654307,0.5968661,0.7797868,1.0
85,0.0,0.20169918,0.47172487,1.0
86,0.05390709,0.5256613,0.7476641,0.98149395
87,0.26133114,0.19748984,0.8816036,0.6074718
88,0.2649343,0.20584172,0.81458163,0.60930914
89,0.76091695,0.4905603,1.0,0.6481539
90,0.6627145,0.17072034,0.9689207,0.7057675
91,0.81200653,0.486529,0.98618543,0.5774206
92,0.4608603,0.57735485,0.9375469,1.0
93,0.8410811,0.39880982,0.98970205,0.49728972
94,0.8406504,0.486413,0.9945242,0.57765895
95,0.0,0.18991242,0.6128883,0.7501488
96,0.034482576,0.0,0.96958905,0.18619293
97,0.0,0.0,1.0,0.19862245
98,0.052517906,0.21724807,0.8499026,1.0
99,0.16631368,0.18119493,0.6652347,0.6204875
