,a
0,0.8814036
1,0.64752406
2,0.6309616
3,0.3409939
4,0.22395273
5,0.20988548
6,0.18542549
7,0.15041628
8,0.09530538
9,0.058653876
10,0.052765436
11,0.043000292
12,0.038595587
13,0.032539662
14,0.029676378
15,0.025605116
16,0.025025206
17,0.023923976
18,0.015422233
19,0.014706803
20,0.014314176
21,0.0138707515
22,0.013624916
23,0.011409464
24,0.011241908
25,0.010967327
26,0.010958554
27,0.010775884
28,0.009068086
29,0.008691352
30,0.0070972806
31,0.006393001
32,0.0057145264
33,0.0056793555
34,0.0045269746
35,0.0044186637
36,0.004071998
37,0.0040498925
38,0.0040465686
39,0.003970966
40,0.003883901
41,0.0036578192
42,0.0036408792
43,0.0033356317
44,0.003287471
45,0.0030230873
46,0.003019291
47,0.0029367013
48,0.0028375457
49,0.0027707396
50,0.0026272568
51,0.0023668837
52,0.0023374064
53,0.0022727929
54,0.0022387486
55,0.0022113074
56,0.0020255032
57,0.0019810437
58,0.0019443139
59,0.0018921715
60,0.0018899073
61,0.0018608579
62,0.00183035
63,0.0018210387
64,0.0018159946
65,0.0017598553
66,0.001756133
67,0.0017361746
68,0.0017355983
69,0.0017237017
70,0.0016936603
71,0.001658066
72,0.0016419686
73,0.0015936355
74,0.001537585
75,0.0015326885
76,0.0015239709
77,0.0015049367
78,0.0014983016
79,0.0014781392
80,0.0014483093
81,0.0014323537
82,0.0014085423
83,0.0013981564
84,0.0013472569
85,0.0013335254
86,0.0013206963
87,0.0012869203
88,0.0012670768
89,0.0012200321
90,0.0011767581
91,0.001119434
92,0.0010784327
93,0.0010644292
94,0.0010405137
95,0.0010110168
96,0.001010071
97,0.0009978665
98,0.0009964217
99,0.00095521234
