,a
0,0.8971125
1,0.6302779
2,0.5272173
3,0.5072402
4,0.46235287
5,0.4468125
6,0.42502922
7,0.42259848
8,0.40801132
9,0.38610417
10,0.3150292
11,0.28239864
12,0.28173396
13,0.24249002
14,0.13271022
15,0.12116836
16,0.11591366
17,0.1039453
18,0.09355068
19,0.08315873
20,0.08153359
21,0.07617006
22,0.07368268
23,0.06763057
24,0.065936066
25,0.05960442
26,0.055613827
27,0.05393715
28,0.052267324
29,0.051758353
30,0.051701434
31,0.044159655
32,0.042898104
33,0.042604264
34,0.04216551
35,0.042141084
36,0.04203023
37,0.041594658
38,0.04140686
39,0.04060642
40,0.03949324
41,0.039376196
42,0.03931442
43,0.038324382
44,0.036028396
45,0.035803318
46,0.032045387
47,0.031302717
48,0.030845083
49,0.03068162
50,0.029141102
51,0.028260855
52,0.026395788
53,0.024291422
54,0.022699853
55,0.022509834
56,0.021581264
57,0.021388635
58,0.021168139
59,0.020757109
60,0.018629111
61,0.01852098
62,0.018325245
63,0.018172339
64,0.017865133
65,0.017682638
66,0.017389808
67,0.017256923
68,0.01659932
69,0.016091894
70,0.01575281
71,0.015067701
72,0.014486766
73,0.014132904
74,0.013752677
75,0.012760555
76,0.012664812
77,0.012442452
78,0.012284004
79,0.011868653
80,0.0118498625
81,0.011644859
82,0.010789401
83,0.010713778
84,0.010713198
85,0.010645887
86,0.010450063
87,0.010295228
88,0.010207558
89,0.009286293
90,0.00922489
91,0.009132849
92,0.009109151
93,0.008921019
94,0.008686842
95,0.008620475
96,0.008380933
97,0.00835448
98,0.008304534
99,0.0081588365
