,a,b,c,d
0,0.0,0.4263704,0.9094814,0.97739744
1,0.038963675,0.012357903,0.92964685,0.6603068
2,0.45102093,0.3237475,0.6595746,0.48542044
3,0.32280278,0.037885282,0.9676225,0.5952723
4,0.4085296,0.39584446,0.541487,0.4855528
5,0.009462383,0.0042486857,0.54873025,0.19319278
6,0.7267869,0.032898825,0.99424094,0.52976745
7,0.37712607,0.09051733,0.69765985,0.5081462
8,0.39217427,0.36984038,0.59547234,0.49679777
9,0.50393677,0.29359713,0.6850227,0.4758685
10,0.7720149,0.0,1.0,0.32683924
11,0.011244481,0.010460815,0.72788435,0.3971086
12,0.03638855,0.0040250397,0.9908506,0.27544907
13,0.0,0.12557384,0.94342756,0.8739804
14,0.4039508,0.32213387,0.57008487,0.47064292
15,0.0063950606,0.0,0.97695184,0.5373599
16,0.5183808,0.34452146,0.6348718,0.47091994
17,0.1281952,0.10989879,0.975407,0.8983351
18,0.4149978,0.3315147,0.5128529,0.40578616
19,0.4294106,0.25754628,0.5629174,0.3620082
20,0.6079047,0.0,0.9953583,0.64525783
21,0.4307569,0.23510326,0.60641956,0.3762111
22,0.37871224,0.24419066,0.72792125,0.50432616
23,0.3688528,0.023521194,0.9766307,0.61413074
24,0.020479584,0.0,1.0,0.47099605
25,0.34641534,0.29065517,0.6392085,0.50557375
26,0.34729558,0.35540572,0.54971474,0.5080695
27,0.56322646,0.08661263,0.99025375,0.5794271
28,0.0,0.11405468,0.9717962,0.9287941
29,0.36025667,0.4045796,0.57541454,0.52265924
30,0.023968913,0.34668997,0.9279832,0.98063666
31,0.4043689,0.27151048,0.56053793,0.4247462
32,0.115387015,0.13809337,0.5789106,0.49163595
33,0.00043233237,0.3711199,0.9246108,0.9848219
34,0.07388748,0.08323293,0.935492,0.5774223
35,0.24758075,0.13290787,0.74207705,0.53665143
36,0.081860706,0.08568237,0.69156295,0.5215947
37,0.39330462,0.31492558,0.580305,0.47902203
38,0.0,0.0,0.99830914,0.8729183
39,0.41821593,0.23035891,0.62394094,0.37839636
40,0.4313848,0.34328812,0.5042294,0.40128052
41,0.0005449168,0.0,0.75159556,0.38022193
42,0.0056202444,0.023640461,0.7399343,0.5778108
43,0.41880688,0.2515997,0.5754777,0.36384425
44,0.019292094,0.0697032,0.8021226,0.45555395
45,0.57068384,0.054874323,0.9815682,0.5926997
46,0.25191766,0.27779406,0.65317863,0.5084147
47,0.4822412,0.23203266,0.64073855,0.29939288
48,0.42511782,0.279085,0.7141849,0.50062346
49,0.37573817,0.07094425,0.6918406,0.51134294
50,0.0049079387,0.024559153,0.58350396,0.42314583
51,0.4214656,0.288853,0.692794,0.48812124
52,0.38055012,0.24433665,0.71280336,0.50825185
53,0.4017457,0.2700879,0.57589304,0.44256195
54,0.41043356,0.23695737,0.61406183,0.4233235
55,0.11108333,0.09524898,0.90038514,0.56933856
56,0.0,0.21616676,0.8227216,0.9849078
57,0.32314575,0.40312865,0.5882813,0.5385178
58,0.04631063,0.07566132,0.5295811,0.43251684
59,0.41940394,0.07973528,0.7019563,0.4429402
60,0.0,0.12494987,0.94977134,0.969174
61,0.0,0.44090933,0.90989196,0.98711735
62,0.37026435,0.059076384,0.70785683,0.5099086
63,0.0,0.05352661,0.9741314,0.84792435
64,0.283222,0.0,0.97747195,0.61182374
65,0.39126348,0.19747749,0.9265715,0.55852574
66,0.45647746,0.077986,0.6849244,0.27563953
67,0.371865,0.013213424,0.98924595,0.6235384
68,0.37958497,0.32968673,0.65310323,0.49092573
69,0.36520842,0.043284472,0.98407644,0.6214325
70,0.004694621,0.00075141905,0.5808153,0.23155196
71,0.35186556,0.033707656,0.99348676,0.6323633
72,0.37131175,0.15518326,0.7040211,0.49831763
73,0.38358408,0.01078867,0.9967842,0.6117096
74,0.42706764,0.41032848,0.5282868,0.47660547
75,0.4383657,0.23132004,0.6686666,0.39064115
76,0.44626212,0.22239177,0.63819766,0.34889826
77,0.024270097,0.0383456,0.5841086,0.6372412
78,0.044984538,0.0,1.0,1.0
79,0.36324063,0.0876985,0.7635049,0.51926726
80,0.0,0.3601148,0.9054755,0.98412436
81,0.41937572,0.28079438,0.687429,0.49423757
82,0.3865204,0.106023364,0.70266086,0.39260578
83,0.4282407,0.25649062,0.64370066,0.41618052
84,0.423458,0.22498462,0.63029325,0.37048176
85,0.01724711,0.0035681152,0.93649346,0.67337996
86,0.46995392,0.22981922,0.63898295,0.30080718
87,0.011476033,0.0072559547,0.9740609,0.52285916
88,0.0,0.42976233,0.91450197,1.0
89,0.5862371,0.019126968,0.98971885,0.58771294
90,0.060935162,0.067896,0.9755946,0.85477173
91,0.018919576,0.10817524,0.92882216,0.8796376
92,0.42212555,0.25552306,0.5504176,0.32406002
93,0.0,0.14646338,0.8791437,0.72197556
94,0.22958529,0.27147332,0.609,0.5195018
95,0.42116702,0.20980027,0.66670257,0.42490935
96,0.28933558,0.2545275,0.70814186,0.52071476
97,0.31159294,0.0,0.9854664,0.63027525
98,0.34935257,0.13564827,0.67913604,0.47400007
99,0.074721426,0.0544553,0.97761256,0.85955137
