,a
0,0.9930727
1,0.17312647
2,0.10134005
3,0.075799584
4,0.055302534
5,0.047451954
6,0.038142975
7,0.028744377
8,0.028340872
9,0.026007568
10,0.024817789
11,0.02232867
12,0.021894796
13,0.020116083
14,0.018407108
15,0.017320007
16,0.01677797
17,0.016743992
18,0.015100366
19,0.01379388
20,0.0135121355
21,0.012656716
22,0.011643918
23,0.011255401
24,0.011028622
25,0.010649579
26,0.010454064
27,0.010119911
28,0.010115435
29,0.009689355
30,0.009514559
31,0.009184918
32,0.008935321
33,0.008837003
34,0.008636327
35,0.008608
36,0.0079352185
37,0.0077226292
38,0.007664578
39,0.0076590437
40,0.0076173134
41,0.007432786
42,0.007347963
43,0.0072618234
44,0.006852884
45,0.0066317264
46,0.0065928334
47,0.006254894
48,0.0062340167
49,0.006222818
50,0.0061345636
51,0.005385883
52,0.005273311
53,0.005127461
54,0.0049330057
55,0.0049046893
56,0.0046479967
57,0.004356026
58,0.004336462
59,0.004267842
60,0.004228395
61,0.004224141
62,0.004155182
63,0.0040686224
64,0.0039029436
65,0.003853557
66,0.003747058
67,0.003601956
68,0.0035789676
69,0.0035772226
70,0.0034830023
71,0.003354006
72,0.0032060898
73,0.003187929
74,0.0031341934
75,0.0028680398
76,0.0028182077
77,0.002740959
78,0.002627141
79,0.002505885
80,0.002480744
81,0.0024601123
82,0.0024424861
83,0.0023880554
84,0.0023673987
85,0.0023451252
86,0.0023370339
87,0.0023141569
88,0.0022554337
89,0.002252801
90,0.0022356068
91,0.002225449
92,0.0022199862
93,0.0022053486
94,0.0021869512
95,0.0019605309
96,0.0019473315
97,0.0019275775
98,0.0019206523
99,0.0018041959
