,a,b,c,d
0,0.14157845,0.3180924,0.6632175,0.5944329
1,0.104965515,0.068197705,0.9810939,0.74179375
2,0.6043583,0.025051573,0.99389994,0.7650817
3,0.30438915,0.93845236,0.43761852,1.0
4,0.31699076,0.38036144,0.38247794,0.4669846
5,0.3166559,0.51498246,0.36651817,0.57393396
6,0.11336093,0.25841308,0.48426068,0.58365136
7,0.15616621,0.29035145,0.9972629,0.92063075
8,0.49119467,0.42744908,0.57903385,0.5490102
9,0.10454834,0.2648284,0.6158927,0.597017
10,0.3678545,0.25424942,0.52072686,0.3294024
11,0.3472786,0.45679712,0.47882575,0.54356265
12,0.11107263,0.83115155,0.4788584,1.0
13,0.10354345,0.045716323,1.0,0.84353095
14,0.55700225,0.123590045,0.73831505,0.25309962
15,0.1124323,0.027750472,0.9763644,0.72254324
16,0.6082884,0.011280975,0.9979485,0.7434484
17,0.31273383,0.66278046,0.98027223,0.93920803
18,0.29372784,0.66784805,1.0,0.9446878
19,0.10423879,0.04273491,0.99259984,0.8481337
20,0.69127065,0.6589705,1.0,0.9184796
21,0.7030915,0.8376337,0.80121934,0.88182884
22,0.31678197,0.6722661,0.7966377,0.94219273
23,0.45282462,0.7860134,0.73119843,0.9387807
24,0.35288855,0.70101446,0.75520056,0.9256542
25,0.12438614,0.3451902,1.0,0.93704885
26,0.56626546,0.12866499,0.7650519,0.253669
27,0.33721307,0.6627302,0.97674054,0.95627517
28,0.2946053,0.67018914,0.9933936,0.9530201
29,0.52312946,0.66219115,0.9801349,0.8995379
30,0.26011378,0.51019835,0.98705405,0.9684784
31,0.07396759,0.1777119,1.0,0.9518248
32,0.27139267,0.925887,0.48525244,1.0
33,0.4926975,0.4382018,0.57456744,0.54432046
34,0.5435191,0.6777214,0.9361426,0.8874374
35,0.103144296,0.2866213,0.37478498,0.56132096
36,0.61594266,0.06027107,1.0,0.8350899
37,0.26178053,0.6673401,0.9282591,0.93808806
38,0.59042066,0.0,0.94947886,0.13259241
39,0.5252435,0.8946033,0.70081896,0.9428873
40,0.46824184,0.037327766,0.98713607,0.836584
41,0.3049196,0.67507935,0.9342922,0.9402629
42,0.11299851,0.8347754,0.24669307,0.9227336
43,0.41649726,0.086157225,1.0,0.8578004
44,0.12488546,0.32882175,1.0,0.9464223
45,0.13545151,0.07375835,1.0,0.88223064
46,0.00030540468,0.9260252,0.2797746,1.0
47,0.15319657,0.045930233,0.9924227,0.5004126
48,0.3397357,0.6753666,0.781316,0.92302907
49,0.40356874,0.66393965,0.9732407,0.94351405
50,0.05698713,0.92131346,0.3748855,1.0
51,0.6518693,0.124167114,0.7577471,0.24521516
52,0.10963735,0.09056226,0.80146956,0.5093112
53,0.58556587,0.13018574,0.6834637,0.24273376
54,0.54272515,0.116560094,0.7633206,0.2515547
55,0.58977956,0.035981216,1.0,0.7669396
56,0.5653104,0.0,1.0,0.80709106
57,0.42951712,0.39463446,1.0,0.9091279
58,0.71834284,0.6974824,0.976335,0.8728764
59,0.12584513,0.0774205,0.9572142,0.8832606
60,0.28451434,0.6686247,1.0,0.93778896
61,0.5410395,0.5716438,1.0,0.9624336
62,0.56875134,0.0,0.9736345,0.13373125
63,0.10952927,0.8266982,0.24739377,0.92519295
64,0.08667412,0.19788265,0.716822,0.65885955
65,0.74640876,0.0055074883,0.9904714,0.18404613
66,0.6498236,0.8706375,0.7207964,0.939875
67,0.31341767,0.690435,0.9182307,0.9463638
68,0.31989703,0.65937865,0.99825156,0.95310086
69,0.10771551,0.82841426,0.24186552,0.9292149
70,0.4629659,0.6920562,0.91132367,0.90665305
71,0.5829783,0.13251856,0.67606485,0.24373744
72,0.8279994,0.6943731,1.0,0.87602943
73,0.5380342,0.026301192,0.992327,0.7035552
74,0.51912355,0.20439713,0.56181604,0.22477752
75,0.53336865,0.032796994,0.9931463,0.49559873
76,0.5221569,0.03405735,0.99061435,0.37321025
77,0.6923228,0.06786869,0.98220927,0.4376419
78,0.5879215,0.13266283,0.7024643,0.24399243
79,0.2344837,0.70494676,0.9497211,0.96554
80,0.27706394,0.6821375,0.9216492,0.9432218
81,0.64662886,0.12801766,0.7602588,0.24753295
82,0.09380288,0.27342713,0.7515309,0.86047816
83,0.29991713,0.93959594,0.43169242,1.0
84,0.296459,0.49328604,0.98944664,0.95164984
85,0.45743164,0.6369217,1.0,0.9784424
86,0.6524928,0.6892286,0.98984754,0.9011142
87,0.30475903,0.9569224,0.4233953,0.9974545
88,0.3081025,0.93970793,0.43600067,0.9983833
89,0.008582954,0.92884696,0.2816299,1.0
90,0.1747837,0.053257912,0.8865684,0.2873493
91,0.25753966,0.66632324,0.909285,0.93001384
92,0.43793693,0.66790396,0.83771384,0.90092856
93,0.6550638,0.69462734,0.99487907,0.86118513
94,0.024399173,0.93062335,0.263557,0.99951637
95,0.3062244,0.669605,0.93007845,0.9458878
96,0.52787995,0.09338819,0.99619114,0.7192346
97,0.84965384,0.695762,0.99648595,0.86830395
98,0.22654791,0.85301495,0.31170085,1.0
99,0.1417568,0.6784459,0.99827784,0.9487388
