,a
0,0.987035
1,0.9065406
2,0.7477571
3,0.15666047
4,0.1374781
5,0.13605197
6,0.13072349
7,0.12700483
8,0.12610424
9,0.12042288
10,0.112663
11,0.106082395
12,0.10305767
13,0.09993609
14,0.07108677
15,0.062343534
16,0.048569124
17,0.0452494
18,0.045159478
19,0.044951215
20,0.041545946
21,0.04041297
22,0.036551744
23,0.0350266
24,0.033878453
25,0.031398453
26,0.025612919
27,0.024410548
28,0.020547098
29,0.020205684
30,0.02016251
31,0.018795924
32,0.01680028
33,0.016597765
34,0.015058812
35,0.014461618
36,0.0143797435
37,0.014321413
38,0.01354025
39,0.013112116
40,0.012945901
41,0.012895008
42,0.012671235
43,0.011838837
44,0.011692478
45,0.01110816
46,0.009735104
47,0.0095404275
48,0.009122298
49,0.008862947
50,0.0086194165
51,0.008567794
52,0.008565493
53,0.008154587
54,0.008150479
55,0.0072764186
56,0.0072278883
57,0.007069092
58,0.006670266
59,0.006591342
60,0.0065833
61,0.0065288143
62,0.006454331
63,0.0063784397
64,0.0062589305
65,0.005970132
66,0.0059179245
67,0.005730732
68,0.0055997074
69,0.005463751
70,0.00498479
71,0.0049676904
72,0.004922626
73,0.004570717
74,0.0045674373
75,0.0045610396
76,0.0045602825
77,0.0043643806
78,0.0043262653
79,0.0041873003
80,0.0041797897
81,0.004099738
82,0.0038820792
83,0.0038679878
84,0.0038677875
85,0.0037698126
86,0.0037312484
87,0.003603578
88,0.003437377
89,0.0033320761
90,0.0032640533
91,0.0032493658
92,0.0032396433
93,0.0032156035
94,0.0030829539
95,0.003008249
96,0.002947322
97,0.0028901275
98,0.0027327738
99,0.0026892321
