,a
0,0.9910204
1,0.19048972
2,0.17314626
3,0.08940597
4,0.08602974
5,0.06369755
6,0.046332657
7,0.0426356
8,0.041962415
9,0.04156033
10,0.026860844
11,0.021585828
12,0.020667851
13,0.020480538
14,0.018111039
15,0.017018309
16,0.016137594
17,0.016097097
18,0.014843479
19,0.013922045
20,0.013421092
21,0.011582604
22,0.011219893
23,0.010570553
24,0.009880624
25,0.009472031
26,0.009236666
27,0.008299328
28,0.007855267
29,0.0075737257
30,0.0070690033
31,0.006898919
32,0.00687068
33,0.006859998
34,0.0066675646
35,0.006416345
36,0.006283152
37,0.0058994284
38,0.0055619236
39,0.0053091664
40,0.0052090585
41,0.0051179724
42,0.0047218613
43,0.0046437914
44,0.004445195
45,0.004125177
46,0.003957946
47,0.003926489
48,0.003851947
49,0.0036800771
50,0.00341519
51,0.0030705475
52,0.0028527987
53,0.0027191662
54,0.0027123361
55,0.0026497412
56,0.0026085954
57,0.0025858402
58,0.002583171
59,0.0025815058
60,0.0025813146
61,0.0025436473
62,0.0023732635
63,0.0023699824
64,0.002323481
65,0.0020936618
66,0.0020462347
67,0.002041718
68,0.0019019045
69,0.0018967089
70,0.0018891902
71,0.0018769273
72,0.0018318158
73,0.0018061552
74,0.0017870049
75,0.0017592101
76,0.0017271554
77,0.0016775416
78,0.001676792
79,0.0016446117
80,0.0016232411
81,0.0016124563
82,0.0015870814
83,0.0015708744
84,0.0015681799
85,0.0015566866
86,0.0015553032
87,0.0015526622
88,0.0015419503
89,0.0014402951
90,0.0013806474
91,0.0013625609
92,0.0013341719
93,0.0013271708
94,0.0013028424
95,0.0012761061
96,0.0012623804
97,0.0012454741
98,0.001240217
99,0.0012393962
