,a,b,c,d
0,0.0,0.30348343,0.9997796,0.9572276
1,0.62977433,0.38774493,0.96158195,0.6649132
2,0.046937257,0.048025053,1.0,0.915698
3,0.3218701,0.042141303,0.9885291,0.54724723
4,0.09754566,0.5382058,0.268784,0.7253443
5,0.04338511,0.34294707,1.0,0.9760312
6,0.059536744,0.13941403,0.9975578,0.9699138
7,0.21846223,0.028220005,1.0,0.6280347
8,0.26472718,0.34816673,0.5598688,0.5526646
9,0.052512106,0.0609774,1.0,0.8739336
10,0.6312647,0.38263097,0.81101453,0.65052575
11,0.6555791,0.36440268,0.9805672,0.6535705
12,0.67994,0.19692083,1.0,0.6085532
13,0.026707307,0.3328028,1.0,0.9793197
14,0.30920964,0.3333591,0.41765437,0.4109963
15,0.70650715,0.10658994,1.0,0.5150754
16,0.035355862,0.2619611,0.8149827,0.9484831
17,0.29715317,0.09194744,1.0,0.84841293
18,0.8377004,0.19278644,0.9954016,0.4346382
19,0.017863745,0.3140608,0.57723826,0.9809712
20,0.014235332,0.019125214,1.0,0.88353944
21,0.0498555,0.4204868,0.99212056,1.0
22,0.1737877,0.0,1.0,0.7564294
23,0.0059181214,0.03401005,1.0,0.9791298
24,0.28777066,0.03503616,0.99708295,0.6360017
25,0.6097702,0.3544219,1.0,0.6878655
26,0.62730753,0.39142966,0.96020633,0.6662233
27,0.29016876,0.21863307,1.0,0.880943
28,0.2955667,0.04539049,1.0,0.43868658
29,0.53608286,0.0981287,1.0,1.0
30,0.0,0.33026642,0.49042684,0.9421358
31,0.0,0.30334356,0.3670809,0.9946175
32,0.4096769,0.24779934,1.0,0.978309
33,0.308629,0.34491163,0.5567931,0.48944196
34,0.24504837,0.025742091,0.99029684,0.36312652
35,0.4989135,0.33615637,0.73933077,0.49351195
36,0.5302036,0.34391442,0.7322629,0.48918152
37,0.09882797,0.52612954,1.0,0.9716953
38,0.042481665,0.46420836,0.27827188,0.77087957
39,0.23593235,0.3609342,0.68617934,0.59153146
40,0.11895465,0.47286537,0.707468,0.93319416
41,0.08803497,0.38892242,0.93241924,1.0
42,0.029784445,0.2885193,0.8589928,0.85794735
43,0.3353725,0.020619353,1.0,0.7463462
44,0.42792064,0.07628618,1.0,0.51442045
45,0.5875394,0.36800742,1.0,0.6959503
46,0.023031922,0.31517097,1.0,0.96498585
47,0.3256511,0.03202423,1.0,0.9155029
48,0.65575606,0.060888536,0.9857239,0.48795554
49,0.09151983,0.5363952,0.25875193,0.72789913
50,0.67498064,0.14644101,1.0,0.6047163
51,0.023547694,0.28264463,0.8710197,0.8282656
52,0.1298687,0.5628062,0.24726072,0.7177494
53,0.012984518,0.5442453,0.99917495,0.99770916
54,0.673099,0.38196892,0.96219933,0.6488076
55,0.68929195,0.34744284,1.0,0.73128456
56,0.1550651,0.6477051,0.92731917,0.96859616
57,0.44607463,0.01690567,0.9984175,0.91364413
58,0.35736635,0.11773529,1.0,0.9382808
59,0.025736364,0.3495234,0.8549092,0.89237416
60,0.6503203,0.3878541,0.8307809,0.6482915
61,0.6427438,0.3701168,1.0,0.65885204
62,0.638272,0.38559687,0.96493226,0.67348325
63,0.001996104,0.29604733,0.54591435,0.97074306
64,0.2837619,0.34633008,0.3520508,0.4115253
65,0.29310384,0.33614066,0.5304249,0.44993508
66,0.14053315,0.3311268,0.9941959,0.9909921
67,0.087002695,0.41140434,0.52082825,0.7506331
68,0.045878146,0.15933639,0.9517161,0.81715834
69,0.6475795,0.39340994,0.83942443,0.6571617
70,0.73307425,0.4230271,0.9680883,0.63793343
71,0.5602719,0.07394552,0.99150085,0.5065704
72,0.0,0.29196888,0.80435926,0.8408628
73,0.5835823,0.16903907,1.0,0.87160903
74,0.25617003,0.33438778,0.39121184,0.4114301
75,0.37773374,0.2570545,0.99617493,0.82142127
76,0.4800517,0.10974346,0.99976,0.64387727
77,0.023416951,0.32201847,1.0,0.9879591
78,0.26322404,0.33545753,0.33675763,0.4127195
79,0.028611235,0.505421,0.29931393,0.89951384
80,0.44167823,0.42452708,0.56314296,0.5228988
81,0.8441533,0.32392624,0.9872973,0.42566526
82,0.01138499,0.45081228,1.0,0.97755665
83,0.13570602,0.34795782,0.6973329,0.74327576
84,0.025889004,0.30428165,0.6192018,0.9783523
85,0.15685654,0.015188636,1.0,0.33857715
86,0.23089913,0.0077932356,1.0,0.63423836
87,0.15629873,0.0019419098,1.0,0.6954014
88,0.04750313,0.6023268,0.87894034,1.0
89,0.57247406,0.31505615,0.9855822,0.69363815
90,0.32349038,0.3406014,0.39511314,0.39767197
91,0.64085186,0.40295973,0.98338515,0.6520763
92,0.042836763,0.20114425,0.8805699,0.91343063
93,0.18289113,0.31904602,0.46959662,0.4264164
94,0.009495013,0.50836027,0.11415783,0.7528692
95,0.018721873,0.3276358,1.0,0.98890305
96,0.0005245463,0.58055073,1.0,0.9808712
97,0.14882271,0.32184076,0.3233679,0.42987713
98,0.7899236,0.42021397,1.0,0.9337274
99,0.1348951,0.20867783,0.87194306,0.8778763
