,a,b,c,d
0,0.0,0.04970783,0.8592133,0.7670134
1,0.07583697,0.13049147,0.749493,0.71428883
2,0.019444708,0.018700982,0.8345151,0.8119882
3,0.014639816,0.010346908,0.8010435,0.80037206
4,0.5545723,0.25655872,0.88914555,0.70057523
5,0.564847,0.22467963,0.85907817,0.7408933
6,0.020003434,0.0,0.8071349,0.78944814
7,0.07429502,0.09679058,0.8128004,0.7671861
8,0.0,0.07773254,0.7760532,0.74159664
9,0.042465948,0.031882286,0.87893355,0.82824814
10,0.53642416,0.1808696,0.908336,0.76778454
11,0.5335944,0.1781698,0.93109274,0.7559603
12,0.08362979,0.05835167,0.7862226,0.8177134
13,0.0,0.018922424,0.8119745,0.7772022
14,0.04859861,0.00867321,0.77586913,0.74935836
15,0.034339856,0.10183887,0.7637589,0.75374097
16,0.0,0.08825351,0.8202285,0.76972777
17,0.78543246,0.38753742,0.853236,0.47204104
18,0.17394145,0.17941467,0.64310426,0.6794478
19,0.050478593,0.059528463,0.8260449,0.79800916
20,0.0011808268,0.025966987,0.85473776,0.79068863
21,0.060478315,0.0,1.0,0.7624727
22,0.18046872,0.010810661,0.8620085,0.8040391
23,0.02738907,0.063087694,0.7207441,0.75895095
24,0.21024221,0.04690506,0.92462087,0.7929716
25,0.36925045,0.19448532,0.8658018,0.7051354
26,0.37012798,0.17694612,0.84886354,0.74563694
27,0.4473925,0.20413174,0.88683665,0.7369943
28,0.5725722,0.23072569,0.87322134,0.737784
29,0.42226532,0.21032949,0.9030754,0.73437935
30,0.030385133,0.07475906,0.8628584,0.76453507
31,0.09329526,0.104604796,0.9024939,0.748966
32,0.052359775,0.6804642,0.97932297,0.98636407
33,0.6643794,0.33269015,0.8304167,0.69216627
34,0.42116433,0.20210096,0.86134607,0.74169934
35,0.021247026,0.0,0.80234873,0.76201767
36,0.022251843,0.009295997,0.8499196,0.7418712
37,0.032867815,0.0708118,0.8846987,0.76583874
38,0.0470695,0.68239653,1.0,0.9880426
39,0.5739261,0.20274308,0.8571144,0.768564
40,0.041599885,0.07076278,0.7710711,0.845801
41,0.40744954,0.14220081,0.9663205,0.8414885
42,0.46367788,0.0,0.9712816,0.189256
43,0.47959524,0.2194748,0.9193206,0.7183754
44,0.053763542,0.042936172,0.46015957,0.76837873
45,0.51654786,0.16673107,0.9274309,0.75221676
46,0.4620512,0.0,0.96901125,0.19519159
47,0.32763225,0.083504446,0.92498946,0.86008805
48,0.08796702,0.67626876,1.0,1.0
49,0.0,0.043206558,0.87581426,0.82474643
50,0.025615769,0.05680267,0.8633947,0.7651572
51,0.049216107,0.061254613,0.90965974,0.76165265
52,0.5803887,0.21180415,0.8894731,0.70195585
53,0.06907326,0.12704723,0.84398776,0.8178708
54,0.109075196,0.69848084,0.95341676,1.0
55,0.53990096,0.15021273,0.91861403,0.7723953
56,0.5652046,0.52696145,0.66652095,0.6211068
57,0.024038035,0.06264129,0.8885177,0.8003732
58,0.0,0.084940605,0.7558589,0.79936874
59,0.018771363,0.7251277,0.9213028,0.98403275
60,0.15379506,0.6909998,1.0,1.0
61,0.01881129,0.052438963,0.77595866,0.86278003
62,0.0026401742,0.47060898,0.06807546,0.6181102
63,0.0,0.057970427,0.7873148,0.81115186
64,0.0,0.0,0.8702621,0.87040937
65,0.020394161,0.024488505,0.818083,0.5147338
66,0.4088124,0.027438696,0.9285639,0.77924114
67,0.08918773,0.6893818,0.96910137,1.0
68,0.071037196,0.0,0.7520548,0.7790738
69,0.2681041,0.049008597,0.9271393,0.77470887
70,0.041888326,0.6816919,1.0,1.0
71,0.042165324,0.7147743,0.99156374,0.9918019
72,0.4633933,0.0,0.97562724,0.18619408
73,0.034658637,0.05258743,0.81451833,0.7981099
74,0.0,0.0,0.8031296,0.80550045
75,0.46157828,0.17681913,0.96141464,0.76781577
76,0.2607423,0.73196197,0.94273764,1.0
77,0.064719446,0.015375671,0.8503757,0.8193495
78,0.31287056,0.014261284,1.0,0.9898704
79,0.034821853,0.035431232,0.77338105,0.55933076
80,0.02336619,0.060701635,0.76979333,0.8191064
81,0.011719861,0.49080366,0.057415664,0.6067582
82,0.0,0.007353134,0.95695496,0.7728176
83,0.47103396,0.028858108,0.9747629,0.2799195
84,0.0,0.08146088,0.9775516,0.74969923
85,0.040781073,0.005733261,0.79238224,0.79054004
86,0.28923205,0.2873214,0.45734107,0.47875357
87,0.03774516,0.0,0.94669855,0.7986734
88,0.10362824,0.6758557,0.9631484,0.99431014
89,0.0717302,0.70384884,0.9644706,1.0
90,0.012875545,0.006114807,0.8075501,0.8017996
91,0.5716236,0.13623233,0.9144793,0.80994076
92,0.4150504,0.14737478,0.86849624,0.7659552
93,0.01629738,0.47061092,0.03897047,0.61724716
94,0.01812431,0.47396582,0.035276018,0.5970418
95,0.5401231,0.14270885,0.874403,0.79138947
96,0.078433074,0.0,0.8565566,0.7780748
97,0.30992365,0.18904106,0.910125,0.68165535
98,0.47636974,0.0,0.9521845,0.19820786
99,0.03232127,0.6676626,0.9342149,1.0
